group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1630611,Gui Santos,Gui,1610612744,GSW,22.0,2,2,0,1.0,2.2,137.3,140.0,140.0,60.7,60.0,60.0,76.5,80.0,80.0,0.2,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.091,0.079,107.85,107.42,89.52,107.42,0.138,10,0,0,0.0,0.0,0.0,393,315,1,1,304,36,17,17,34,32,32,13,8,8,93,228,8,298,355,379,1,1,355,3,343,371,77,136,136,102,355,399,355,399,355,GSW
Players,203967,Dario Šarić,Dario,1610612744,GSW,30.0,14,4,10,0.286,1.0,104.9,97.1,97.1,138.0,116.2,116.2,-33.1,-19.1,-19.1,0.0,0.0,0.0,0.15,0.071,0.118,20.0,20.0,0.375,0.375,0.119,0.127,114.04,129.18,107.65,129.18,-0.025,35,1,4,0.1,0.3,0.25,215,261,303,376,413,268,303,303,431,338,338,386,353,353,308,228,308,29,293,100,420,422,295,323,286,287,54,45,45,418,290,273,346,364,329,GSW
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,21.0,30,14,16,0.467,1.8,119.8,116.9,116.9,139.8,133.1,133.1,-20.0,-16.1,-16.1,0.238,0.0,27.8,0.045,0.214,0.111,0.0,0.0,0.417,0.469,0.172,0.191,109.9,114.01,95.01,114.01,0.106,130,9,24,0.3,0.8,0.375,60,85,411,256,353,143,131,131,432,431,431,349,337,337,71,228,68,172,60,107,1,1,266,285,162,150,64,79,79,158,124,108,210,190,250,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,34.0,24,12,12,0.5,3.8,112.1,114.5,114.5,122.9,120.3,120.3,-10.8,-5.8,-5.8,0.371,4.33,49.1,0.04,0.119,0.076,11.3,11.3,0.474,0.519,0.119,0.126,101.92,101.93,84.94,101.93,0.074,193,9,19,0.4,0.8,0.474,127,121,337,200,57,200,153,153,356,378,378,303,261,261,17,20,22,189,186,216,346,347,224,224,288,289,153,242,242,242,124,137,165,193,163,GSW
Players,1630586,Usman Garuba,Usman,1610612744,GSW,22.0,1,1,0,1.0,4.2,130.4,133.3,133.3,53.0,55.6,55.6,77.5,77.8,77.8,0.0,0.0,0.0,0.0,0.8,0.571,0.0,0.0,0.0,0.266,0.2,0.184,106.9,103.23,86.02,103.23,0.333,9,0,1,0.0,1.0,0.0,420,359,1,1,29,61,30,30,26,28,28,10,9,9,308,228,308,298,1,1,1,1,355,351,118,161,84,206,206,12,355,364,355,124,355,GSW
Players,202709,Cory Joseph,Cory,1610612744,GSW,32.0,5,0,5,0.0,0.2,163.9,100.0,100.0,134.6,100.0,100.0,29.3,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.16,315.54,262.95,315.54,0.118,4,0,0,0.0,0.0,0.0,320,422,196,422,446,10,270,270,423,122,122,49,206,206,1,228,1,298,355,379,1,1,355,367,412,413,20,23,23,135,355,399,355,399,355,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,36.0,43,23,20,0.535,3.3,118.8,116.6,116.6,120.7,114.6,114.6,-1.9,1.9,1.9,0.242,1.78,9.7,0.0,0.168,0.075,5.5,5.6,0.63,0.69,0.405,0.423,99.74,103.29,86.08,103.29,0.271,314,59,119,1.4,2.8,0.496,2,6,453,178,127,156,136,136,334,322,322,237,192,192,66,109,254,298,99,219,241,241,83,78,6,7,217,202,202,22,1,1,7,7,151,GSW
Players,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,24.0,13,5,8,0.385,1.6,137.4,135.6,135.6,108.9,97.9,97.9,28.5,37.7,37.7,0.118,0.0,40.0,0.0,0.174,0.087,0.0,0.0,1.0,1.0,0.057,0.06,99.79,105.96,88.3,105.96,0.099,45,3,3,0.2,0.2,1.0,229,240,263,339,368,35,27,27,206,112,112,52,31,31,166,228,27,298,92,175,1,1,3,8,397,397,216,155,155,179,216,299,258,383,1,GSW
Players,1629010,Jerome Robinson,Jerome,1610612744,GSW,27.0,1,1,0,1.0,4.2,130.4,133.3,133.3,53.0,55.6,55.6,77.5,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.025,0.2,0.239,106.9,103.23,86.02,103.23,0.571,9,2,2,2.0,2.0,1.0,420,359,1,1,29,61,30,30,26,28,28,10,9,9,308,228,308,298,355,379,1,1,3,6,118,91,84,206,206,6,252,330,1,31,1,GSW
Players,1630541,Moses Moody,Moses,1610612744,GSW,22.0,14,6,8,0.429,1.0,87.7,94.3,94.3,129.9,110.0,110.0,-42.2,-15.7,-15.7,0.0,0.0,0.0,0.037,0.0,0.03,0.0,0.0,0.5,0.592,0.128,0.148,107.25,110.59,92.16,110.59,0.095,35,2,5,0.1,0.4,0.4,215,221,263,304,409,371,319,319,404,267,267,411,331,331,308,228,308,202,355,360,1,1,159,145,261,230,81,105,105,187,252,253,312,336,222,GSW
