group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630611,Gui Santos,Gui,1610612744,GSW,22.0,2,2,0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,4.0,1.8,0,0,1.5,393,315,442,1,304,355,399,355,222,324,222,15,32,1,298,355,379,44,270,254,218,214,67,69,182,10,273,215,22,284,GSW
Players,203967,Dario Šarić,Dario,1610612744,GSW,30.0,14,4,10,0.286,1.0,0.1,0.3,0.25,0.1,0.3,0.25,0.0,0.0,0.0,0.2,0.1,0.3,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.2,-0.6,0.5,1,0,0.6,215,261,147,376,413,346,364,329,188,208,169,272,280,272,102,351,290,308,223,254,218,132,286,310,352,300,392,145,22,382,GSW
Players,1641764,Brandin Podziemski,Brandin,1610612744,GSW,21.0,30,14,16,0.467,1.8,0.3,0.8,0.375,0.1,0.4,0.182,0.2,0.2,0.833,0.1,0.3,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.8,-0.4,1.9,4,0,1.7,60,85,46,256,353,210,190,250,192,168,196,206,226,113,205,219,225,86,270,241,218,214,352,225,223,268,247,79,22,262,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,34.0,24,12,12,0.5,3.8,0.4,0.8,0.474,0.0,0.3,0.0,0.2,0.2,0.8,0.2,0.4,0.6,1.1,0.3,0.0,0.1,0.0,0.8,0.4,0.9,-0.7,3.5,7,1,2.9,127,121,106,200,57,165,193,163,222,223,222,206,223,135,134,143,142,2,65,224,81,189,18,109,209,301,84,50,9,113,GSW
Players,1630586,Usman Garuba,Usman,1610612744,GSW,22.0,1,1,0,1.0,4.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,8.8,0,0,7.0,420,359,442,1,29,355,124,355,222,324,222,15,5,223,298,1,1,308,270,254,1,214,367,9,182,3,2,215,22,3,GSW
Players,202709,Cory Joseph,Cory,1610612744,GSW,32.0,5,0,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.3,0,0,0.2,320,422,253,422,446,355,399,355,222,324,222,272,280,272,298,355,379,167,270,254,218,214,367,310,367,293,402,215,22,406,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,36.0,43,23,20,0.535,3.3,1.4,2.8,0.496,0.7,1.6,0.457,0.9,1.0,0.951,0.0,0.5,0.5,0.4,0.2,0.1,0.0,0.1,0.2,0.8,4.4,0.5,5.6,4,0,6.2,2,6,15,178,127,7,7,151,2,3,56,31,48,66,298,101,167,84,92,179,218,85,328,30,6,159,16,79,22,10,GSW
Players,1631218,Trayce Jackson-Davis,Trayce,1610612744,GSW,24.0,13,5,8,0.385,1.6,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,0.0,0.1,0.0,0.3,0.1,0.5,1.2,1.3,1,0,1.1,229,240,183,339,368,258,383,1,222,324,222,272,280,272,298,214,279,209,270,254,128,214,202,288,310,103,320,145,22,332,GSW
Players,1629010,Jerome Robinson,Jerome,1610612744,GSW,27.0,1,1,0,1.0,4.2,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,8.0,0,0,7.0,420,359,442,1,29,1,31,1,222,324,222,15,32,1,298,355,379,308,270,1,218,214,367,9,1,3,4,215,22,3,GSW
Players,1630541,Moses Moody,Moses,1610612744,GSW,22.0,14,6,8,0.429,1.0,0.1,0.4,0.4,0.1,0.3,0.25,0.2,0.3,0.75,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.6,0.0,0.9,0,0,0.9,215,221,183,304,409,312,336,222,188,208,169,180,187,157,243,355,377,308,270,170,218,214,360,244,284,194,357,215,22,354,GSW
