player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
203463,Ben McLemore,Ben,1610612758,SAC,23.0,68,28,40,0.412,1442.7833333333333,104.6,2.8,0.076,0.11,1.3,0.199,0.2,0.063,15.1,9.2,11.4,31.7,0.107,191,237,378,324,202,257,417,426,433,144,208,347,370,430,211,373,218,251
2406,Caron Butler,Caron,1610612758,SAC,36.0,17,2,15,0.118,175.66833333333332,106.2,3.5,0.098,0.155,1.8,0.265,0.2,0.091,14.6,10.0,11.3,33.2,0.086,419,449,114,461,416,325,343,330,311,51,79,373,316,405,317,364,335,327
201954,Darren Collison,Darren,1610612758,SAC,28.0,74,29,45,0.392,2218.846666666667,107.5,2.3,0.062,0.094,1.2,0.182,0.1,0.02,12.2,10.2,10.3,32.5,0.072,135,215,419,345,84,369,460,460,460,161,253,433,433,265,337,285,290,373
202326,DeMarcus Cousins,DeMarcus,1610612758,SAC,25.0,65,29,36,0.446,2245.835,104.9,9.4,0.249,0.357,1.6,0.233,1.5,0.43,13.8,9.8,10.9,31.8,0.102,221,215,331,285,79,269,10,19,18,72,128,72,59,377,289,339,231,268
1626251,Duje Dukan,Duje,1610612758,SAC,24.0,1,0,1,0.0,24.23333333333333,101.9,3.0,0.069,0.118,1.5,0.2,0.0,0.0,8.9,13.4,17.8,44.6,0.137,474,469,7,469,463,135,403,449,410,100,197,444,444,7,466,468,470,135
203961,Eric Moreland,Eric,1610612758,SAC,24.0,8,1,7,0.125,47.583333333333336,101.0,6.1,0.136,0.222,0.0,0.0,3.0,0.571,9.8,19.7,12.9,28.7,0.15,443,459,49,457,449,102,137,204,158,461,461,7,22,28,474,433,66,97
202341,James Anderson,James,1610612758,SAC,27.0,51,19,32,0.373,720.9833333333333,105.7,3.6,0.091,0.143,1.0,0.158,0.7,0.165,14.0,12.7,11.4,32.5,0.095,306,311,282,363,315,303,329,363,339,248,315,184,213,388,463,375,283,301
201585,Kosta Koufos,Kosta,1610612758,SAC,27.0,78,32,46,0.41,1482.4,107.8,6.2,0.17,0.251,1.0,0.154,1.7,0.511,14.2,9.2,11.0,31.8,0.069,81,183,423,325,193,380,121,127,125,279,328,53,35,398,210,352,224,383
201158,Marco Belinelli,Marco,1610612758,SAC,30.0,68,27,41,0.397,1671.6816666666666,106.7,2.3,0.064,0.096,0.8,0.124,0.0,0.016,13.6,9.9,10.8,34.2,0.081,191,247,391,341,162,339,458,458,459,359,401,442,436,364,295,330,386,340
201956,Omri Casspi,Omri,1610612758,SAC,28.0,69,27,42,0.391,1880.405,104.6,6.7,0.176,0.261,1.1,0.165,0.3,0.109,13.9,10.5,10.7,32.4,0.106,185,247,403,346,129,259,92,112,112,237,298,312,289,382,366,323,279,255
203112,Quincy Acy,Quincy,1610612758,SAC,25.0,59,21,38,0.356,875.8933333333333,105.2,5.1,0.139,0.21,1.2,0.163,1.0,0.289,14.8,10.5,11.8,31.6,0.098,260,293,353,376,287,281,197,189,181,187,304,124,120,414,368,390,212,283
200765,Rajon Rondo,Rajon,1610612758,SAC,30.0,72,29,43,0.403,2536.688333333333,107.7,5.1,0.136,0.201,2.0,0.298,0.1,0.042,14.8,10.2,11.6,32.8,0.071,157,215,409,333,35,372,195,202,202,30,44,409,402,417,332,381,307,374
200752,Rudy Gay,Rudy,1610612758,SAC,29.0,70,29,41,0.414,2378.71,107.0,5.3,0.145,0.211,1.5,0.231,0.8,0.226,13.8,9.7,11.5,33.1,0.078,177,215,391,321,54,350,175,174,175,93,131,165,164,378,275,377,330,350
203552,Seth Curry,Seth,1610612758,SAC,25.0,44,17,27,0.386,691.7433333333333,107.0,2.7,0.071,0.111,1.1,0.175,0.2,0.05,12.8,10.9,12.2,30.8,0.077,330,325,229,355,323,355,438,440,431,205,270,401,389,323,406,410,176,353
1626161,Willie Cauley-Stein,Willie,1610612758,SAC,22.0,66,26,40,0.394,1411.545,106.8,5.6,0.15,0.228,1.2,0.18,1.7,0.482,14.0,10.8,11.9,32.5,0.081,207,258,378,342,206,340,162,159,154,183,257,54,47,386,403,397,289,339
