player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Jarrett Allen,CLE,31,Center,81.0,243.0,Texas,USA,https://www.nba.com/player/1628386/jarrett-allen,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,2017.0,1.0,22.0,Drafted,allenja01
Emoni Bates,CLE,21,Forward,80.0,202.0,Eastern Michigan,USA,https://www.nba.com/player/1641734/emoni-bates,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,1.0,False,2023.0,2.0,49.0,Drafted,batesem01
Darius Garland,CLE,10,Guard,73.0,192.0,Vanderbilt,USA,https://www.nba.com/player/1629636/darius-garland,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2019.0,1.0,5.0,Drafted,garlada01
Javonte Green,CLE,8,Guard,77.0,205.0,Radford,USA,https://www.nba.com/player/1629750/javonte-green,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,0.0,0.0,0.0,UDF,greenja01
De'Andre Hunter,CLE,12,Forward-Guard,80.0,221.0,Virginia,USA,https://www.nba.com/player/1629631/deandre-hunter,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2019.0,1.0,4.0,Drafted,huntede01
Ty Jerome,CLE,2,Guard-Forward,77.0,195.0,Virginia,USA,https://www.nba.com/player/1629660/ty-jerome,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2019.0,1.0,24.0,Drafted,jeromty01
Sam Merrill,CLE,5,Guard,76.0,205.0,Utah State,USA,https://www.nba.com/player/1630241/sam-merrill,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,4.0,False,2020.0,2.0,60.0,Drafted,merrisa01
Donovan Mitchell,CLE,45,Guard,75.0,215.0,Louisville,USA,https://www.nba.com/player/1628378/donovan-mitchell,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,2017.0,1.0,13.0,Drafted,mitchdo01
Evan Mobley,CLE,4,Center,83.0,215.0,Southern California,USA,https://www.nba.com/player/1630596/evan-mobley,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,2021.0,1.0,3.0,Drafted,mobleev01
Chuma Okeke,CLE,18,Forward,79.0,229.0,Auburn,USA,https://www.nba.com/player/1629643/chuma-okeke,True,False,False,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,4.0,False,2019.0,1.0,16.0,Drafted,okekech01
