season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2024-25,1610612744,22400072,2024-10-23,GSW,POR,1610612757,1,140,104,W
2024-25,1610612744,22400084,2024-10-25,GSW,UTA,1610612762,2,127,86,W
2024-25,1610612744,22400101,2024-10-27,LAC,GSW,1610612746,3,104,112,L
2024-25,1610612744,22400116,2024-10-29,NOP,GSW,1610612740,4,124,106,W
2024-25,1610612744,22400126,2024-10-30,NOP,GSW,1610612740,5,104,89,W
2024-25,1610612744,22400144,2024-11-02,GSW,HOU,1610612745,6,127,121,W
2024-25,1610612744,22400155,2024-11-04,GSW,WAS,1610612764,7,125,112,W
2024-25,1610612744,22400172,2024-11-06,GSW,BOS,1610612738,8,118,112,W
2024-25,1610612744,22400188,2024-11-08,GSW,CLE,1610612739,9,117,136,L
2024-25,1610612744,22400207,2024-11-10,GSW,OKC,1610612760,10,127,116,W
2024-25,1610612744,22400007,2024-11-12,DAL,GSW,1610612742,11,120,117,W
2024-25,1610612744,22400019,2024-11-15,MEM,GSW,1610612763,12,123,118,W
2024-25,1610612744,22400251,2024-11-18,GSW,LAC,1610612746,13,99,102,L
2024-25,1610612744,22400258,2024-11-20,ATL,GSW,1610612737,14,120,97,W
2024-25,1610612744,22400032,2024-11-22,GSW,NOP,1610612740,15,112,108,W
2024-25,1610612744,22400269,2024-11-23,GSW,SAS,1610612759,16,94,104,L
2024-25,1610612744,22400284,2024-11-25,BKN,GSW,1610612751,17,120,128,L
2024-25,1610612744,22400299,2024-11-27,OKC,GSW,1610612760,18,101,105,L
2024-25,1610612744,22400303,2024-11-30,GSW,PHX,1610612756,19,105,113,L
2024-25,1610612744,22400058,2024-12-03,GSW,DEN,1610612743,20,115,119,L
2024-25,1610612744,22400332,2024-12-05,HOU,GSW,1610612745,21,99,93,W
2024-25,1610612744,22400338,2024-12-06,MIN,GSW,1610612750,22,90,107,L
2024-25,1610612744,22400355,2024-12-08,MIN,GSW,1610612750,23,114,106,W
2024-25,1610612744,22401204,2024-12-11,GSW,HOU,1610612745,24,90,91,L
2024-25,1610612744,22401228,2024-12-15,DAL,GSW,1610612742,25,133,143,L
2024-25,1610612744,22400366,2024-12-19,GSW,MEM,1610612763,26,93,144,L
2024-25,1610612744,22400383,2024-12-21,GSW,MIN,1610612750,27,113,103,W
2024-25,1610612744,22400403,2024-12-23,IND,GSW,1610612754,28,105,111,L
2024-25,1610612744,22400408,2024-12-25,LAL,GSW,1610612747,29,113,115,L
2024-25,1610612744,22400426,2024-12-27,GSW,LAC,1610612746,30,92,102,L
2024-25,1610612744,22400431,2024-12-28,PHX,GSW,1610612756,31,109,105,W
2024-25,1610612744,22400446,2024-12-30,CLE,GSW,1610612739,32,95,113,L
2024-25,1610612744,22400467,2025-01-02,PHI,GSW,1610612755,33,139,105,W
2024-25,1610612744,22400485,2025-01-04,MEM,GSW,1610612763,34,121,113,W
2024-25,1610612744,22400492,2025-01-05,SAC,GSW,1610612758,35,99,129,L
2024-25,1610612744,22400508,2025-01-07,MIA,GSW,1610612748,36,98,114,L
2024-25,1610612744,22400518,2025-01-09,GSW,DET,1610612765,37,107,104,W
2024-25,1610612744,22400525,2025-01-10,GSW,IND,1610612754,38,96,108,L
2024-25,1610612744,22400550,2025-01-13,GSW,TOR,1610612761,39,101,104,L
2024-25,1610612744,22400565,2025-01-15,GSW,MIN,1610612750,40,116,115,W
2024-25,1610612744,22400589,2025-01-18,WAS,GSW,1610612764,41,122,114,W
2024-25,1610612744,22400604,2025-01-20,BOS,GSW,1610612738,42,85,125,L
2024-25,1610612744,22400619,2025-01-22,GSW,SAC,1610612758,43,117,123,L
2024-25,1610612744,22400628,2025-01-23,CHI,GSW,1610612741,44,131,106,W
2024-25,1610612744,22400644,2025-01-25,LAL,GSW,1610612747,45,108,118,L
2024-25,1610612744,22400661,2025-01-28,UTA,GSW,1610612762,46,114,103,W
2024-25,1610612744,22400673,2025-01-29,OKC,GSW,1610612760,47,116,109,W
2024-25,1610612744,22400685,2025-01-31,PHX,GSW,1610612756,48,105,130,L
2024-25,1610612744,22400708,2025-02-03,ORL,GSW,1610612753,49,104,99,W
2024-25,1610612744,22400725,2025-02-05,GSW,UTA,1610612762,50,128,131,L
2024-25,1610612744,22400731,2025-02-06,GSW,LAL,1610612747,51,112,120,L
2024-25,1610612744,22400745,2025-02-08,GSW,CHI,1610612741,52,132,111,W
2024-25,1610612744,22400760,2025-02-10,GSW,MIL,1610612749,53,125,111,W
2024-25,1610612744,22400782,2025-02-12,GSW,DAL,1610612742,54,107,111,L
2024-25,1610612744,22400784,2025-02-13,GSW,HOU,1610612745,55,105,98,W
2024-25,1610612744,22400805,2025-02-21,GSW,SAC,1610612758,56,132,108,W
2024-25,1610612744,22400812,2025-02-23,DAL,GSW,1610612742,57,126,102,W
2024-25,1610612744,22400834,2025-02-25,CHA,GSW,1610612766,58,128,92,W
2024-25,1610612744,22400845,2025-02-27,GSW,ORL,1610612753,59,121,115,W
2024-25,1610612744,22400864,2025-03-01,GSW,PHI,1610612755,60,119,126,L
2024-25,1610612744,22400875,2025-03-03,GSW,CHA,1610612766,61,119,101,W
2024-25,1610612744,22400885,2025-03-04,GSW,NYK,1610612752,62,114,102,W
2024-25,1610612744,22400901,2025-03-06,GSW,BKN,1610612751,63,121,119,W
2024-25,1610612744,22400919,2025-03-08,DET,GSW,1610612765,64,115,110,W
2024-25,1610612744,22400938,2025-03-10,POR,GSW,1610612757,65,130,120,W
2024-25,1610612744,22400957,2025-03-13,SAC,GSW,1610612758,66,130,104,W
2024-25,1610612744,22400974,2025-03-15,NYK,GSW,1610612752,67,97,94,W
2024-25,1610612744,22400990,2025-03-17,DEN,GSW,1610612743,68,105,114,L
2024-25,1610612744,22401012,2025-03-18,MIL,GSW,1610612749,69,104,93,W
2024-25,1610612744,22401005,2025-03-20,TOR,GSW,1610612761,70,117,114,W
2024-25,1610612744,22401025,2025-03-22,GSW,ATL,1610612737,71,115,124,L
2024-25,1610612744,22401047,2025-03-25,GSW,MIA,1610612748,72,86,112,L
2024-25,1610612744,22401072,2025-03-28,GSW,NOP,1610612740,73,111,95,W
2024-25,1610612744,22401086,2025-03-30,GSW,SAS,1610612759,74,148,106,W
2024-25,1610612744,22401100,2025-04-01,GSW,MEM,1610612763,75,134,125,W
2024-25,1610612744,22401117,2025-04-03,GSW,LAL,1610612747,76,123,116,W
2024-25,1610612744,22401125,2025-04-04,DEN,GSW,1610612743,77,118,104,W
2024-25,1610612744,22401143,2025-04-06,HOU,GSW,1610612745,78,96,106,L
2024-25,1610612744,22401154,2025-04-08,GSW,PHX,1610612756,79,133,95,W
2024-25,1610612744,22401163,2025-04-09,SAS,GSW,1610612759,80,111,114,L
2024-25,1610612744,22401183,2025-04-11,GSW,POR,1610612757,81,103,86,W
2024-25,1610612744,22401198,2025-04-13,LAC,GSW,1610612746,82,119,124,L
