player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,17,10,7,0.588,273.0,0.133,0.141,0.127,0.174,0.145,0.124,0.11,0.038,0.153,0.13,0.263,0.205,0.308,0.138,0.107,0.262,0.078,0.142,23,18,188,61,50,156,138,173,113,142,114,129,159,130,152,57,155,35,100,100,160,163,133,BOS
1629035,Carsen Edwards,Carsen,1610612738,BOS,22.0,1,1,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,131,1,1,205,207,197,206,162,189,169,172,163,1,1,187,1,165,140,1,1,183,201,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,28.0,17,10,7,0.588,482.0,0.135,0.164,0.141,0.034,0.071,0.138,0.148,0.41,0.245,0.274,0.111,0.114,0.107,0.429,0.204,0.299,0.18,0.145,23,18,188,61,21,152,117,154,158,172,102,100,24,58,48,130,81,144,24,132,183,91,130,BOS
202683,Enes Freedom,Enes,1610612738,BOS,28.0,11,7,4,0.636,102.0,0.209,0.242,0.226,0.028,0.014,0.147,0.217,0.792,0.316,0.43,0.143,0.154,0.0,0.0,0.444,0.422,0.19,0.198,56,37,77,47,123,64,48,60,159,183,96,63,4,35,8,105,113,165,140,207,207,81,80,BOS
202330,Gordon Hayward,Gordon,1610612738,BOS,30.0,5,3,2,0.6,157.0,0.158,0.146,0.165,0.167,0.194,0.103,0.098,0.064,0.179,0.141,0.163,0.189,0.25,0.154,0.077,0.135,0.157,0.141,111,83,40,55,92,118,130,124,116,105,124,133,142,108,138,98,141,51,89,84,56,106,138,BOS
1629684,Grant Williams,Grant,1610612738,BOS,21.0,17,10,7,0.588,170.0,0.092,0.118,0.093,0.233,0.138,0.103,0.114,0.292,0.145,0.168,0.078,0.078,0.077,0.278,0.0,0.398,0.143,0.129,23,18,188,61,86,196,160,198,74,147,124,125,54,139,117,160,58,156,48,1,204,116,159,BOS
1629750,Javonte Green,Javonte,1610612738,BOS,26.0,1,1,0,1.0,6.0,0.143,0.25,0.25,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,199,131,1,1,197,137,37,36,4,1,169,172,163,55,63,187,1,165,140,1,109,183,40,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,23.0,17,10,7,0.588,672.0,0.233,0.259,0.247,0.264,0.242,0.193,0.191,0.197,0.205,0.203,0.124,0.223,0.295,0.132,0.284,0.15,0.201,0.248,23,18,188,61,9,37,33,43,48,72,72,74,77,90,87,120,169,37,102,166,66,66,46,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,22.0,17,10,7,0.588,690.0,0.275,0.265,0.277,0.273,0.249,0.364,0.364,0.18,0.282,0.263,0.262,0.244,0.181,0.323,0.277,0.129,0.281,0.284,23,18,188,61,7,14,31,20,43,67,23,23,82,42,53,59,174,104,38,160,51,35,23,BOS
202689,Kemba Walker,Kemba,1610612738,BOS,30.0,17,10,7,0.588,628.0,0.225,0.222,0.232,0.242,0.263,0.28,0.276,0.056,0.136,0.121,0.288,0.188,0.183,0.108,0.284,0.152,0.237,0.235,23,18,188,61,13,50,63,54,71,50,36,40,148,148,159,47,140,101,114,166,70,53,54,BOS
203935,Marcus Smart,Marcus,1610612738,BOS,26.0,17,10,7,0.588,648.0,0.181,0.153,0.178,0.255,0.255,0.175,0.167,0.087,0.165,0.15,0.258,0.253,0.226,0.129,0.048,0.187,0.232,0.168,23,18,188,61,12,90,127,104,55,57,79,90,126,123,127,60,180,67,104,72,101,54,107,BOS
1629057,Robert Williams III,Robert,1610612738,BOS,22.0,13,7,6,0.538,149.0,0.114,0.187,0.117,0.0,0.009,0.034,0.081,0.733,0.254,0.354,0.154,0.146,0.12,0.375,0.063,0.327,0.092,0.14,37,37,174,74,96,176,101,180,162,185,163,146,7,52,19,100,108,138,31,78,189,153,139,BOS
1629641,Romeo Langford,Romeo,1610612738,BOS,20.0,7,6,1,0.857,46.0,0.121,0.103,0.13,0.067,0.063,0.091,0.105,0.0,0.091,0.073,0.1,0.118,0.2,0.0,0.4,0.133,0.188,0.096,81,60,21,22,149,170,175,170,155,173,132,131,163,186,198,138,85,88,140,201,54,85,183,BOS
1628400,Semi Ojeleye,Semi,1610612738,BOS,25.0,13,7,6,0.538,122.0,0.105,0.085,0.143,0.161,0.225,0.033,0.026,0.133,0.1,0.104,0.023,0.021,0.167,0.0,0.1,0.214,0.016,0.082,37,37,174,74,118,189,183,149,120,82,164,170,102,177,172,185,41,109,140,95,129,182,189,BOS
1629605,Tacko Fall,Tacko,1610612738,BOS,24.0,2,1,1,0.5,3.0,0.286,0.5,0.25,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,182,131,21,85,208,13,1,36,162,189,8,9,163,1,1,187,1,165,140,1,1,4,1,BOS
1629682,Tremont Waters,Tremont,1610612738,BOS,22.0,1,1,0,1.0,2.0,0.167,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,131,1,1,210,103,197,36,162,61,169,172,163,1,1,1,1,165,140,1,1,183,201,BOS
