player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
202954,Brad Wanamaker,Brad,1610612738,BOS,30.0,71,48,23,0.676,19.3,109.9,110.3,110.3,104.9,105.2,105.2,5.0,5.0,5.0,0.181,2.36,26.3,0.016,0.082,0.05,11.2,11.2,0.499,0.577,0.152,0.156,101.83,101.46,84.55,101.46,0.086,2888,162,362,2.3,5.1,0.448,21,15,282,75,259,151,155,155,142,147,147,113,109,109,131,92,61,426,438,440,320,326,325,173,346,358,314,349,349,253,220,208,300,303,237,BOS
1629035,Carsen Edwards,Carsen,1610612738,BOS,22.0,37,25,12,0.676,9.5,95.5,94.9,94.9,102.1,100.4,100.4,-6.6,-5.5,-5.5,0.111,1.6,13.8,0.014,0.107,0.059,8.6,8.6,0.422,0.444,0.171,0.179,103.89,105.1,87.58,105.1,0.052,765,42,128,1.1,3.5,0.328,327,203,141,76,443,495,490,490,62,55,55,413,387,387,258,231,314,447,346,389,143,142,458,469,260,254,189,113,113,447,379,365,438,396,488,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,28.0,65,42,23,0.646,24.1,109.7,111.0,111.0,103.5,104.0,104.0,6.3,7.0,7.0,0.104,2.06,17.4,0.086,0.172,0.129,8.5,8.4,0.603,0.631,0.144,0.147,100.91,100.04,83.36,100.04,0.108,3252,241,426,3.7,6.6,0.566,85,51,282,100,188,155,127,127,89,104,104,77,67,67,283,143,202,76,126,97,137,137,59,51,401,403,383,432,432,136,144,179,172,228,60,BOS
202683,Enes Freedom,Enes,1610612738,BOS,28.0,58,36,22,0.621,17.0,112.3,113.8,113.8,103.9,103.9,103.9,8.5,9.9,9.9,0.084,1.0,11.2,0.158,0.257,0.208,11.2,11.1,0.573,0.599,0.186,0.191,101.09,100.43,83.69,100.43,0.153,2061,199,348,3.4,6.0,0.572,173,99,270,129,308,62,49,49,104,98,98,48,40,40,347,392,413,6,23,10,318,315,100,112,196,199,370,405,405,30,179,215,194,250,56,BOS
202330,Gordon Hayward,Gordon,1610612738,BOS,30.0,52,34,18,0.654,33.5,112.2,113.8,113.8,104.3,105.4,105.4,7.9,8.5,8.5,0.178,2.21,19.8,0.031,0.159,0.096,9.0,9.0,0.561,0.595,0.206,0.21,103.12,101.89,84.91,101.89,0.132,3703,350,700,6.7,13.5,0.5,245,109,216,97,35,68,48,48,116,152,152,54,54,54,136,119,144,261,160,186,158,159,120,121,143,149,235,309,309,57,68,86,51,66,105,BOS
1629684,Grant Williams,Grant,1610612738,BOS,21.0,69,47,22,0.681,15.1,109.8,109.9,109.9,103.5,103.5,103.5,6.3,6.3,6.3,0.085,1.36,19.3,0.053,0.106,0.079,14.2,14.2,0.469,0.505,0.112,0.116,102.9,102.84,85.7,102.84,0.038,2230,87,211,1.3,3.1,0.412,37,19,270,71,341,154,178,178,90,87,87,79,79,79,343,301,154,151,350,268,461,463,412,395,488,489,251,249,249,481,314,306,424,422,367,BOS
1629750,Javonte Green,Javonte,1610612738,BOS,26.0,48,33,15,0.688,9.7,104.3,103.7,103.7,105.8,106.2,106.2,-1.5,-2.6,-2.6,0.079,1.13,13.3,0.051,0.134,0.094,11.8,11.9,0.536,0.564,0.149,0.152,103.51,103.57,86.31,103.57,0.086,1007,63,126,1.3,2.6,0.5,263,125,179,68,438,376,395,395,180,182,182,277,316,316,365,373,337,160,242,192,378,381,199,215,368,373,208,195,195,255,352,366,409,443,105,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,23.0,57,38,19,0.667,33.9,111.5,113.7,113.7,105.8,106.8,106.8,5.7,6.9,6.9,0.095,0.94,9.6,0.031,0.149,0.09,10.1,10.1,0.554,0.583,0.245,0.248,101.19,99.75,83.13,99.75,0.113,3997,427,887,7.5,15.6,0.481,190,81,226,78,30,90,53,53,182,196,196,87,69,69,307,426,455,259,187,211,239,238,140,160,63,70,358,448,448,116,40,43,34,36,141,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,22.0,66,46,20,0.697,34.3,112.4,114.2,114.2,103.0,103.5,103.5,9.4,10.6,10.6,0.143,1.29,11.7,0.027,0.165,0.096,9.0,9.0,0.527,0.567,0.28,0.286,101.67,100.63,83.86,100.63,0.143,4746,552,1226,8.4,18.6,0.45,70,21,242,65,23,60,41,41,86,86,86,44,36,36,183,322,394,296,143,184,160,162,227,204,26,27,325,393,393,42,14,12,19,15,227,BOS
202689,Kemba Walker,Kemba,1610612738,BOS,30.0,56,37,19,0.661,31.1,113.1,115.2,115.2,107.3,108.1,108.1,5.8,7.1,7.1,0.232,2.29,19.6,0.02,0.1,0.06,8.5,8.5,0.526,0.575,0.268,0.273,101.56,100.23,83.53,100.23,0.13,3634,378,889,6.8,15.9,0.425,206,91,226,88,69,47,30,30,229,253,253,85,66,66,71,102,147,376,377,380,140,139,230,181,36,36,331,419,419,65,56,42,49,33,325,BOS
