player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1630237,Anthony Lamb,Anthony,1610612745,HOU,23.0,24,3,21,0.125,415.21,46,118,0.39,23,71,0.324,18,21,0.857,27,43,70,23,19,6,5,7,34,25,133,-89,265.5,0,0,271.0,417,482,258,525,378,387,376,432,300,301,308,372,388,104,257,399,373,384,367,429,375,149,152,370,384,434,391,245,29,386,HOU
1629717,Armoni Brooks,Armoni,1610612745,HOU,23.0,20,3,17,0.15,520.36,78,192,0.406,60,157,0.382,7,12,0.583,10,58,68,30,22,12,5,6,34,10,223,-135,378.6,0,0,415.0,435,482,182,523,357,343,333,392,183,194,150,447,433,466,394,367,376,354,345,369,375,136,152,439,341,484,361,245,29,350,HOU
202340,Avery Bradley,Avery,1610612745,HOU,30.0,27,6,21,0.222,601.925,64,171,0.374,33,101,0.327,12,15,0.8,8,49,57,46,28,21,3,9,55,18,173,-131,354.4,0,0,357.0,400,456,258,500,341,361,344,459,262,264,303,410,415,212,412,385,399,319,325,301,417,198,208,398,359,477,363,245,29,361,HOU
203998,Bruno Caboclo,Bruno,1610612745,HOU,25.0,6,1,5,0.167,36.43333333333333,8,17,0.471,0,5,0.0,1,2,0.5,3,11,14,1,4,0,2,1,6,2,17,0,37.3,0,0,36.0,506,515,50,520,516,488,494,196,480,469,480,510,510,488,474,480,481,516,474,511,437,39,38,508,496,230,504,245,29,502,HOU
1629244,Cam Reynolds,Cam,1610612745,HOU,26.0,5,3,2,0.6,40.48333333333333,6,18,0.333,3,12,0.25,0,0,0.0,2,3,5,2,0,0,0,0,2,0,15,-26,24.0,0,0,25.0,512,482,15,143,512,498,490,494,423,425,410,521,523,521,488,519,516,503,530,511,495,1,17,527,500,322,521,245,29,518,HOU
1628419,Cameron Oliver,Cameron,1610612745,HOU,24.0,4,1,3,0.25,87.38333333333334,19,33,0.576,4,13,0.308,1,4,0.25,5,16,21,5,3,2,4,2,11,3,43,-11,90.7,1,0,85.0,519,515,27,486,478,452,467,48,405,422,340,510,493,519,454,457,458,476,488,474,396,63,76,498,460,272,464,178,29,464,HOU
1626174,Christian Wood,Christian,1610612745,HOU,25.0,41,12,29,0.293,1325.8983333333333,329,640,0.514,77,206,0.374,125,198,0.631,76,319,395,71,80,34,48,28,88,185,860,-99,1606.5,19,0,1567.0,310,388,399,465,177,73,95,96,144,155,172,88,58,438,81,41,53,251,119,209,55,399,306,52,79,448,99,22,29,96,HOU
201571,D.J. Augustin,D.J.,1610612745,HOU,33.0,57,28,29,0.491,1128.8133333333333,135,343,0.394,83,217,0.382,85,94,0.904,20,74,94,188,65,28,1,27,56,78,438,-38,854.8,0,0,861.0,172,177,399,273,223,253,224,426,134,137,149,146,174,47,305,342,339,91,165,258,462,395,211,191,216,350,249,245,29,237,HOU
1628391,D.J. Wilson,D.J.,1610612745,HOU,25.0,35,13,22,0.371,432.63,68,168,0.405,30,87,0.345,17,25,0.68,20,92,112,23,22,11,16,10,44,22,183,-106,410.9,1,0,402.0,354,371,274,411,375,357,347,396,277,278,248,379,366,401,305,310,312,384,345,378,214,212,180,383,354,461,354,178,29,355,HOU
203957,Danté Exum,Danté,1610612745,HOU,25.0,6,3,3,0.5,116.14833333333333,10,26,0.385,2,11,0.182,1,2,0.5,2,15,17,13,7,4,2,0,9,7,23,6,73.9,0,0,67.0,506,482,27,251,465,478,480,441,434,429,458,510,510,488,488,460,475,431,440,448,437,1,64,458,484,213,475,245,29,476,HOU
1627863,Danuel House Jr.,Danuel,1610612745,HOU,28.0,36,8,28,0.222,932.3383333333334,110,272,0.404,54,156,0.346,41,63,0.651,18,114,132,69,36,20,16,11,67,59,315,-222,648.9,0,0,642.0,346,434,379,500,269,293,271,400,201,196,246,268,248,423,325,270,283,258,285,307,214,225,248,245,286,515,306,245,29,298,HOU
1628021,David Nwaba,David,1610612745,HOU,28.0,30,8,22,0.267,678.5633333333334,106,218,0.486,17,63,0.27,47,68,0.691,40,78,118,31,17,30,21,26,60,60,276,-28,600.1,1,0,544.0,385,434,274,483,326,299,316,145,325,310,393,242,233,388,165,332,303,351,379,239,168,384,229,242,306,327,316,178,29,325,HOU
