season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2018-19,202681,Kyrie Irving,Kyrie,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,33.3,72.4,73.3,73.3,107.9,108.1,108.1,-35.4,-34.8,-34.8,0.083,0.33,3.8,0.0,0.0,0.0,11.5,11.6,0.31,0.343,0.305,0.307,108.29,107.51,89.59,107.51,-0.018,75,6,21,6.0,21.0,0.286,1,883,883,883,434,1593,1573,1573,936,936,936,1534,1531,1531,954,785,1182,870,1456,1519,1201,1209,1247,1274,161,175,243,302,302,1562,322,80,322,80,1211,2,33:16,2018,2019
2018-19,202954,Brad Wanamaker,Brad,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,4.0,103.4,100.0,100.0,111.3,110.0,110.0,-8.0,-10.0,-10.0,0.333,0.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.798,0.154,0.149,122.61,125.48,104.56,125.48,0.211,11,1,1,1.0,1.0,1.0,1,883,883,883,1568,914,1004,1004,1065,998,998,1058,1103,1103,135,810,172,870,1456,1519,1,1,26,184,1023,1108,43,63,63,161,1172,1496,1172,1496,1,2,4:01,2018,2019
2018-19,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,26.7,80.2,78.0,78.0,111.6,110.0,110.0,-31.4,-32.0,-32.0,0.182,0.67,10.5,0.034,0.172,0.103,15.8,15.8,0.35,0.501,0.262,0.268,104.67,106.9,89.08,106.9,0.081,59,3,10,3.0,10.0,0.3,1,883,883,883,753,1524,1526,1526,1075,998,998,1493,1497,1497,527,684,958,668,526,593,1407,1412,1146,895,308,320,446,331,331,920,732,512,732,512,1187,2,26:43,2018,2019
2018-19,1627824,Guerschon Yabusele,Guerschon,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,5.3,80.6,78.6,78.6,124.2,114.3,114.3,-43.6,-35.7,-35.7,0.0,0.0,0.0,0.1,0.0,0.067,0.0,0.0,0.0,0.266,0.25,0.24,119.34,126.0,105.0,126.0,-0.152,14,0,2,0.0,2.0,0.0,1,883,883,883,1520,1516,1523,1523,1455,1152,1152,1605,1537,1537,1186,810,1186,223,1456,989,1,1,1436,1385,340,439,55,61,61,1716,1436,1368,1436,1368,1436,2,5:20,2018,2019
2018-19,202694,Marcus Morris Sr.,Marcus,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,30.1,97.5,98.6,98.6,104.8,102.9,102.9,-7.3,-4.3,-4.3,0.167,3.0,21.4,0.051,0.3,0.159,7.1,7.0,0.625,0.686,0.141,0.146,111.43,111.81,93.18,111.81,0.139,70,4,8,4.0,8.0,0.5,1,883,883,883,592,1162,1127,1127,812,750,750,1041,991,991,571,118,493,508,118,232,910,912,440,393,1135,1125,150,191,191,470,577,702,577,702,475,2,30:03,2018,2019
2018-19,1628400,Semi Ojeleye,Semi,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,4.0,103.4,100.0,100.0,111.3,110.0,110.0,-8.0,-10.0,-10.0,0.25,0.0,100.0,0.125,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,122.61,125.48,104.56,125.48,0.079,11,0,0,0.0,0.0,0.0,1,883,883,883,1568,914,1004,1004,1065,998,998,1058,1103,1103,289,810,1,149,1456,803,1,1,1436,1488,1648,1648,43,63,63,932,1436,1623,1436,1623,1436,2,4:01,2018,2019
2018-19,1627759,Jaylen Brown,Jaylen,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,27.6,83.0,82.3,82.3,111.4,114.3,114.3,-28.4,-32.0,-32.0,0.0,0.0,0.0,0.0,0.107,0.048,21.4,20.5,0.333,0.515,0.215,0.227,109.54,108.56,90.47,108.56,0.07,62,3,9,3.0,9.0,0.333,1,883,883,883,709,1488,1474,1474,1068,1152,1152,1453,1496,1496,1186,810,1186,870,943,1221,1570,1561,1164,850,541,508,209,268,268,1023,732,600,732,600,1045,2,27:38,2018,2019
2018-19,1626179,Terry Rozier,Terry,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,17.1,63.5,62.5,62.5,101.6,100.0,100.0,-38.2,-37.5,-37.5,0.167,0.0,10.0,0.0,0.208,0.093,0.0,0.0,0.389,0.389,0.188,0.19,107.79,109.47,91.23,109.47,0.179,40,3,9,3.0,9.0,0.333,1,883,883,883,1121,1659,1642,1642,696,588,588,1558,1548,1548,571,810,968,870,358,712,1,1,1083,1191,758,791,274,242,242,260,732,600,732,600,1045,2,17:06,2018,2019
2018-19,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,17.8,82.4,83.3,83.3,97.7,97.6,97.6,-15.3,-14.3,-14.3,0.222,2.0,20.0,0.111,0.0,0.067,10.0,10.4,0.0,0.301,0.16,0.158,113.71,113.12,94.27,113.12,0.009,42,0,4,0.0,4.0,0.0,1,883,883,883,1091,1493,1456,1456,553,542,542,1220,1204,1203,390,238,521,184,1456,989,1088,1139,1436,1352,974,1033,112,164,164,1386,1436,1151,1436,1151,1436,2,17:49,2018,2019
2018-19,202330,Gordon Hayward,Gordon,1610612738,BOS,Boston Celtics,41800205,2019-05-08T00:00:00,BOS @ MIL,L,22.1,90.7,91.8,91.8,106.3,104.2,104.2,-15.6,-12.3,-12.3,0.182,1.0,15.4,0.033,0.038,0.036,15.4,15.4,0.389,0.389,0.186,0.191,105.03,105.42,87.85,105.42,0.051,49,3,9,3.0,9.0,0.333,1,883,883,883,929,1343,1308,1308,869,801,801,1226,1161,1161,527,469,736,677,1400,1349,1387,1393,1083,1191,768,786,425,407,407,1153,732,600,732,600,1045,2,22:05,2018,2019
