team_id,team_name,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,five_sec,eight_sec,shot_clock,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,delay_of_game,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,five_sec_rank,eight_sec_rank,shot_clock_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,delay_of_game_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
1610612737,Atlanta Hawks,82,36,46,0.439,0.9,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,1.3,0.3,0.3,0.4,0.2,0.0,0.0,0.4,1,21,21,21,2,7,2,19,5,2,11,1,1,12,3,25,3,22,1,15,1,1,9
1610612738,Boston Celtics,82,64,18,0.78,0.6,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,1.7,0.1,0.4,0.2,0.3,0.0,0.0,0.3,1,1,1,1,24,7,2,2,5,2,15,1,1,12,3,8,27,11,8,9,1,1,23
1610612751,Brooklyn Nets,82,32,50,0.39,0.8,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,1.6,0.4,0.3,0.3,0.4,0.0,0.0,0.2,1,22,22,22,6,7,2,2,5,2,4,1,1,12,3,13,1,22,2,3,1,1,28
1610612766,Charlotte Hornets,82,21,61,0.256,0.6,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,1.8,0.2,0.2,0.1,0.7,0.0,0.0,0.5,1,27,27,27,24,7,2,19,1,2,11,1,1,12,3,3,12,30,24,1,1,1,1
1610612741,Chicago Bulls,82,39,43,0.476,0.7,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.0,1.2,0.3,0.4,0.3,0.1,0.0,0.0,0.5,1,20,20,20,15,7,2,2,5,2,22,1,28,1,3,27,3,11,2,28,1,1,1
1610612739,Cleveland Cavaliers,82,48,34,0.585,0.7,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,1.2,0.3,0.3,0.2,0.1,0.0,0.0,0.4,1,11,11,11,15,7,2,2,5,2,11,1,1,12,3,27,3,22,8,28,1,1,9
1610612742,Dallas Mavericks,82,50,32,0.61,0.5,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,1.4,0.3,0.3,0.3,0.4,0.0,0.0,0.4,1,6,6,6,28,7,2,2,5,2,29,1,1,12,3,24,3,22,2,3,1,1,9
1610612743,Denver Nuggets,82,57,25,0.695,0.5,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,1.6,0.2,0.6,0.2,0.2,0.0,0.0,0.5,1,2,2,2,28,7,2,2,5,2,4,1,1,12,3,13,12,1,8,15,1,1,1
1610612765,Detroit Pistons,82,14,68,0.171,0.8,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.1,0.0,1.8,0.2,0.4,0.1,0.4,0.0,0.0,0.3,1,30,30,30,6,7,2,2,5,2,15,1,1,1,3,3,12,11,24,3,1,1,23
1610612744,Golden State Warriors,82,46,36,0.561,0.7,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.1,0.0,0.0,1.7,0.2,0.3,0.3,0.2,0.0,0.0,0.3,1,16,16,16,15,7,2,19,5,1,22,1,1,12,3,8,12,22,2,15,1,1,23
1610612745,Houston Rockets,82,41,41,0.5,0.8,0.0,0.0,0.1,0.1,0.0,0.5,0.0,0.1,0.1,0.0,1.5,0.2,0.5,0.2,0.2,0.0,0.0,0.3,1,19,19,19,6,7,2,2,1,2,22,1,1,1,3,20,12,4,8,15,1,1,23
1610612754,Indiana Pacers,82,47,35,0.573,0.8,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,1.8,0.2,0.5,0.1,0.5,0.0,0.0,0.3,1,12,12,12,6,7,1,2,5,2,15,1,1,12,3,3,12,4,24,2,1,1,23
1610612746,LA Clippers,82,51,31,0.622,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.6,0.1,0.4,0.3,0.2,0.0,0.0,0.4,1,5,5,5,28,7,2,19,5,2,2,1,28,12,3,13,27,11,2,15,1,1,9
1610612747,Los Angeles Lakers,82,47,35,0.573,0.6,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.0,1.5,0.2,0.4,0.3,0.3,0.0,0.0,0.5,1,12,12,12,24,7,2,2,5,2,22,1,1,1,3,20,12,11,2,9,1,1,1
1610612763,Memphis Grizzlies,82,27,55,0.329,0.7,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,1.8,0.3,0.4,0.2,0.4,0.0,0.0,0.4,1,24,24,24,15,7,2,19,1,2,11,1,1,1,3,3,3,11,8,3,1,1,9
1610612748,Miami Heat,82,46,36,0.561,0.8,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.1,0.0,1.3,0.2,0.3,0.1,0.2,0.0,0.0,0.4,1,16,16,16,6,1,2,2,5,2,4,1,28,1,3,25,12,22,24,15,1,1,9
1610612749,Milwaukee Bucks,82,49,33,0.598,0.8,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.1,1.5,0.4,0.4,0.2,0.2,0.0,0.0,0.4,1,8,8,8,6,7,2,2,5,2,22,1,1,12,1,20,1,11,8,15,1,1,9
1610612750,Minnesota Timberwolves,82,56,26,0.683,0.9,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.1,0.0,0.0,1.7,0.2,0.5,0.2,0.3,0.0,0.0,0.5,1,4,4,4,2,7,2,1,5,2,4,1,1,12,3,8,12,4,8,9,1,1,1
1610612740,New Orleans Pelicans,82,49,33,0.598,0.8,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,1.9,0.2,0.4,0.2,0.2,0.0,0.0,0.4,1,8,8,8,6,7,2,2,5,2,15,1,1,12,3,1,12,11,8,15,1,1,9
1610612752,New York Knicks,82,50,32,0.61,0.7,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,1.6,0.2,0.5,0.2,0.1,0.0,0.0,0.2,1,6,6,6,15,7,2,2,5,2,1,1,1,12,3,13,12,4,8,28,1,1,28
1610612760,Oklahoma City Thunder,82,57,25,0.695,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.1,1.2,0.3,0.5,0.2,0.3,0.0,0.0,0.4,1,2,2,2,15,1,2,19,5,2,4,1,1,1,1,27,3,4,8,9,1,1,9
1610612753,Orlando Magic,82,47,35,0.573,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,1.8,0.3,0.4,0.2,0.3,0.0,0.0,0.4,1,12,12,12,6,7,2,19,5,2,2,1,1,12,3,3,3,11,8,9,1,1,9
1610612755,Philadelphia 76ers,82,47,35,0.573,0.6,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.1,0.1,0.0,1.6,0.2,0.5,0.2,0.2,0.0,0.0,0.4,1,12,12,12,24,7,2,19,1,2,15,1,1,1,3,13,12,4,8,15,1,1,9
1610612756,Phoenix Suns,82,49,33,0.598,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,1.6,0.3,0.4,0.2,0.2,0.0,0.0,0.5,1,8,8,8,15,7,2,19,5,2,4,1,1,12,3,13,3,11,8,15,1,1,1
1610612757,Portland Trail Blazers,82,21,61,0.256,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,1.7,0.3,0.6,0.1,0.2,0.0,0.0,0.2,1,27,27,27,15,7,2,19,5,2,4,1,1,1,3,8,3,1,24,15,1,1,28
1610612758,Sacramento Kings,82,46,36,0.561,0.8,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,1.5,0.2,0.3,0.1,0.2,0.0,0.0,0.5,1,16,16,16,6,1,2,2,5,2,15,1,1,12,3,20,12,22,24,15,1,1,1
1610612759,San Antonio Spurs,82,22,60,0.268,0.7,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,1.2,0.1,0.3,0.1,0.4,0.0,0.0,0.4,1,26,26,26,15,1,2,19,5,2,22,1,1,1,3,27,27,22,24,3,1,1,9
1610612761,Toronto Raptors,82,25,57,0.305,0.9,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,1.7,0.2,0.6,0.2,0.2,0.0,0.0,0.5,1,25,25,25,2,1,2,2,5,2,22,1,1,12,3,8,12,1,8,15,1,1,1
1610612762,Utah Jazz,82,31,51,0.378,1.1,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.1,0.0,1.9,0.1,0.4,0.2,0.4,0.0,0.0,0.4,1,23,23,23,1,1,2,2,5,2,15,1,1,1,3,1,27,11,8,3,1,1,9
1610612764,Washington Wizards,82,15,67,0.183,0.9,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,1.6,0.2,0.5,0.2,0.3,0.0,0.0,0.4,1,29,29,29,2,7,2,19,5,2,29,1,1,12,3,13,12,4,8,9,1,1,9
