SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,1627783,Pascal Siakam,1610612754,IND,Indiana Pacers,Transition,Offensive,0.919,17,0.224,1.5,0.732,0.214,0.029,0.186,0.043,0.743,0.777,70,105,41,56,15
42024,1628983,Shai Gilgeous-Alexander,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.706,17,0.16,1.273,0.591,0.169,0.026,0.156,0.052,0.61,0.629,77,98,39,66,27
42024,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.524,17,0.186,1.154,0.549,0.169,0.062,0.169,0.015,0.554,0.588,65,75,28,51,23
42024,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.744,15,0.152,1.298,0.571,0.123,0.07,0.123,0.053,0.561,0.663,57,74,28,49,21
42024,1628973,Jalen Brunson,1610612752,NYK,New York Knicks,Transition,Offensive,0.289,18,0.127,1.0,0.4,0.2,0.077,0.169,0.046,0.462,0.46,65,65,20,50,30
42024,1628404,Josh Hart,1610612752,NYK,New York Knicks,Transition,Offensive,0.628,18,0.252,1.208,0.621,0.358,0.151,0.321,0.057,0.623,0.638,53,64,18,29,11
42024,1628384,OG Anunoby,1610612752,NYK,New York Knicks,Transition,Offensive,0.153,18,0.224,0.882,0.393,0.132,0.103,0.132,0.059,0.397,0.429,68,60,22,56,34
42024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,Transition,Offensive,0.337,18,0.185,1.035,0.471,0.018,0.088,0.018,0.0,0.439,0.559,57,59,24,51,27
42024,1629614,Andrew Nembhard,1610612754,IND,Indiana Pacers,Transition,Offensive,0.651,17,0.218,1.234,0.645,0.128,0.213,0.085,0.0,0.553,0.758,47,58,20,31,11
42024,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,Transition,Offensive,0.558,18,0.136,1.163,0.476,0.102,0.061,0.082,0.02,0.49,0.583,49,57,20,42,22
42024,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.482,15,0.246,1.143,0.615,0.143,0.122,0.143,0.061,0.571,0.615,49,56,24,39,15
42024,1628401,Derrick White,1610612738,BOS,Boston Celtics,Transition,Offensive,0.64,11,0.256,1.222,0.432,0.156,0.022,0.133,0.0,0.511,0.541,45,55,16,37,21
42024,1630174,Aaron Nesmith,1610612754,IND,Indiana Pacers,Transition,Offensive,0.837,17,0.202,1.35,0.556,0.025,0.075,0.025,0.0,0.525,0.722,40,54,20,36,16
42024,1628378,Donovan Mitchell,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.349,9,0.212,1.038,0.439,0.192,0.077,0.173,0.058,0.462,0.512,52,54,18,41,23
42024,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,Transition,Offensive,0.235,11,0.212,0.929,0.447,0.161,0.179,0.161,0.018,0.446,0.487,56,52,17,38,21
42024,1630169,Tyrese Haliburton,1610612754,IND,Indiana Pacers,Transition,Offensive,0.671,17,0.131,1.25,0.654,0.2,0.225,0.15,0.075,0.55,0.731,40,50,17,26,9
42024,1631096,Chet Holmgren,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.36,17,0.187,1.043,0.5,0.17,0.085,0.17,0.021,0.511,0.514,47,49,18,36,18
42024,1627936,Alex Caruso,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.686,17,0.271,1.263,0.581,0.105,0.079,0.105,0.0,0.579,0.661,38,48,18,31,13
42024,202695,Kawhi Leonard,1610612746,LAC,LA Clippers,Transition,Offensive,0.826,7,0.229,1.343,0.552,0.2,0.029,0.2,0.057,0.6,0.621,35,47,16,29,13
42024,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.547,14,0.119,1.158,0.538,0.184,0.158,0.158,0.026,0.526,0.635,38,44,14,26,12
42024,1631128,Christian Braun,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.767,14,0.185,1.303,0.6,0.212,0.03,0.212,0.0,0.606,0.68,33,43,15,25,10
42024,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,Transition,Offensive,0.884,8,0.13,1.448,0.6,0.138,0.069,0.138,0.069,0.586,0.72,29,42,15,25,10
42024,1631097,Bennedict Mathurin,1610612754,IND,Indiana Pacers,Transition,Offensive,0.779,16,0.227,1.313,0.571,0.313,0.063,0.281,0.031,0.625,0.643,32,42,12,21,9
42024,1627741,Buddy Hield,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.791,12,0.215,1.323,0.63,0.0,0.129,0.0,0.0,0.548,0.759,31,41,17,27,10
42024,203932,Aaron Gordon,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.756,14,0.14,1.3,0.52,0.133,0.1,0.133,0.067,0.5,0.66,30,39,13,25,12
42024,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.612,5,0.215,1.188,0.8,0.406,0.219,0.406,0.094,0.625,0.8,32,38,12,15,3
42024,1641708,Amen Thompson,1610612745,HOU,Houston Rockets,Transition,Offensive,0.729,7,0.246,1.286,0.588,0.393,0.071,0.357,0.071,0.679,0.588,28,36,10,17,7
42024,1630541,Moses Moody,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.965,12,0.239,1.545,0.632,0.136,0.045,0.136,0.045,0.636,0.816,22,34,12,19,7
42024,202710,Jimmy Butler III,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.977,11,0.105,1.571,0.846,0.429,0.095,0.429,0.143,0.81,0.923,21,33,11,13,2
42024,1630595,Cade Cunningham,1610612765,DET,Detroit Pistons,Transition,Offensive,0.384,6,0.172,1.065,0.6,0.194,0.161,0.161,0.0,0.581,0.6,31,33,12,20,8
42024,203944,Julius Randle,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.174,15,0.119,0.892,0.481,0.135,0.216,0.135,0.081,0.405,0.5,37,33,13,27,14
42024,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.812,8,0.198,1.333,0.706,0.292,0.042,0.25,0.042,0.708,0.706,24,32,12,17,5
42024,1630167,Obi Toppin,1610612754,IND,Indiana Pacers,Transition,Offensive,0.482,17,0.196,1.143,0.65,0.143,0.179,0.143,0.036,0.571,0.65,28,32,13,20,7
42024,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.849,5,0.188,1.409,0.733,0.227,0.182,0.227,0.091,0.636,0.8,22,31,11,15,4
42024,1626181,Norman Powell,1610612746,LAC,LA Clippers,Transition,Offensive,0.5,7,0.25,1.148,0.545,0.074,0.111,0.037,0.0,0.519,0.636,27,31,12,22,10
42024,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.326,14,0.214,1.033,0.462,0.033,0.1,0.033,0.0,0.433,0.558,30,31,12,26,14
42024,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.524,17,0.168,1.154,0.455,0.038,0.115,0.038,0.0,0.423,0.659,26,30,10,22,12
42024,203999,Nikola Jokić,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.895,14,0.054,1.45,0.857,0.2,0.15,0.15,0.05,0.75,0.857,20,29,12,14,2
42024,1627736,Malik Beasley,1610612765,DET,Detroit Pistons,Transition,Offensive,0.453,6,0.291,1.12,0.455,0.04,0.08,0.04,0.0,0.44,0.591,25,28,10,22,12
42024,1641717,Cason Wallace,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.407,17,0.25,1.077,0.545,0.154,0.115,0.154,0.115,0.5,0.568,26,28,12,22,10
42024,1631094,Paolo Banchero,1610612753,ORL,Orlando Magic,Transition,Offensive,0.267,5,0.184,0.966,0.435,0.172,0.138,0.172,0.103,0.414,0.478,29,28,10,23,13
42024,201566,Russell Westbrook,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.035,13,0.221,0.7,0.3,0.15,0.125,0.15,0.025,0.35,0.333,40,28,9,30,21
42024,1641764,Brandin Podziemski,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.871,12,0.117,1.421,0.6,0.211,0.053,0.211,0.053,0.632,0.733,19,27,9,15,6
42024,1626167,Myles Turner,1610612754,IND,Indiana Pacers,Transition,Offensive,0.871,17,0.082,1.421,0.688,0.105,0.105,0.105,0.053,0.632,0.781,19,27,11,16,5
42024,1629638,Nickeil Alexander-Walker,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.588,15,0.16,1.174,0.5,0.087,0.087,0.043,0.043,0.478,0.625,23,27,10,20,10
42024,1629675,Naz Reid,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.588,15,0.153,1.174,0.643,0.174,0.261,0.174,0.043,0.522,0.75,23,27,9,14,5
42024,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.465,16,0.225,1.13,0.476,0.13,0.043,0.13,0.087,0.478,0.548,23,26,10,21,11
42024,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,Transition,Offensive,0.235,17,0.184,0.929,0.545,0.036,0.179,0.036,0.0,0.464,0.545,28,26,12,22,10
42024,1629639,Tyler Herro,1610612748,MIA,Miami Heat,Transition,Offensive,1.0,4,0.19,1.667,0.818,0.133,0.133,0.133,0.0,0.733,0.955,15,25,9,11,2
42024,202699,Tobias Harris,1610612765,DET,Detroit Pistons,Transition,Offensive,0.907,6,0.205,1.471,0.583,0.235,0.118,0.235,0.059,0.588,0.75,17,25,7,12,5
42024,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.419,14,0.293,1.091,0.526,0.091,0.045,0.091,0.0,0.545,0.553,22,24,10,19,9
42024,1629018,Gary Trent Jr.,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.93,5,0.221,1.533,0.615,0.133,0.067,0.133,0.067,0.6,0.769,15,23,8,13,5
42024,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,Transition,Offensive,0.372,11,0.181,1.048,0.444,0.048,0.095,0.048,0.0,0.429,0.583,21,22,8,18,10
42024,1630532,Franz Wagner,1610612753,ORL,Orlando Magic,Transition,Offensive,0.289,5,0.153,1.0,0.471,0.143,0.048,0.095,0.0,0.524,0.5,21,21,8,17,9
42024,201935,James Harden,1610612746,LAC,LA Clippers,Transition,Offensive,0.209,7,0.17,0.913,0.438,0.087,0.217,0.043,0.0,0.391,0.531,23,21,7,16,9
42024,1630583,Santi Aldama,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.942,4,0.265,1.538,0.538,0.0,0.0,0.0,0.0,0.538,0.769,13,20,7,13,6
42024,201144,Mike Conley,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.671,15,0.142,1.25,0.429,0.063,0.063,0.0,0.0,0.438,0.643,16,20,6,14,8
42024,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.612,8,0.147,1.188,0.6,0.188,0.188,0.125,0.0,0.563,0.7,16,19,6,10,4
42024,1630224,Jalen Green,1610612745,HOU,Houston Rockets,Transition,Offensive,0.442,7,0.159,1.118,0.571,0.059,0.118,0.0,0.0,0.529,0.643,17,19,8,14,6
42024,1627780,Gary Payton II,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.988,11,0.208,1.636,0.727,0.0,0.0,0.0,0.0,0.727,0.818,11,18,8,11,3
42024,1628392,Isaiah Hartenstein,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.729,17,0.098,1.286,0.692,0.0,0.071,0.0,0.0,0.643,0.692,14,18,9,13,4
42024,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.256,12,0.127,0.947,0.615,0.0,0.316,0.0,0.0,0.421,0.692,19,18,8,13,5
42024,1630558,Davion Mitchell,1610612748,MIA,Miami Heat,Transition,Offensive,0.965,4,0.212,1.545,0.889,0.091,0.091,0.091,0.0,0.727,0.944,11,17,8,9,1
42024,201950,Jrue Holiday,1610612738,BOS,Boston Celtics,Transition,Offensive,0.186,8,0.235,0.895,0.429,0.053,0.211,0.0,0.0,0.368,0.571,19,17,6,14,8
42024,1628978,Donte DiVincenzo,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.058,15,0.151,0.708,0.412,0.0,0.292,0.0,0.0,0.292,0.5,24,17,7,17,10
42024,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.812,15,0.102,1.333,0.714,0.417,0.083,0.417,0.083,0.75,0.714,12,16,5,7,2
42024,1629631,De'Andre Hunter,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.395,8,0.183,1.067,0.417,0.133,0.067,0.133,0.0,0.467,0.542,15,16,5,12,7
42024,1627832,Fred VanVleet,1610612745,HOU,Houston Rockets,Transition,Offensive,0.07,7,0.193,0.727,0.263,0.045,0.136,0.045,0.045,0.227,0.395,22,16,5,19,14
42024,1630559,Austin Reaves,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.524,5,0.144,1.154,0.5,0.077,0.154,0.077,0.0,0.462,0.65,13,15,5,10,5
42024,1630198,Isaiah Joe,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.289,17,0.205,1.0,0.417,0.133,0.067,0.133,0.0,0.467,0.5,15,15,5,12,7
42024,1630590,Scotty Pippen Jr.,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.289,4,0.183,1.0,0.5,0.133,0.2,0.133,0.0,0.467,0.55,15,15,5,10,5
42024,1641709,Ausar Thompson,1610612765,DET,Detroit Pistons,Transition,Offensive,0.153,6,0.243,0.882,0.6,0.235,0.235,0.235,0.059,0.471,0.6,17,15,6,10,4
42024,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.105,8,0.114,0.789,0.375,0.053,0.158,0.053,0.053,0.316,0.438,19,15,6,16,10
42024,1630540,Miles McBride,1610612752,NYK,New York Knicks,Transition,Offensive,0.082,18,0.183,0.75,0.353,0.0,0.15,0.0,0.0,0.3,0.441,20,15,6,17,11
42024,201143,Al Horford,1610612738,BOS,Boston Celtics,Transition,Offensive,0.706,11,0.134,1.273,0.667,0.0,0.182,0.0,0.0,0.545,0.778,11,14,6,9,3
42024,1629060,Rui Hachimura,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.57,5,0.185,1.167,0.625,0.083,0.25,0.083,0.0,0.5,0.75,12,14,5,8,3
42024,203501,Tim Hardaway Jr.,1610612765,DET,Detroit Pistons,Transition,Offensive,0.023,6,0.241,0.65,0.263,0.05,0.05,0.05,0.05,0.25,0.316,20,13,5,19,14
42024,1629029,Luka Dončić,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.116,5,0.103,0.8,0.3,0.2,0.133,0.133,0.0,0.4,0.4,15,12,3,10,7
42024,1629622,Max Strus,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.047,9,0.17,0.706,0.286,0.059,0.118,0.059,0.0,0.294,0.393,17,12,4,14,10
42024,1628415,Dillon Brooks,1610612745,HOU,Houston Rockets,Transition,Offensive,0.43,7,0.119,1.1,0.5,0.3,0.1,0.3,0.0,0.5,0.583,10,11,3,6,3
42024,1630578,Alperen Sengun,1610612745,HOU,Houston Rockets,Transition,Offensive,0.221,7,0.073,0.917,0.556,0.083,0.167,0.083,0.0,0.5,0.556,12,11,5,9,4
42024,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.14,4,0.141,0.833,0.333,0.167,0.083,0.167,0.0,0.417,0.333,12,10,3,9,6
42024,203992,Bogdan Bogdanović,1610612746,LAC,LA Clippers,Transition,Offensive,0.198,7,0.172,0.9,0.286,0.2,0.1,0.1,0.0,0.4,0.429,10,9,2,7,5
42024,1628398,Kyle Kuzma,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.128,5,0.268,0.818,0.375,0.182,0.091,0.182,0.0,0.364,0.438,11,9,3,8,5
42024,1629026,Kenrich Williams,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.082,10,0.324,0.75,0.333,0.167,0.083,0.167,0.0,0.417,0.333,12,9,3,9,6
42024,1627827,Dorian Finney-Smith,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.012,5,0.324,0.636,0.333,0.0,0.182,0.0,0.0,0.273,0.389,11,7,3,9,6
42024,1627884,Derrick Jones Jr.,1610612746,LAC,LA Clippers,Transition,Offensive,0.0,7,0.218,0.5,0.222,0.167,0.083,0.167,0.0,0.25,0.222,12,6,2,9,7
