SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22024,1628989,Kevin Huerter,1610612758,SAC,Sacramento Kings,Postup,Defensive,1.0,43,0.038,0.231,0.1,0.077,0.154,0.077,0.0,0.154,0.1,13,3,1,10,9
22024,1641737,Adem Bona,1610612755,PHI,Philadelphia 76ers,Postup,Defensive,0.997,42,0.027,0.364,0.125,0.182,0.091,0.091,0.0,0.273,0.125,11,4,1,8,7
22024,1641744,Zach Edey,1610612763,MEM,Memphis Grizzlies,Postup,Defensive,0.99,63,0.013,0.5,0.286,0.1,0.2,0.1,0.0,0.3,0.286,10,5,2,7,5
22024,1629611,Terance Mann,1610612746,LAC,LA Clippers,Postup,Defensive,0.99,34,0.052,0.5,0.2,0.167,0.0,0.167,0.0,0.333,0.2,12,6,2,10,8
22024,1628964,Mo Bamba,1610612746,LAC,LA Clippers,Postup,Defensive,0.99,26,0.066,0.5,0.25,0.083,0.25,0.083,0.0,0.25,0.25,12,6,2,8,6
22024,1641706,Brandon Miller,1610612766,CHA,Charlotte Hornets,Postup,Defensive,0.966,27,0.037,0.545,0.429,0.0,0.364,0.0,0.0,0.273,0.429,11,6,3,7,4
22024,203552,Seth Curry,1610612766,CHA,Charlotte Hornets,Postup,Defensive,0.959,57,0.037,0.6,0.25,0.1,0.1,0.0,0.0,0.3,0.25,10,6,2,8,6
22024,1630256,Jae'Sean Tate,1610612745,HOU,Houston Rockets,Postup,Defensive,0.959,36,0.052,0.6,0.375,0.0,0.2,0.0,0.0,0.3,0.375,10,6,3,8,5
22024,1641736,Reece Beekman,1610612751,BKN,Brooklyn Nets,Postup,Defensive,0.959,30,0.074,0.6,0.333,0.1,0.3,0.0,0.0,0.3,0.333,10,6,2,6,4
22024,1629656,Quentin Grimes,1610612742,DAL,Dallas Mavericks,Postup,Defensive,0.99,46,0.034,0.5,0.375,0.143,0.357,0.143,0.071,0.286,0.375,14,7,3,8,5
22024,1630526,Jeremiah Robinson-Earl,1610612740,NOP,New Orleans Pelicans,Postup,Defensive,0.97,62,0.028,0.538,0.286,0.154,0.308,0.077,0.0,0.308,0.286,13,7,2,7,5
22024,1631115,Orlando Robinson,1610612761,TOR,Toronto Raptors,Postup,Defensive,0.946,31,0.029,0.636,0.333,0.091,0.091,0.0,0.0,0.364,0.333,11,7,3,9,6
22024,203995,Vasilije Micić,1610612766,CHA,Charlotte Hornets,Postup,Defensive,0.993,35,0.082,0.471,0.25,0.059,0.235,0.059,0.0,0.235,0.25,17,8,3,12,9
22024,200768,Kyle Lowry,1610612755,PHI,Philadelphia 76ers,Postup,Defensive,0.933,34,0.069,0.667,0.429,0.083,0.333,0.083,0.0,0.333,0.429,12,8,3,7,4
