SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22024,1627734,Domantas Sabonis,1610612758,SAC,Sacramento Kings,OffScreen,Defensive,1.0,68,0.01,0.0,0.0,0.182,0.182,0.182,0.0,0.0,0.0,11,0,0,7,7
22024,203471,Dennis Schröder,1610612751,BKN,Brooklyn Nets,OffScreen,Defensive,1.0,23,0.044,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10,0,0,8,8
22024,1641705,Victor Wembanyama,1610612759,SAS,San Antonio Spurs,OffScreen,Defensive,0.993,46,0.02,0.267,0.0,0.133,0.067,0.133,0.0,0.133,0.0,15,4,0,12,12
22024,1630322,Lindy Waters III,1610612744,GSW,Golden State Warriors,OffScreen,Defensive,0.99,34,0.054,0.333,0.25,0.083,0.25,0.083,0.0,0.167,0.25,12,4,2,8,6
22024,1641730,Noah Clowney,1610612751,BKN,Brooklyn Nets,OffScreen,Defensive,0.983,46,0.03,0.364,0.182,0.0,0.0,0.0,0.0,0.182,0.182,11,4,2,11,9
22024,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,OffScreen,Defensive,0.99,71,0.012,0.333,0.133,0.0,0.0,0.0,0.0,0.133,0.167,15,5,2,15,13
22024,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,OffScreen,Defensive,0.979,71,0.018,0.375,0.133,0.063,0.0,0.063,0.0,0.188,0.167,16,6,2,15,13
22024,1629020,Jarred Vanderbilt,1610612747,LAL,Los Angeles Lakers,OffScreen,Defensive,0.976,34,0.067,0.462,0.273,0.077,0.077,0.077,0.0,0.231,0.273,13,6,3,11,8
22024,1630639,A.J. Lawson,1610612761,TOR,Toronto Raptors,OffScreen,Defensive,0.938,22,0.074,0.545,0.375,0.0,0.273,0.0,0.0,0.273,0.375,11,6,3,8,5
22024,1629618,Jalen Pickett,1610612743,DEN,Denver Nuggets,OffScreen,Defensive,0.917,41,0.045,0.6,0.222,0.0,0.1,0.0,0.0,0.2,0.333,10,6,2,9,7
22024,1630256,Jae'Sean Tate,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.917,36,0.052,0.6,0.25,0.1,0.1,0.1,0.0,0.3,0.313,10,6,2,8,6
22024,1631095,Jabari Smith Jr.,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.973,57,0.032,0.467,0.231,0.0,0.133,0.0,0.0,0.2,0.269,15,7,3,13,10
22024,1631093,Jaden Ivey,1610612765,DET,Detroit Pistons,OffScreen,Defensive,0.973,30,0.047,0.467,0.143,0.067,0.0,0.0,0.0,0.2,0.179,15,7,2,14,12
22024,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.945,69,0.01,0.538,0.25,0.0,0.077,0.0,0.0,0.231,0.292,13,7,3,12,9
22024,1629629,Cam Reddish,1610612747,LAL,Los Angeles Lakers,OffScreen,Defensive,0.945,32,0.059,0.538,0.333,0.0,0.308,0.0,0.0,0.231,0.389,13,7,3,9,6
22024,1642270,Donovan Clingan,1610612757,POR,Portland Trail Blazers,OffScreen,Defensive,0.928,64,0.016,0.583,0.25,0.0,0.0,0.0,0.0,0.25,0.292,12,7,3,12,9
22024,1641810,Antonio Reeves,1610612740,NOP,New Orleans Pelicans,OffScreen,Defensive,0.928,33,0.065,0.583,0.3,0.0,0.167,0.0,0.0,0.25,0.35,12,7,3,10,7
22024,1628371,Jonathan Isaac,1610612753,ORL,Orlando Magic,OffScreen,Defensive,0.897,65,0.029,0.636,0.375,0.091,0.182,0.091,0.0,0.273,0.438,11,7,3,8,5
22024,202710,Jimmy Butler III,1610612748,MIA,Miami Heat,OffScreen,Defensive,0.897,25,0.046,0.636,0.2,0.182,0.0,0.182,0.091,0.273,0.2,11,7,2,10,8
22024,1641737,Adem Bona,1610612755,PHI,Philadelphia 76ers,OffScreen,Defensive,0.832,42,0.025,0.7,0.375,0.0,0.2,0.0,0.0,0.3,0.438,10,7,3,8,5
22024,1630173,Precious Achiuwa,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.859,53,0.024,0.667,0.273,0.0,0.083,0.0,0.0,0.25,0.364,12,8,3,11,8
22024,1629634,Brandon Clarke,1610612763,MEM,Memphis Grizzlies,OffScreen,Defensive,0.814,62,0.023,0.727,0.222,0.091,0.091,0.091,0.0,0.273,0.333,11,8,2,9,7
22024,1641724,Jett Howard,1610612753,ORL,Orlando Magic,OffScreen,Defensive,0.814,45,0.052,0.727,0.2,0.091,0.0,0.091,0.0,0.273,0.3,11,8,2,10,8
22024,202685,Jonas Valančiūnas,1610612764,WAS,Washington Wizards,OffScreen,Defensive,0.749,42,0.022,0.8,0.333,0.1,0.0,0.1,0.0,0.4,0.389,10,8,3,9,6
22024,1642263,Reed Sheppard,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.749,43,0.035,0.8,0.375,0.1,0.1,0.1,0.0,0.4,0.375,10,8,3,8,5
22024,1629234,Drew Eubanks,1610612762,UTA,Utah Jazz,OffScreen,Defensive,0.749,35,0.038,0.8,0.333,0.0,0.1,0.0,0.0,0.3,0.444,10,8,3,9,6
22024,202709,Cory Joseph,1610612753,ORL,Orlando Magic,OffScreen,Defensive,0.749,40,0.048,0.8,0.375,0.1,0.1,0.1,0.0,0.4,0.438,10,8,3,8,5
22024,1641713,GG Jackson,1610612763,MEM,Memphis Grizzlies,OffScreen,Defensive,0.749,25,0.061,0.8,0.333,0.0,0.1,0.0,0.0,0.3,0.444,10,8,3,9,6
22024,1641727,Dariq Whitehead,1610612751,BKN,Brooklyn Nets,OffScreen,Defensive,0.749,15,0.118,0.8,0.444,0.0,0.1,0.0,0.0,0.4,0.444,10,8,4,9,5
22024,203110,Draymond Green,1610612744,GSW,Golden State Warriors,OffScreen,Defensive,0.952,68,0.024,0.529,0.214,0.0,0.176,0.0,0.0,0.176,0.321,17,9,3,14,11
22024,1641765,Olivier-Maxence Prosper,1610612742,DAL,Dallas Mavericks,OffScreen,Defensive,0.884,39,0.064,0.643,0.2,0.143,0.143,0.143,0.0,0.286,0.25,14,9,2,10,8
22024,203992,Bogdan Bogdanović,1610612737,ATL,Atlanta Hawks,OffScreen,Defensive,0.801,23,0.059,0.75,0.25,0.167,0.167,0.083,0.0,0.333,0.313,12,9,2,8,6
22024,1641741,Ricky Council IV,1610612755,PHI,Philadelphia 76ers,OffScreen,Defensive,0.7,62,0.032,0.818,0.333,0.091,0.091,0.091,0.0,0.364,0.389,11,9,3,9,6
22024,203952,Andrew Wiggins,1610612748,MIA,Miami Heat,OffScreen,Defensive,0.616,17,0.049,0.9,0.3,0.0,0.0,0.0,0.0,0.3,0.45,10,9,3,10,7
