group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203473,Dewayne Dedmon,Dewayne,1610612737,ATL,29.0,29,15,14,0.517,63.05166666666667,4,6,0,16,29,12,11,56,5,0,13,5,72.3,97,91,341,174,161,110,71,182,82,361,238,293,288,15,1,390,153,108,ATL
Players,1627761,DeAndre' Bembry,DeAndre',1610612737,ATL,24.0,34,19,15,0.559,100.79,3,8,2,20,28,32,17,106,2,0,10,6,73.8,59,44,354,138,83,131,52,107,67,351,386,361,401,80,1,335,132,105,ATL
Players,1627752,Taurean Prince,Taurean,1610612737,ATL,25.0,27,13,14,0.481,81.56166666666667,3,0,2,6,32,25,15,78,0,0,7,7,50.7,117,117,341,232,123,131,235,107,163,378,331,339,342,217,1,285,119,152,ATL
Players,1627738,Deyonta Davis,Deyonta,1610612737,ATL,22.0,2,1,1,0.5,5.4,0,0,0,4,0,2,0,10,1,0,0,0,8.2,388,365,19,178,366,229,235,182,199,1,72,1,121,130,1,1,329,314,ATL
Players,1629016,Omari Spellman,Omari,1610612737,ATL,21.0,7,4,3,0.571,12.725,2,2,0,2,4,8,2,10,1,0,3,2,7.4,312,277,109,124,306,161,160,182,249,134,202,112,121,130,1,173,223,322,ATL
Players,1628989,Kevin Huerter,Kevin,1610612737,ATL,20.0,25,16,9,0.64,65.90333333333334,2,0,0,6,11,8,8,66,0,0,6,6,56.7,135,83,242,75,154,161,235,182,163,218,202,246,316,217,1,262,132,139,ATL
Players,203101,Miles Plumlee,Miles,1610612737,ATL,30.0,1,0,1,0.0,0.9666666666666668,0,0,0,0,0,0,0,0,0,0,1,0,0.0,415,417,19,417,426,229,235,182,315,1,1,1,1,217,1,90,329,405,ATL
Players,1629027,Trae Young,Trae,1610612737,ATL,20.0,36,18,18,0.5,136.14833333333334,11,5,10,48,43,39,28,138,2,7,13,29,189.8,43,60,405,178,38,38,94,15,8,413,412,435,439,80,438,390,13,16,ATL
Players,203145,Kent Bazemore,Kent,1610612737,ATL,29.0,28,12,16,0.429,80.11,13,0,3,10,24,31,14,76,1,2,8,9,61.6,104,136,368,284,125,26,235,75,119,326,378,331,335,130,333,302,84,124,ATL
Players,1626147,Justin Anderson,Justin,1610612737,ATL,25.0,11,7,4,0.636,15.136666666666668,0,0,0,2,2,6,2,24,1,0,2,0,25.6,267,223,129,77,297,229,235,182,249,87,166,112,188,130,1,140,329,224,ATL
Players,1628381,John Collins,John,1610612737,ATL,21.0,27,15,12,0.556,89.30333333333333,4,12,2,38,20,27,17,90,3,1,8,9,104.3,117,91,299,141,112,110,26,107,24,308,347,361,375,51,229,302,84,61,ATL
Players,1627816,Alex Poythress,Alex,1610612737,ATL,25.0,5,2,3,0.4,6.983333333333333,0,0,0,2,1,4,2,6,1,0,3,0,5.2,340,331,109,308,352,229,235,182,249,79,131,112,80,130,1,173,329,348,ATL
Players,203458,Alex Len,Alex,1610612737,ATL,26.0,21,11,10,0.524,67.08666666666667,2,5,1,16,11,27,16,74,5,1,13,7,61.3,168,149,264,170,149,161,94,170,82,218,347,352,332,15,229,390,119,125,ATL
Players,1629121,Jaylen Adams,Jaylen,1610612737,ATL,23.0,4,2,2,0.5,6.88,0,0,0,0,0,2,2,4,0,1,0,0,1.2,354,331,72,178,353,229,235,182,315,1,72,112,53,217,229,1,329,390,ATL
Players,1713,Vince Carter,Vince,1610612737,ATL,42.0,25,11,14,0.44,71.85,6,0,3,4,23,16,12,82,1,0,11,8,44.7,135,149,341,271,137,83,235,75,199,320,272,306,355,130,1,353,101,167,ATL
