team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,5,1,4,0.2,9.365,0.0,7.7,7.7,38.4,23.1,0.0,7.7,38.4,4,10,15,13,14,15,12,6,2,13,1,10,14,ATLANTA HAWKS
1610612738,Boston Celtics,4,2,2,0.5,22.54,9.6,16.0,6.4,25.6,14.4,16.0,9.6,12.8,8,8,5,8,5,9,4,7,9,11,12,13,1,BOSTON CELTICS
1610612741,Chicago Bulls,1,1,0,1.0,3.5733333333333333,40.3,10.1,0.0,0.0,20.1,0.0,20.1,20.1,15,10,1,1,15,1,9,12,15,12,1,15,5,CHICAGO BULLS
1610612739,Cleveland Cavaliers,7,5,2,0.714,26.721666666666668,6.7,12.1,0.0,18.9,12.1,6.7,4.0,16.2,1,1,5,4,2,13,6,12,12,9,5,6,3,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,4,4,0,1.0,13.425,10.7,21.5,18.8,42.9,10.7,8.0,0.0,16.1,8,3,1,1,10,8,2,1,1,7,6,1,2,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,5,3,2,0.6,23.055,9.4,9.4,3.1,25.0,23.4,20.3,9.4,31.2,4,4,5,6,4,10,10,10,10,14,15,12,10,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,16.691666666666666,10.8,4.3,0.0,17.3,10.8,12.9,0.0,17.3,8,14,15,14,8,7,13,12,14,8,9,1,4,INDIANA PACERS
1610612746,LA Clippers,5,2,3,0.4,18.24,11.8,11.8,13.8,27.6,9.9,17.8,2.0,35.5,4,8,11,10,7,6,7,2,8,5,14,4,13,LA CLIPPERS
1610612763,Memphis Grizzlies,3,1,2,0.333,14.27,2.5,0.0,12.6,30.3,25.2,15.1,7.6,35.3,13,10,5,11,9,14,14,3,6,15,11,9,12,MEMPHIS GRIZZLIES
1610612749,Milwaukee Bucks,3,0,3,0.0,9.9,14.5,10.9,0.0,29.1,7.3,0.0,3.6,21.8,13,14,11,14,13,5,8,12,7,3,1,5,6,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,4,1,3,0.25,12.771666666666668,22.5,31.0,11.3,33.8,8.5,16.9,5.6,39.5,8,10,11,12,11,3,1,5,4,4,13,7,15,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,1,0,1,0.0,1.925,0.0,0.0,0.0,0.0,37.4,56.1,37.4,74.8,15,14,3,14,16,15,14,12,15,16,16,16,16,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,3,2,0.6,29.786666666666665,25.4,13.3,6.0,33.8,4.8,6.0,8.5,31.4,4,4,5,6,1,2,5,8,3,2,4,11,11,SAN ANTONIO SPURS
1610612761,Toronto Raptors,4,3,1,0.75,10.613333333333332,6.8,0.0,3.4,20.4,13.6,10.2,0.0,27.1,8,4,3,3,12,12,14,9,11,10,7,1,8,TORONTO RAPTORS
1610612762,Utah Jazz,6,3,3,0.5,20.223333333333333,8.9,16.0,1.8,32.0,10.7,10.7,12.5,24.9,3,4,11,8,6,11,3,11,5,6,8,14,7,UTAH JAZZ
1610612764,Washington Wizards,7,5,2,0.714,23.29833333333333,17.0,9.3,12.4,18.5,3.1,13.9,6.2,30.9,1,1,5,4,3,4,11,4,13,1,10,8,9,WASHINGTON WIZARDS
