season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2022-23,201566,Russell Westbrook,Russell,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,39.5,0.667,0.333,0.286,0.0,0.214,0.0,0.5,0.0,0.286,0.5,0.5,1.0,0.0,0.667,0.333,3,18,0.167,1,857,857,857,216,586,913,1042,477,805,645,64,756,899,584,494,1,262,685,609,775,189,1349,1,39:28,2022,2023
2022-23,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,23.9,1.0,0.0,0.625,0.0,0.0,0.125,0.375,0.0,0.625,0.6,0.4,0.0,0.0,0.6,0.4,5,6,0.833,1,857,857,857,902,1,1289,527,477,914,495,154,756,379,535,665,853,262,791,554,475,897,96,1,23:52,2022,2023
2022-23,201569,Eric Gordon,Eric,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,20.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,1,857,857,857,1022,1416,1,1233,477,1,645,824,756,1176,1016,892,1,262,1,923,1163,1114,1235,1,20:50,2022,2023
2022-23,1629611,Terance Mann,Terance,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,27.4,0.333,0.667,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,4,9,0.444,1,857,857,857,765,1182,314,858,477,258,645,824,756,691,1,892,1,262,1,923,618,659,803,1,27:24,2022,2023
2022-23,203486,Mason Plumlee,Mason,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,23.9,1.0,0.0,0.6,0.0,0.0,0.1,0.4,0.2,0.6,0.0,1.0,0.0,0.0,0.0,1.0,6,7,0.857,1,857,857,857,901,1,1289,550,477,914,552,129,385,399,1016,1,853,262,1295,1,384,804,94,1,23:54,2022,2023
2022-23,1630538,Bones Hyland,Bones,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,15.2,0.692,0.308,0.667,0.222,0.333,0.0,0.0,0.0,0.444,0.667,0.333,0.0,1.0,0.5,0.5,4,13,0.308,1,857,857,857,1196,556,999,427,180,633,645,824,756,630,453,707,853,1,867,360,618,387,1166,1,15:09,2022,2023
2022-23,1626181,Norman Powell,Norman,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,38.9,0.588,0.412,0.37,0.148,0.333,0.111,0.297,0.074,0.222,0.2,0.8,0.667,0.333,0.375,0.625,8,17,0.471,1,857,857,857,253,760,806,973,296,633,526,255,712,1032,949,257,685,178,1108,269,222,222,742,1,38:53,2022,2023
2022-23,201587,Nicolas Batum,Nicolas,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,26.6,0.2,0.8,0.211,0.0,0.789,0.158,0.0,0.263,0.211,0.5,0.5,1.0,0.0,0.857,0.143,7,10,0.7,1,857,857,857,797,1340,205,1157,477,151,428,824,277,1048,584,494,1,262,479,885,290,579,184,1,26:35,2022,2023
2022-23,202694,Marcus Morris Sr.,Marcus,1610612746,LAC,LA Clippers,42200175,2023-04-25T00:00:00,LAC @ PHX,L,23.9,0.909,0.091,0.833,0.333,0.0,0.0,0.167,0.167,0.5,0.4,0.6,0.0,0.0,0.4,0.6,5,11,0.455,1,857,857,857,900,300,1263,286,75,914,645,505,481,509,769,437,853,262,1070,283,475,503,777,1,23:55,2022,2023
2022-23,1629611,Terance Mann,Terance,1610612746,LAC,LA Clippers,42200174,2023-04-22T00:00:00,LAC vs. PHX,L,30.0,0.556,0.444,0.308,0.0,0.692,0.0,0.0,0.154,0.308,0.5,0.5,0.667,0.333,0.6,0.4,5,9,0.556,1,857,857,857,646,814,737,1027,477,219,645,824,519,880,584,494,685,178,791,554,475,659,433,1,30:02,2022,2023
2022-23,201587,Nicolas Batum,Nicolas,1610612746,LAC,LA Clippers,42200174,2023-04-22T00:00:00,LAC vs. PHX,L,5.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,857,857,857,1464,1416,1,1233,477,914,645,824,756,1176,1016,892,853,262,1295,923,1385,1433,1385,1,5:36,2022,2023
2022-23,203496,Robert Covington,Robert,1610612746,LAC,LA Clippers,42200174,2023-04-22T00:00:00,LAC vs. PHX,L,8.3,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,857,857,857,1411,882,554,1233,477,914,645,824,756,1176,1016,892,853,262,1295,923,1385,1305,1385,1,8:20,2022,2023
