player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
203382,Aron Baynes,Aron,1610612761,TOR,34.0,53,20,33,0.377,980.2766666666666,1.5,2.5,0.3,7.1,11.9,9.9,9.6,30.8,0.8,0.6,4.4,1.9,29.1,208,279,454,407,257,428,129,487,214,208,301,316,488,184,201,467,367,315
1628449,Chris Boucher,Chris,1610612761,TOR,28.0,60,25,35,0.417,1452.6783333333333,2.8,4.1,1.2,9.4,11.4,10.6,8.0,30.7,2.8,1.0,4.1,3.5,44.3,140,213,481,373,148,135,30,336,113,137,399,105,489,16,423,442,124,43
1627761,DeAndre' Bembry,DeAndre',1610612761,TOR,26.0,51,23,28,0.451,971.875,2.2,1.5,2.4,7.6,11.6,10.3,8.1,31.5,0.7,0.8,3.2,2.0,28.5,226,234,379,323,259,267,291,122,191,168,348,118,473,230,318,332,345,333
1627832,Fred VanVleet,Fred,1610612761,TOR,27.0,52,22,30,0.423,1898.5566666666664,3.6,2.0,2.7,4.7,10.8,10.1,7.5,31.0,0.7,1.1,2.3,3.4,38.9,215,252,413,363,68,42,203,82,355,88,322,73,484,217,443,119,134,96
1630273,Freddie Gillespie,Freddie,1610612761,TOR,24.0,20,7,13,0.35,391.9033333333333,1.3,3.6,0.4,7.7,12.1,10.4,9.0,34.5,1.8,0.7,3.9,3.4,30.1,435,445,137,427,382,455,55,480,174,231,371,235,322,54,294,421,131,294
1629018,Gary Trent Jr.,Gary,1610612761,TOR,22.0,58,29,29,0.5,1801.985,2.8,1.6,2.8,3.8,10.1,10.9,10.0,37.2,0.2,0.4,1.8,1.8,26.9,157,158,399,251,84,142,276,63,407,47,437,370,150,446,145,50,394,388
1627740,Henry Ellenson,Henry,1610612761,TOR,24.0,2,0,2,0.0,38.36666666666667,3.8,3.8,4.7,5.6,7.5,11.3,15.0,26.3,0.0,0.9,6.6,2.8,34.6,532,531,15,531,515,35,47,9,296,6,458,529,523,495,390,527,200,165
1630223,Jalen Harris,Jalen,1610612761,TOR,22.0,13,3,10,0.231,172.105,3.3,3.1,1.3,6.3,10.7,7.7,12.3,31.4,0.0,1.5,3.1,1.9,32.0,467,482,101,495,445,61,74,333,256,78,48,504,476,495,509,314,376,235
203920,Khem Birch,Khem,1610612761,TOR,28.0,67,23,44,0.343,1529.23,2.2,2.3,0.9,7.4,11.4,8.0,9.5,34.2,1.2,0.7,2.7,2.4,31.3,58,234,523,432,129,266,148,410,197,153,63,309,349,113,281,200,278,255
200768,Kyle Lowry,Kyle,1610612761,TOR,35.0,46,15,31,0.326,1601.5,2.6,1.3,2.9,4.4,12.6,11.4,8.9,31.7,0.3,0.6,3.2,4.4,37.0,268,344,427,442,118,170,360,55,373,298,467,212,466,387,210,331,61,121
1630201,Malachi Flynn,Malachi,1610612761,TOR,23.0,47,21,26,0.447,927.545,2.2,0.6,1.7,4.4,12.1,9.1,9.1,32.0,0.3,0.5,2.6,2.0,30.6,256,264,341,327,270,261,485,245,372,226,176,244,454,404,183,198,346,281
1628384,OG Anunoby,OG,1610612761,TOR,23.0,43,18,25,0.419,1433.2616666666668,3.2,1.6,2.5,6.7,11.1,10.7,7.8,31.4,0.8,1.0,2.9,2.1,33.3,297,312,326,370,152,80,283,98,234,113,406,98,474,185,398,243,327,196
1627783,Pascal Siakam,Pascal,1610612761,TOR,27.0,56,21,35,0.375,2006.025,3.1,2.4,2.3,11.3,11.3,10.9,8.4,32.3,0.7,1.1,3.1,4.6,40.0,180,264,481,409,47,104,143,133,63,127,430,146,444,231,463,307,54,82
1627775,Patrick McCaw,Patrick,1610612761,TOR,25.0,5,2,3,0.4,33.37166666666667,3.2,0.0,3.2,2.2,16.2,5.4,8.6,36.7,0.0,0.0,6.5,2.2,22.2,512,501,27,382,520,75,510,39,483,513,12,172,177,495,1,526,316,491
1628778,Paul Watson,Paul,1610612761,TOR,26.0,27,13,14,0.481,296.6566666666667,3.2,1.2,1.5,1.9,9.7,13.0,9.6,33.3,0.4,1.1,4.4,1.1,25.3,400,371,151,283,406,90,371,288,492,29,508,317,407,363,447,466,486,430
203918,Rodney Hood,Rodney,1610612761,TOR,28.0,55,29,26,0.527,942.7166666666668,1.7,0.6,0.6,2.4,11.6,10.9,7.7,34.8,0.3,0.3,2.8,1.4,19.3,189,158,341,228,265,394,481,441,471,170,434,80,306,407,84,234,450,514
1626169,Stanley Johnson,Stanley,1610612761,TOR,25.0,61,25,36,0.41,1005.5616666666666,2.0,1.1,1.0,2.9,12.7,10.3,9.6,33.5,0.6,0.5,4.2,1.9,26.5,124,213,490,380,250,339,387,387,457,317,363,312,390,235,192,446,371,404
1629139,Yuta Watanabe,Yuta,1610612761,TOR,26.0,50,24,26,0.48,722.8233333333334,1.4,1.1,1.4,3.9,12.8,9.6,9.1,32.5,0.9,0.4,2.8,1.7,29.1,238,223,341,284,316,436,396,305,402,324,255,246,437,150,151,238,405,316
