TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612749,Milwaukee Bucks,MIL,82,82,1.0,3321,7665,0.433,0.503,0.612,2248,4692,0.479,0.388,1073,2973,0.361
1610612740,New Orleans Pelicans,NOP,82,82,1.0,3547,7606,0.466,0.532,0.636,2541,4840,0.525,0.364,1006,2766,0.364
1610612747,Los Angeles Lakers,LAL,82,82,1.0,3433,7597,0.452,0.516,0.634,2463,4815,0.512,0.366,970,2782,0.349
1610612751,Brooklyn Nets,BKN,82,82,1.0,3460,7582,0.456,0.512,0.672,2612,5096,0.513,0.328,848,2486,0.341
1610612746,LA Clippers,LAC,82,82,1.0,3419,7483,0.457,0.514,0.669,2570,5006,0.513,0.331,849,2477,0.343
1610612758,Sacramento Kings,SAC,82,82,1.0,3460,7422,0.466,0.533,0.618,2474,4585,0.54,0.382,986,2837,0.348
1610612737,Atlanta Hawks,ATL,82,82,1.0,3508,7415,0.473,0.541,0.62,2495,4596,0.543,0.38,1013,2819,0.359
1610612755,Philadelphia 76ers,PHI,81,81,1.0,3375,7406,0.456,0.512,0.671,2545,4973,0.512,0.329,830,2433,0.341
1610612750,Minnesota Timberwolves,MIN,82,82,1.0,3451,7385,0.467,0.538,0.627,2410,4632,0.52,0.373,1041,2753,0.378
1610612744,Golden State Warriors,GSW,82,82,1.0,3274,7383,0.443,0.508,0.63,2323,4651,0.499,0.37,951,2732,0.348
1610612757,Portland Trail Blazers,POR,82,82,1.0,3363,7360,0.457,0.516,0.669,2488,4923,0.505,0.331,875,2437,0.359
1610612759,San Antonio Spurs,SAS,82,82,1.0,3404,7351,0.463,0.528,0.636,2443,4674,0.523,0.364,961,2677,0.359
1610612761,Toronto Raptors,TOR,82,82,1.0,3295,7334,0.449,0.509,0.651,2413,4777,0.505,0.349,882,2557,0.345
1610612742,Dallas Mavericks,DAL,82,82,1.0,3357,7317,0.459,0.522,0.636,2439,4650,0.525,0.364,918,2667,0.344
1610612766,Charlotte Hornets,CHA,82,82,1.0,3434,7308,0.47,0.538,0.624,2442,4559,0.536,0.376,992,2749,0.361
1610612764,Washington Wizards,WAS,81,81,1.0,3482,7265,0.479,0.546,0.637,2511,4625,0.543,0.363,971,2640,0.368
1610612752,New York Knicks,NYK,81,81,1.0,3375,7234,0.467,0.533,0.634,2413,4588,0.526,0.366,962,2646,0.364
1610612756,Phoenix Suns,PHX,82,82,1.0,3482,7230,0.482,0.545,0.661,2570,4776,0.538,0.339,912,2454,0.372
1610612738,Boston Celtics,BOS,82,82,1.0,3239,7219,0.449,0.514,0.619,2295,4470,0.513,0.381,944,2749,0.343
1610612741,Chicago Bulls,CHI,81,81,1.0,3422,7214,0.474,0.542,0.629,2444,4540,0.538,0.371,978,2674,0.366
1610612760,Oklahoma City Thunder,OKC,81,81,1.0,3299,7182,0.459,0.523,0.643,2389,4621,0.517,0.357,910,2561,0.355
1610612748,Miami Heat,MIA,82,82,1.0,3141,7113,0.442,0.51,0.618,2168,4396,0.493,0.382,973,2717,0.358
1610612762,Utah Jazz,UTA,81,81,1.0,3208,7112,0.451,0.506,0.687,2421,4884,0.496,0.313,787,2228,0.353
1610612745,Houston Rockets,HOU,82,82,1.0,3311,7097,0.467,0.525,0.656,2481,4656,0.533,0.344,830,2441,0.34
1610612739,Cleveland Cavaliers,CLE,82,82,1.0,3497,7077,0.494,0.562,0.638,2531,4515,0.561,0.362,966,2562,0.377
1610612743,Denver Nuggets,DEN,82,82,1.0,3234,7059,0.458,0.521,0.63,2349,4449,0.528,0.37,885,2610,0.339
1610612754,Indiana Pacers,IND,82,82,1.0,3177,7059,0.45,0.516,0.627,2245,4427,0.507,0.373,932,2632,0.354
1610612753,Orlando Magic,ORL,80,80,1.0,3201,7001,0.457,0.517,0.654,2361,4579,0.516,0.346,840,2422,0.347
1610612765,Detroit Pistons,DET,82,82,1.0,3271,6970,0.469,0.526,0.673,2485,4692,0.53,0.327,786,2278,0.345
1610612763,Memphis Grizzlies,MEM,82,82,1.0,3082,6834,0.451,0.521,0.614,2131,4197,0.508,0.386,951,2637,0.361
