player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,10,4,6,0.4,29.9,0.768,0.232,0.613,0.036,0.243,0.153,0.144,0.063,0.577,0.5,0.5,0.667,0.333,0.535,0.465,43,99,0.434,63,80,197,118,60,64,166,70,106,127,52,103,158,55,100,93,122,33,130,82,51,49,120,DEN
203085,Austin Rivers,Austin,1610612743,DEN,28.0,10,4,6,0.4,30.5,0.333,0.667,0.239,0.0,0.62,0.065,0.141,0.065,0.239,0.273,0.727,0.789,0.211,0.6,0.4,30,69,0.435,63,80,197,118,57,189,34,187,124,29,125,106,156,167,164,45,103,55,114,96,65,67,119,DEN
1629626,Bol Bol,Bol,1610612743,DEN,21.0,3,1,2,0.333,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,193,137,35,131,225,223,1,209,124,158,158,178,168,203,193,183,153,82,201,187,212,220,212,DEN
1630267,Facundo Campazzo,Facundo,1610612743,DEN,30.0,10,4,6,0.4,27.0,0.351,0.649,0.215,0.022,0.613,0.14,0.172,0.108,0.194,0.2,0.8,0.895,0.105,0.655,0.345,29,74,0.392,63,80,197,118,77,184,46,195,117,30,59,82,119,182,177,30,88,70,107,105,68,63,158,DEN
203210,JaMychal Green,JaMychal,1610612743,DEN,31.0,10,4,6,0.4,19.0,0.556,0.444,0.519,0.037,0.333,0.093,0.148,0.0,0.481,0.571,0.429,1.0,0.0,0.7,0.3,20,45,0.444,63,80,197,118,108,133,95,98,105,104,90,100,168,77,91,113,1,82,85,125,91,93,107,DEN
201580,JaVale McGee,JaVale,1610612743,DEN,33.0,4,1,3,0.25,8.5,0.8,0.2,0.75,0.0,0.0,0.0,0.25,0.125,0.75,0.0,1.0,0.0,0.0,0.0,1.0,3,10,0.3,169,137,64,152,160,51,173,44,124,158,158,42,98,34,193,1,153,82,201,1,168,162,187,DEN
1630210,Markus Howard,Markus,1610612743,DEN,22.0,9,4,5,0.444,12.4,0.297,0.703,0.19,0.048,0.786,0.143,0.024,0.071,0.143,0.75,0.25,0.909,0.091,0.867,0.133,15,37,0.405,73,80,168,107,138,199,31,198,93,6,58,175,152,191,46,159,85,73,40,171,113,111,146,DEN
1629008,Michael Porter Jr.,Michael,1610612743,DEN,23.0,10,4,6,0.4,33.2,0.459,0.541,0.402,0.149,0.5,0.144,0.098,0.103,0.253,0.571,0.429,0.862,0.138,0.703,0.297,64,135,0.474,63,80,197,118,43,158,72,132,37,65,57,142,126,154,91,113,93,65,84,128,31,32,87,DEN
1628420,Monté Morris,Monté,1610612743,DEN,26.0,10,4,6,0.4,28.6,0.655,0.345,0.496,0.161,0.35,0.095,0.154,0.139,0.336,0.265,0.735,0.625,0.375,0.38,0.62,50,116,0.431,63,80,197,118,69,99,131,109,35,101,89,97,87,126,166,43,126,30,168,44,44,37,121,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,26.0,10,4,6,0.4,34.5,0.768,0.232,0.644,0.128,0.201,0.017,0.155,0.107,0.517,0.49,0.51,0.95,0.05,0.569,0.431,116,228,0.509,63,80,197,118,35,65,165,64,49,138,155,96,120,67,117,92,81,77,125,87,13,13,56,DEN
200794,Paul Millsap,Paul,1610612743,DEN,36.0,9,4,5,0.444,12.1,0.54,0.46,0.552,0.0,0.31,0.086,0.138,0.086,0.552,0.438,0.563,1.0,0.0,0.591,0.409,22,50,0.44,73,80,168,107,140,138,92,85,124,114,99,109,140,61,125,83,1,82,117,95,87,88,112,DEN
1627885,Shaquille Harrison,Shaquille,1610612743,DEN,27.0,9,4,5,0.444,4.5,0.75,0.25,0.444,0.0,0.333,0.222,0.223,0.222,0.444,0.5,0.5,1.0,0.0,0.667,0.333,3,4,0.75,73,80,168,107,190,71,156,120,124,104,19,47,27,87,100,93,1,82,95,106,168,195,8,DEN
1628427,Vlatko Čančar,Vlatko,1610612743,DEN,24.0,5,1,4,0.2,4.2,0.667,0.333,0.364,0.0,0.273,0.182,0.363,0.0,0.364,1.0,0.0,1.0,0.0,1.0,0.0,3,3,1.0,120,137,95,163,193,90,134,152,124,123,35,19,168,113,1,183,1,82,1,187,168,208,1,DEN
203115,Will Barton,Will,1610612743,DEN,30.0,3,0,3,0.0,27.7,0.512,0.488,0.49,0.041,0.429,0.102,0.081,0.163,0.449,0.417,0.583,0.857,0.143,0.579,0.421,19,43,0.442,193,201,64,201,72,144,86,110,98,78,87,153,59,86,129,79,94,62,121,89,95,97,109,DEN
1630192,Zeke Nnaji,Zeke,1610612743,DEN,20.0,5,1,4,0.2,3.5,0.125,0.875,0.167,0.0,0.75,0.417,0.083,0.417,0.167,0.0,1.0,1.0,0.0,0.75,0.25,4,8,0.5,120,137,95,163,198,221,9,201,124,9,7,152,10,188,193,1,1,82,71,136,162,170,59,DEN
