player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,50,29,21,0.58,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,4.0,1.0,0.0,0.0,0.0,238,158,258,167,87,77,53,71,22,33,82,55,89,63,77,96,40,13,319,DEN
203085,Austin Rivers,Austin,1610612743,DEN,28.0,36,20,16,0.556,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,346,279,170,193,331,77,53,71,22,10,82,55,201,163,236,181,40,13,319,DEN
1629626,Bol Bol,Bol,1610612743,DEN,21.0,32,21,11,0.656,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,372,264,111,98,146,77,53,71,22,136,82,55,445,163,343,96,40,13,319,DEN
1630267,Facundo Campazzo,Facundo,1610612743,DEN,30.0,65,43,22,0.662,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,8.0,81,33,274,91,115,77,53,71,22,136,82,55,174,63,343,181,40,13,7,DEN
204222,Greg Whittington,Greg,1610612743,DEN,28.0,4,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,482,6,18,412,77,53,71,22,136,82,55,445,163,343,181,40,13,319,DEN
203210,JaMychal Green,JaMychal,1610612743,DEN,31.0,58,38,20,0.655,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,1.0,157,65,236,101,115,77,53,71,22,33,25,55,52,163,53,181,40,13,197,DEN
201580,JaVale McGee,JaVale,1610612743,DEN,33.0,46,21,25,0.457,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,8.0,0.0,0.0,4.0,268,264,326,314,185,77,53,13,22,136,82,55,52,63,155,11,40,13,50,DEN
1627750,Jamal Murray,Jamal,1610612743,DEN,24.0,48,31,17,0.646,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,3.0,0.0,1.0,0.0,5.0,251,130,182,112,248,77,1,71,22,10,82,55,142,163,116,181,4,13,32,DEN
1630210,Markus Howard,Markus,1610612743,DEN,22.0,37,24,13,0.649,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,338,223,137,107,248,77,53,71,22,136,82,55,445,63,343,181,40,13,319,DEN
1629008,Michael Porter Jr.,Michael,1610612743,DEN,23.0,61,40,21,0.656,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,5.0,6.0,0.0,0.0,1.0,124,48,258,98,54,77,53,71,22,136,7,55,125,163,53,17,40,13,197,DEN
1628420,Monté Morris,Monté,1610612743,DEN,26.0,47,30,17,0.638,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,256,143,182,118,248,77,53,71,22,136,82,55,340,163,343,181,40,13,126,DEN
203999,Nikola Jokić,Nikola,1610612743,DEN,26.0,72,47,25,0.653,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,3.0,0.0,1.0,2.0,9.0,1,11,326,104,24,77,53,71,22,136,25,55,52,13,116,181,4,1,3,DEN
1628408,PJ Dozier,PJ,1610612743,DEN,24.0,50,36,14,0.72,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,238,82,151,38,412,77,5,71,22,33,25,55,257,163,116,31,40,13,319,DEN
200794,Paul Millsap,Paul,1610612743,DEN,36.0,56,38,18,0.679,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,180,65,196,75,412,77,53,33,22,33,82,55,174,163,155,181,40,13,50,DEN
1627885,Shaquille Harrison,Shaquille,1610612743,DEN,27.0,34,27,7,0.794,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,360,189,67,14,185,77,53,71,22,136,82,17,340,163,236,181,40,13,319,DEN
1628427,Vlatko Čančar,Vlatko,1610612743,DEN,24.0,41,28,13,0.683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,177,137,73,331,77,53,33,22,136,82,17,445,163,343,181,40,13,319,DEN
203115,Will Barton,Will,1610612743,DEN,30.0,56,37,19,0.661,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,5.0,1.0,0.0,0.0,2.0,180,73,213,93,87,77,5,71,22,33,25,55,174,63,53,96,40,13,126,DEN
1630192,Zeke Nnaji,Zeke,1610612743,DEN,20.0,42,30,12,0.714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,303,143,120,43,331,77,53,71,22,136,82,55,390,63,343,181,40,13,197,DEN
