group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
,2546,Carmelo Anthony,,1610612752,NYK,33.0,38,16,22,0.421,3.7,0.736,0.264,0.579,0.449,0.224,0.047,0.197,0.121,0.131,0.29,0.71,0.75,0.25,0.385,0.615,39,91,0.429,35,79,409,293,82,161,225,139,19,164,160,230,156,279,215,113,157,60,248,105,17,18,162
,1626184,Chasson Randle,,1610612752,NYK,24.0,1,1,0,1.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,406,361,1,1,12,366,295,328,173,222,184,300,228,308,262,266,209,83,315,275,355,386,355
,201584,Courtney Lee,,1610612752,NYK,31.0,32,12,20,0.375,3.9,0.636,0.364,0.378,0.162,0.324,0.054,0.298,0.189,0.216,0.429,0.571,0.75,0.25,0.545,0.455,11,22,0.5,87,150,390,320,53,212,172,233,80,128,153,136,92,241,172,155,157,60,195,158,98,126,91
,201565,Derrick Rose,,1610612752,NYK,28.0,33,13,20,0.394,3.1,1.0,0.0,0.842,0.14,0.0,0.123,0.158,0.105,0.702,0.083,0.917,0.0,0.0,0.083,0.917,24,55,0.436,77,133,390,311,161,1,295,54,96,222,91,250,175,65,256,72,209,83,310,44,35,38,160
,201149,Joakim Noah,,1610612752,NYK,32.0,14,4,10,0.286,4.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.167,0.5,0.333,0.667,0.0,0.0,0.333,0.667,3,7,0.429,248,280,237,381,36,1,295,165,173,222,184,35,111,105,191,117,209,83,261,82,216,229,162
,203200,Justin Holiday,,1610612752,NYK,28.0,27,15,12,0.556,3.1,0.455,0.545,0.229,0.057,0.6,0.057,0.171,0.114,0.171,0.5,0.5,1.0,0.0,0.818,0.182,11,22,0.5,138,98,264,145,159,294,92,290,161,46,150,240,164,260,129,160,1,83,98,254,98,126,91
,204001,Kristaps Porziņģis,,1610612752,NYK,21.0,34,16,18,0.471,3.2,0.571,0.429,0.4,0.0,0.48,0.16,0.12,0.04,0.4,0.7,0.3,0.875,0.125,0.778,0.222,18,42,0.429,68,79,370,245,144,240,145,212,173,73,66,277,220,144,89,239,143,79,112,240,56,49,162
,203124,Kyle O'Quinn,,1610612752,NYK,27.0,13,7,6,0.538,2.9,0.923,0.077,0.769,0.154,0.0,0.0,0.231,0.0,0.615,0.8,0.2,0.0,0.0,0.8,0.2,5,13,0.385,255,228,163,160,184,96,288,71,84,222,184,190,228,84,70,254,209,83,103,245,179,181,226
,202498,Lance Thomas,,1610612752,NYK,29.0,18,6,12,0.333,2.0,0.75,0.25,0.182,0.0,0.545,0.0,0.273,0.0,0.182,0.0,1.0,1.0,0.0,0.667,0.333,3,8,0.375,210,247,264,343,308,148,227,307,173,62,184,151,228,258,262,1,1,83,145,193,216,216,234
,1627850,Marshall Plumlee,,1610612752,NYK,24.0,2,2,0,1.0,2.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,378,333,1,1,265,1,295,1,173,222,184,300,228,1,262,1,209,83,315,1,287,359,1
,1626254,Maurice Ndour,,1610612752,NYK,25.0,1,1,0,1.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,406,361,1,1,163,1,295,1,1,222,184,300,228,308,262,1,209,83,315,1,287,359,1
,1627851,Mindaugas Kuzminskas,,1610612752,NYK,27.0,8,6,2,0.75,3.6,0.125,0.875,0.4,0.0,0.6,0.0,0.0,0.4,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,8,0.25,298,247,67,33,88,360,26,212,173,46,184,300,20,144,1,266,1,83,1,275,248,216,312
,1627758,Ron Baker,,1610612752,NYK,24.0,10,4,6,0.4,2.6,0.667,0.333,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6,0.167,277,280,163,300,229,185,181,328,173,46,184,61,228,308,262,266,209,1,315,1,287,241,344
,2756,Sasha Vujacic,,1610612752,NYK,33.0,6,3,3,0.5,2.2,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4,0.25,322,302,96,185,288,148,227,328,173,1,184,300,228,308,262,266,209,1,315,1,287,278,312
,1626195,Willy Hernangomez,,1610612752,NYK,23.0,14,7,7,0.5,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444,0.556,0.0,0.0,0.444,0.556,9,15,0.6,248,228,185,185,228,1,295,1,173,222,184,300,228,1,171,157,209,83,238,117,121,171,62
