close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,29.0,12,12,0.767,9.42,16.42,0.574,0.564,0.009
203484,Kentavious Caldwell-Pope,1610612743,DEN,G,31.0,12,12,0.622,4.5,8.5,0.529,0.541,-0.012
1627750,Jamal Murray,1610612743,DEN,G,27.0,12,12,0.594,5.58,8.17,0.684,0.56,0.124
203932,Aaron Gordon,1610612743,DEN,F,28.0,12,12,0.655,4.25,7.92,0.537,0.567,-0.03
1629008,Michael Porter Jr.,1610612743,DEN,F,26.0,12,12,0.75,4.58,7.75,0.591,0.56,0.031
1631128,Christian Braun,1610612743,DEN,G,23.0,12,12,0.778,2.25,4.08,0.551,0.539,0.012
203200,Justin Holiday,1610612743,DEN,F-G,35.0,12,10,0.724,1.67,3.5,0.476,0.54,-0.064
1631212,Peyton Watson,1610612743,DEN,G,21.0,10,9,0.6,1.0,2.7,0.37,0.579,-0.209
202704,Reggie Jackson,1610612743,DEN,G,34.0,12,12,0.509,1.42,2.42,0.586,0.545,0.041
201599,DeAndre Jordan,1610612743,DEN,C,35.0,2,1,0.3,1.5,1.5,1.0,0.565,0.435
1631124,Julian Strawther,1610612743,DEN,G,22.0,2,2,1.0,0.5,1.5,0.333,0.495,-0.162
1629618,Jalen Pickett,1610612743,DEN,G,24.0,2,2,1.0,1.0,1.5,0.667,0.613,0.054
1630192,Zeke Nnaji,1610612743,DEN,F-C,23.0,3,1,0.25,0.0,0.33,0.0,0.673,-0.673
1641816,Hunter Tyson,1610612743,DEN,F,24.0,3,1,0.25,0.0,0.33,0.0,0.434,-0.434
