GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,201143,Al Horford,Al,1610612738,BOS,31.0,4,2,2,0.5,53.7,9.5,19.0,0.5,2.4,7.1,0.333,0.0,0.0,0.0,4.8,4.8,9.5,4.8,0.0,0.0,0.0,2.4,4.8,0.0,21.4,2.4,40.0,1,0,38.1,32,36,29,61,30,33,36,36,34,36,29,53,57,53,21,50,43,33,41,33,21,11,57,64,48,64,58,14,4,54
Players,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,26.0,1,0,1,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,0.0,0,0,0.0,105,104,70,104,1,76,90,76,40,65,40,53,57,53,40,74,86,55,41,33,21,17,79,64,92,135,107,33,4,109
Players,203518,Alex Abrines,Alex,1610612760,OKC,23.0,3,1,2,0.333,29.3,14.3,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,-114.3,45.7,0,0,42.9,60,62,29,85,122,19,43,1,40,65,40,53,57,53,5,74,19,55,41,33,21,17,79,64,35,125,44,33,4,45
Players,203459,Allen Crabbe,Allen,1610612757,POR,25.0,1,0,1,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-350.0,0.0,0,0,0.0,105,104,70,104,78,76,90,76,40,65,40,53,57,53,40,74,86,55,41,33,21,17,1,64,92,131,107,33,4,109
Players,101161,Amir Johnson,Amir,1610612738,BOS,30.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,90,104,29,104,132,76,90,76,40,65,40,53,57,53,40,74,86,55,41,33,21,17,79,64,92,66,107,33,4,109
Players,2738,Andre Iguodala,Andre,1610612744,GSW,33.0,3,3,0,1.0,41.4,5.9,17.6,0.333,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,5.9,5.9,0.0,0.0,5.9,0.0,0.0,0.0,11.8,141.2,45.3,0,0,35.3,60,14,113,1,105,53,40,59,40,46,40,53,57,53,40,46,66,22,41,33,8,17,79,64,73,5,45,33,4,63
Players,203460,Andre Roberson,Andre,1610612760,OKC,25.0,4,1,3,0.25,43.8,4.0,12.0,0.333,0.0,4.0,0.0,8.0,32.0,0.25,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,-44.0,25.6,0,0,24.0,32,62,10,95,97,66,51,59,40,58,40,33,7,51,13,74,51,55,41,33,21,17,79,8,64,103,83,33,4,83
Players,1626150,Andrew Harrison,Andrew,1610612763,MEM,22.0,2,1,1,0.5,46.3,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,14.3,14.3,28.6,-57.1,71.4,0,0,57.1,90,62,70,61,82,76,90,76,40,65,40,8,10,1,40,74,86,55,41,33,3,17,17,12,35,109,18,33,4,25
Players,203085,Austin Rivers,Austin,1610612746,LAC,24.0,2,1,1,0.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0,0,0.0,90,62,70,61,121,76,90,76,40,65,40,53,57,53,40,74,86,55,41,33,21,17,79,64,92,28,107,33,4,109
Players,202340,Avery Bradley,Avery,1610612738,BOS,26.0,4,2,2,0.5,53.7,7.1,23.8,0.3,2.4,9.5,0.25,0.0,0.0,0.0,2.4,2.4,4.8,2.4,0.0,4.8,0.0,0.0,2.4,0.0,16.7,2.4,40.2,0,0,35.7,32,36,29,61,30,41,25,64,34,32,34,53,57,53,34,71,69,53,41,10,21,17,77,64,63,64,57,33,4,61
