season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612752,NYK,New York Knicks,22201220,2023-04-09,NYK vs. IND,L,48.0,0.63,0.37,0.544,0.0,0.331,0.176,0.125,0.147,0.544,0.405,0.595,0.933,0.067,0.558,0.442,0,0,0,0,159,1068,1392,958,2385,1066,390,1855,1194,297,2037,417,490,1936,1696,762,1,2022,2023,True,NYK,IND,APR
2022-23,1610612752,NYK,New York Knicks,22201209,2023-04-07,NYK @ NOP,L,48.0,0.511,0.489,0.457,0.019,0.4,0.143,0.143,0.21,0.438,0.375,0.625,0.714,0.286,0.5,0.5,0,0,0,0,159,2194,262,1859,2214,475,822,1530,312,1243,2162,281,2011,396,2083,311,1,2022,2023,False,NOP,NYK,APR
2022-23,1610612752,NYK,New York Knicks,22201190,2023-04-05,NYK @ IND,W,48.0,0.54,0.46,0.493,0.0,0.391,0.203,0.116,0.196,0.493,0.529,0.471,0.889,0.111,0.654,0.346,0,0,0,0,159,2029,430,1492,2385,537,197,2014,444,674,1040,1407,882,1493,742,1716,1,2022,2023,False,IND,NYK,APR
2022-23,1610612752,NYK,New York Knicks,22201168,2023-04-02,NYK vs. WAS,W,48.0,0.636,0.364,0.559,0.017,0.331,0.153,0.11,0.178,0.542,0.576,0.424,0.923,0.077,0.674,0.326,0,0,0,0,159,976,1470,806,2308,1072,657,2097,678,309,685,1761,573,1839,581,1868,1,2022,2023,True,NYK,WAS,APR
2022-23,1610612752,NYK,New York Knicks,22201154,2023-03-31,NYK @ CLE,W,48.0,0.613,0.387,0.492,0.077,0.392,0.1,0.115,0.123,0.415,0.406,0.594,0.647,0.353,0.49,0.51,0,0,0,0,159,1262,1191,1494,1082,532,1529,2020,1608,1491,2026,425,2247,212,2155,300,1,2022,2023,False,CLE,NYK,MAR
2022-23,1610612752,NYK,New York Knicks,22201138,2023-03-29,NYK vs. MIA,W,48.0,0.592,0.408,0.495,0.059,0.386,0.139,0.119,0.079,0.436,0.36,0.64,1.0,0.0,0.579,0.421,0,0,0,0,159,1516,943,1484,1457,572,901,1962,2246,1273,2225,226,1,2049,1484,957,1,2022,2023,True,NYK,MIA,MAR
2022-23,1610612752,NYK,New York Knicks,22201124,2023-03-27,NYK vs. HOU,W,48.0,0.547,0.453,0.482,0.029,0.372,0.131,0.146,0.153,0.453,0.606,0.394,0.882,0.118,0.7,0.3,0,0,0,0,159,1971,483,1621,2154,685,1007,1485,1094,1095,476,1975,970,1470,353,2086,1,2022,2023,True,NYK,HOU,MAR
2022-23,1610612752,NYK,New York Knicks,22201093,2023-03-23,NYK @ ORL,L,48.0,0.545,0.455,0.472,0.019,0.34,0.189,0.189,0.264,0.453,0.64,0.36,0.833,0.167,0.703,0.297,0,0,0,0,159,1980,471,1719,2223,993,289,666,54,1087,280,2174,1259,1078,335,2112,1,2022,2023,False,ORL,NYK,MAR
2022-23,1610612752,NYK,New York Knicks,22201084,2023-03-22,NYK @ MIA,L,48.0,0.512,0.488,0.433,0.05,0.4,0.1,0.167,0.075,0.383,0.5,0.5,1.0,0.0,0.69,0.31,0,0,0,0,159,2188,271,2032,1702,475,1529,1077,2282,1818,1223,1079,1,2049,432,2013,1,2022,2023,False,MIA,NYK,MAR
2022-23,1610612752,NYK,New York Knicks,22201073,2023-03-20,NYK vs. MIN,L,48.0,0.671,0.329,0.507,0.104,0.313,0.119,0.179,0.127,0.403,0.441,0.559,0.786,0.214,0.542,0.458,0,0,0,0,159,540,1916,1355,599,1257,1210,843,1547,1637,1794,655,1631,800,1829,626,1,2022,2023,True,NYK,MIN,MAR
