GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK
Players,101161,Amir Johnson,Amir,1610612738,BOS,29.0,3,2,1,0.667,2.6,83.6,76.9,76.9,85.0,93.8,93.8,-1.4,-16.8,-16.8,0.0,0.0,0.0,0.0,0.273,0.2,25.0,25.8,1.0,0.868,0.308,0.324,91.35,89.5,74.58,89.5,0.522,13,2,2,0.7,0.7,1.0,49,31,19,27,84,91,102,102,33,44,44,51,73,73,45,25,45,48,14,12,115,119,4,15,20,22,77,89,89,6,28,61,22,65,1
Players,202323,Evan Turner,Evan,1610612738,BOS,27.0,3,2,1,0.667,5.9,89.1,87.5,87.5,73.1,73.7,73.7,16.0,13.8,13.8,0.2,0.5,18.2,0.0,0.087,0.045,36.4,36.4,0.2,0.2,0.209,0.218,105.41,106.01,88.34,106.01,-0.081,40,1,5,0.3,1.7,0.2,49,31,19,27,1,76,77,77,14,23,23,26,33,33,28,21,26,48,68,79,125,125,73,81,41,42,19,26,26,108,44,28,46,26,69
Players,202738,Isaiah Thomas,Isaiah,1610612738,BOS,27.0,3,2,1,0.667,5.8,89.1,87.5,87.5,75.1,75.7,75.7,14.0,11.8,11.8,0.167,0.0,6.3,0.048,0.091,0.07,0.0,0.0,0.65,0.694,0.349,0.349,105.68,106.29,88.57,106.29,0.372,40,5,10,1.7,3.3,0.5,49,31,19,27,4,76,77,77,19,26,26,35,35,35,31,25,41,34,64,58,1,1,22,21,17,18,16,24,24,11,6,12,5,3,24
Players,203109,Jae Crowder,Jae,1610612738,BOS,25.0,3,2,1,0.667,5.6,91.4,89.7,89.7,76.3,73.0,73.0,15.2,16.8,16.8,0.0,0.0,0.0,0.0,0.045,0.024,0.0,0.0,0.375,0.375,0.095,0.099,104.79,108.09,90.07,108.09,0.022,39,1,4,0.3,1.3,0.25,49,31,19,27,6,74,73,73,21,21,21,31,30,30,45,25,45,48,80,86,1,1,50,65,85,85,22,21,21,75,44,34,46,33,60
Players,203096,Jared Sullinger,Jared,1610612738,BOS,24.0,2,1,1,0.5,1.2,100.0,83.3,83.3,41.0,40.0,40.0,59.0,43.3,43.3,0.0,0.0,0.0,0.0,0.333,0.143,0.0,0.0,0.0,0.0,0.143,0.167,101.19,112.66,93.88,112.66,-0.444,6,0,1,0.0,0.5,0.0,78,60,19,49,114,49,86,86,4,4,4,6,13,13,45,25,45,48,8,27,1,1,74,83,65,59,34,18,18,126,74,76,74,75,74
Players,201973,Jonas Jerebko,Jonas,1610612738,BOS,29.0,3,2,1,0.667,2.9,85.8,83.3,83.3,61.1,60.0,60.0,24.7,23.3,23.3,0.0,0.0,0.0,0.0,0.364,0.16,0.0,0.0,0.375,0.375,0.154,0.164,119.98,122.89,102.4,122.89,0.146,24,1,4,0.3,1.3,0.25,49,31,19,27,69,87,86,86,7,7,7,23,28,28,45,25,45,48,7,24,1,1,50,65,64,61,12,11,11,41,44,34,46,33,60
Players,203935,Marcus Smart,Marcus,1610612738,BOS,22.0,3,2,1,0.667,5.9,89.1,87.5,87.5,73.1,73.7,73.7,16.0,13.8,13.8,0.2,2.0,28.6,0.048,0.174,0.114,14.3,14.3,0.25,0.25,0.116,0.121,105.41,106.01,88.34,106.01,0.07,40,1,4,0.3,1.3,0.25,49,31,19,27,1,76,77,77,14,23,23,26,33,33,28,3,12,34,35,40,101,102,66,80,81,81,19,26,26,66,44,34,46,33,60
