TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,41,21,20,0.512,160.035,17.1,17.1,11.1,48.0,15.6,10.2,8.7,37.8,7,8,17,15,6,14,5,12,6,14,5,12,8
1610612738,Boston Celtics,35,24,11,0.686,138.85833333333332,13.5,16.9,7.6,38.7,11.1,15.6,7.6,44.2,21,4,2,1,16,27,6,23,22,1,17,7,19
1610612751,Brooklyn Nets,38,17,21,0.447,145.36333333333334,9.6,12.5,5.3,33.7,23.4,17.8,9.9,46.2,12,19,22,23,13,30,19,29,28,29,24,20,24
1610612766,Charlotte Hornets,38,14,24,0.368,152.13333333333333,13.6,24.6,5.4,39.8,21.8,18.9,11.7,45.4,12,25,27,27,9,25,1,28,19,28,26,23,20
1610612741,Chicago Bulls,34,17,17,0.5,118.20333333333333,17.1,14.6,13.0,43.0,16.2,10.6,12.6,52.0,23,19,9,16,28,15,15,6,14,18,6,26,28
1610612739,Cleveland Cavaliers,38,26,12,0.684,135.1,14.9,13.9,8.9,42.6,14.2,12.8,8.9,36.2,12,1,3,2,19,22,16,18,15,8,10,13,6
1610612742,Dallas Mavericks,40,20,20,0.5,141.96333333333334,17.2,20.3,7.8,45.3,14.5,25.0,5.1,52.7,9,12,17,16,14,13,3,22,10,10,30,1,29
1610612743,Denver Nuggets,37,21,16,0.568,146.325,16.7,15.7,14.4,57.1,14.8,12.5,9.2,47.2,16,8,6,9,11,17,13,2,1,11,9,16,25
1610612765,Detroit Pistons,44,21,23,0.477,150.26,16.9,11.5,14.1,42.2,24.0,15.7,8.0,46.0,3,8,25,18,10,16,23,3,16,30,18,9,22
1610612744,Golden State Warriors,45,25,20,0.556,145.39333333333335,13.5,20.1,5.6,39.6,16.8,7.9,13.9,39.0,2,3,17,10,12,26,4,27,20,19,2,28,11
1610612745,Houston Rockets,44,26,18,0.591,156.64,20.2,16.9,7.0,39.8,15.9,16.2,7.4,40.4,3,1,12,6,8,4,7,26,18,17,20,5,12
1610612754,Indiana Pacers,38,24,14,0.632,168.675,17.6,11.1,13.7,45.5,15.1,9.7,7.4,41.5,12,4,5,4,4,10,25,4,8,13,4,6,15
1610612746,LA Clippers,37,19,18,0.514,138.62,15.6,12.5,8.0,40.2,17.7,7.6,12.1,33.9,16,14,12,13,17,19,21,20,17,23,1,25,4
1610612747,Los Angeles Lakers,39,23,16,0.59,118.88166666666666,13.3,9.7,8.5,43.6,13.7,11.7,9.3,46.0,11,7,6,7,27,28,28,19,13,5,8,17,23
1610612763,Memphis Grizzlies,37,19,18,0.514,131.885,18.2,13.8,9.5,48.0,15.6,14.6,7.3,41.5,16,14,12,13,22,9,17,15,5,15,14,4,14
1610612748,Miami Heat,42,14,28,0.333,195.38333333333333,14.2,12.5,5.2,35.4,15.0,16.7,7.9,43.7,5,25,30,28,1,23,20,30,27,12,22,8,18
1610612749,Milwaukee Bucks,41,24,17,0.585,158.92833333333334,21.7,8.5,11.5,36.8,17.2,10.6,9.7,30.8,7,4,9,8,7,1,29,11,26,20,7,18,1
1610612750,Minnesota Timberwolves,46,20,26,0.435,176.58333333333334,16.0,16.6,7.1,37.0,19.3,13.3,13.6,43.5,1,12,29,24,3,18,9,25,25,25,12,27,17
1610612740,New Orleans Pelicans,34,14,20,0.412,129.73666666666668,18.5,15.5,10.7,47.4,14.4,20.3,11.5,38.5,23,25,17,26,23,8,14,13,7,9,28,22,10
