season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,201952,Jeff Teague,Jeff,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,22.0,92.5,93.3,93.3,116.5,115.6,115.6,-24.0,-22.2,-22.2,0.143,0.67,20.0,0.0,0.091,0.048,0.3,0.3,0.005,0.005,0.16,0.162,98.23,98.18,81.82,98.18,0.024,45,2,5,2.0,5.0,0.4,1,947,947,947,946,1285,1264,1264,1378,1375,1375,1461,1428,1432,636,680,488,916,1075,1265,1777,1778,712,930,1062,1087,606,638,646,1371,950,1005,950,1005,937,1.0,22:00,2015,2016
2015-16,203118,Mike Scott,Mike,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,3.3,133.3,114.3,114.3,183.3,183.3,183.3,-50.0,-69.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.143,0.167,86.83,94.07,78.39,94.07,0.1,7,1,1,1.0,1.0,1.0,1,947,947,947,1738,150,525,525,1857,1883,1883,1737,1831,1831,1192,834,1192,916,1536,1616,1,1,44,65,1186,1043,1679,1050,1050,826,1193,1573,1193,1573,1,1.0,3:19,2015,2016
2015-16,2594,Kyle Korver,Kyle,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,24.6,122.9,124.5,124.5,100.1,100.0,100.0,22.8,24.5,24.5,0.042,0.0,20.0,0.045,0.125,0.087,0.0,0.0,0.0025,0.0025,0.071,0.073,92.31,91.72,76.43,91.72,0.026,49,1,4,1.0,4.0,0.25,1,947,947,947,853,302,275,275,824,743,743,390,355,355,1139,834,488,621,818,777,1,1,1380,1486,1680,1682,1250,1315,1314,1359,1193,1137,1193,1137,1326,1.0,24:36,2015,2016
2015-16,200794,Paul Millsap,Paul,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,41.5,108.4,107.4,107.4,101.4,103.7,103.7,7.0,3.7,3.7,0.1,1.0,13.0,0.05,0.152,0.105,0.13,0.134,0.00458,0.00579,0.217,0.217,94.36,93.72,78.1,93.72,0.11,81,5,12,5.0,12.0,0.417,1,947,947,947,80,728,749,749,879,965,965,716,788,787,850,445,824,569,669,594,1359,1372,958,696,627,662,1039,1098,1098,752,395,370,395,370,907,1.0,41:29,2015,2016
2015-16,201143,Al Horford,Al,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,39.2,95.8,97.4,97.4,107.1,109.5,109.5,-11.3,-12.1,-12.1,0.174,2.0,20.0,0.0,0.098,0.052,0.1,0.1,0.00536,0.00536,0.188,0.192,93.7,91.91,76.6,91.91,0.089,76,7,14,7.0,14.0,0.5,1,947,947,947,177,1172,1144,1144,1091,1179,1179,1211,1221,1221,530,210,488,916,1032,1211,1143,1152,682,820,831,833,1096,1285,1285,925,206,271,206,271,525,1.0,39:10,2015,2016
2015-16,203471,Dennis Schröder,Dennis,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,25.8,119.3,116.3,116.3,93.7,97.9,97.9,25.6,18.5,18.5,0.429,3.0,23.1,0.042,0.065,0.055,0.077,0.077,0.005829999999999999,0.005829999999999999,0.357,0.379,90.22,89.44,74.53,89.44,0.216,49,10,18,10.0,18.0,0.556,1,947,947,947,812,390,469,469,610,719,719,344,460,460,94,110,411,652,1309,1173,1008,1019,563,678,76,68,1446,1540,1541,200,82,164,82,164,450,1.0,25:46,2015,2016
2015-16,2743,Kris Humphries,Kris,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,12.3,127.4,120.8,120.8,100.2,100.0,100.0,27.3,20.8,20.8,0.111,0.0,14.3,0.167,0.313,0.25,0.0,0.0,0.006,0.0068000000000000005,0.214,0.228,95.3,97.8,81.5,97.8,0.242,24,2,5,2.0,5.0,0.4,1,947,947,947,1368,228,347,347,831,743,743,324,414,414,789,834,752,89,122,42,1,1,516,418,652,587,928,677,677,140,950,1005,950,1005,937,1.0,12:16,2015,2016
2015-16,203145,Kent Bazemore,Kent,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,38.9,98.1,98.7,98.7,111.1,113.3,113.3,-12.9,-14.7,-14.7,0.077,0.0,14.3,0.0,0.175,0.096,0.0,0.0,0.00458,0.00458,0.145,0.147,93.65,92.47,77.05,92.47,0.108,75,5,12,5.0,12.0,0.417,1,947,947,947,187,1095,1100,1100,1220,1308,1308,1243,1289,1289,969,834,752,916,515,681,1,1,958,1089,1184,1192,1103,1234,1235,763,395,370,395,370,907,1.0,38:56,2015,2016
2015-16,200757,Thabo Sefolosha,Thabo,1610612737,ATL,Atlanta Hawks,41500204,2016-05-08T00:00:00,ATL vs. CLE,L,32.5,102.8,103.3,103.3,103.0,107.7,107.7,-0.2,-4.4,-4.4,0.176,1.5,16.7,0.091,0.071,0.08,0.111,0.11199999999999999,0.006670000000000001,0.00621,0.214,0.218,95.53,93.13,77.61,93.13,0.122,61,7,12,7.0,12.0,0.583,1,947,947,947,491,911,918,918,941,1111,1111,925,1050,1050,513,356,653,303,1234,853,1208,1244,366,576,652,658,894,1163,1163,648,206,370,206,370,396,1.0,32:28,2015,2016
2015-16,200794,Paul Millsap,Paul,1610612737,ATL,Atlanta Hawks,41500203,2016-05-06T00:00:00,ATL vs. CLE,L,39.2,107.0,106.3,106.3,115.2,116.5,116.5,-8.2,-10.1,-10.1,0.154,1.0,15.4,0.081,0.125,0.104,0.154,0.152,0.00441,0.00464,0.256,0.264,97.06,96.81,80.68,96.81,0.09,79,7,17,7.0,17.0,0.412,1,947,947,947,176,766,798,798,1345,1395,1395,1129,1183,1184,604,445,719,362,818,597,1448,1450,991,1075,417,400,721,767,767,914,206,185,206,185,923,1.0,39:10,2015,2016
