season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42023,1610612738,BOS,Boston Celtics,Postup,Offensive,0.467,19,0.063,0.992,0.471,0.139,0.041,0.115,0.016,0.508,0.471,6.4,6.4,2.5,5.4,2.8
42023,1610612750,MIN,Minnesota Timberwolves,Postup,Offensive,1.0,16,0.054,1.22,0.617,0.297,0.143,0.231,0.099,0.593,0.617,5.7,6.9,2.3,3.8,1.4
42023,1610612754,IND,Indiana Pacers,Postup,Offensive,0.667,17,0.052,1.17,0.643,0.17,0.128,0.16,0.043,0.606,0.643,5.5,6.5,2.6,4.1,1.5
42023,1610612743,DEN,Denver Nuggets,Postup,Offensive,0.4,12,0.078,0.99,0.514,0.115,0.135,0.083,0.021,0.49,0.514,8.0,7.9,3.2,6.2,3.0
42023,1610612749,MIL,Milwaukee Bucks,Postup,Offensive,0.6,6,0.089,1.054,0.531,0.125,0.036,0.107,0.036,0.536,0.531,9.3,9.8,4.3,8.2,3.8
42023,1610612742,DAL,Dallas Mavericks,Postup,Offensive,0.267,22,0.026,0.966,0.488,0.203,0.119,0.203,0.017,0.508,0.488,2.7,2.6,0.9,1.9,1.0
42023,1610612755,PHI,Philadelphia 76ers,Postup,Offensive,0.533,6,0.082,1.0,0.5,0.154,0.135,0.154,0.058,0.481,0.5,8.7,8.7,3.3,6.7,3.3
42023,1610612748,MIA,Miami Heat,Postup,Offensive,0.867,5,0.085,1.195,0.625,0.195,0.122,0.195,0.098,0.585,0.625,8.2,9.8,4.0,6.4,2.4
42023,1610612747,LAL,Los Angeles Lakers,Postup,Offensive,0.333,5,0.074,0.974,0.516,0.132,0.079,0.132,0.026,0.526,0.516,7.6,7.4,3.2,6.2,3.0
42023,1610612753,ORL,Orlando Magic,Postup,Offensive,0.067,7,0.046,0.886,0.5,0.114,0.2,0.114,0.0,0.457,0.5,5.0,4.4,1.7,3.4,1.7
42023,1610612752,NYK,New York Knicks,Postup,Offensive,0.733,13,0.016,1.182,0.667,0.136,0.091,0.136,0.045,0.591,0.667,1.7,2.0,0.9,1.4,0.5
42023,1610612740,NOP,New Orleans Pelicans,Postup,Offensive,0.133,4,0.064,0.893,0.455,0.143,0.107,0.143,0.036,0.464,0.455,7.0,6.3,2.5,5.5,3.0
42023,1610612739,CLE,Cleveland Cavaliers,Postup,Offensive,0.0,12,0.029,0.629,0.355,0.029,0.114,0.029,0.029,0.314,0.355,2.9,1.8,0.9,2.6,1.7
42023,1610612756,PHX,Phoenix Suns,Postup,Offensive,0.8,4,0.039,1.188,0.571,0.125,0.063,0.125,0.063,0.563,0.571,4.0,4.8,2.0,3.5,1.5
42023,1610612746,LAC,LA Clippers,Postup,Offensive,0.2,6,0.034,0.905,0.474,0.048,0.095,0.048,0.048,0.429,0.474,3.5,3.2,1.5,3.2,1.7
42023,1610612760,OKC,Oklahoma City Thunder,Postup,Offensive,0.933,10,0.014,1.2,0.538,0.2,0.0,0.2,0.067,0.6,0.538,1.5,1.8,0.7,1.3,0.6
