season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612752,NYK,New York Knicks,42400306,2025-05-31,NYK @ IND,L,48.0,105.4,110.2,124.6,127.6,-19.1,-17.3,0.561,1.28,16.3,0.385,0.75,0.543,0.184,0.529,0.554,101.4,98.0,81.67,98,0.421,1,79,79,79,11,86,137,131,91,110,90,22,29,28,132,72,88,53,122,1,2024,2025,False,IND,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400305,2025-05-29,NYK vs. IND,W,48.0,108.1,113.3,95.2,96.9,12.9,16.4,0.5,1.47,16.3,0.32,0.766,0.536,0.153,0.539,0.562,100.7,97.5,81.25,98,0.57,1,1,1,1,11,75,18,28,121,94,91,61,22,33,97,66,82,59,39,1,2024,2025,True,NYK,IND,MAY
2024-25,1610612752,NYK,New York Knicks,42400304,2025-05-27,NYK @ IND,L,48.0,117.3,116.3,120.3,125.0,-3.0,-8.7,0.447,1.0,12.6,0.298,0.739,0.516,0.163,0.537,0.61,105.6,104.0,86.67,104,0.437,1,79,79,79,11,59,132,112,145,140,143,82,38,55,115,68,39,7,115,1,2024,2025,False,IND,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400303,2025-05-25,NYK @ IND,W,48.0,109.1,111.6,100.5,105.3,8.6,6.3,0.382,0.87,10.7,0.304,0.689,0.495,0.158,0.506,0.581,98.4,95.0,79.17,95,0.488,1,1,1,1,11,81,42,52,153,150,153,75,84,87,107,92,69,91,85,1,2024,2025,False,IND,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400302,2025-05-23,NYK vs. IND,L,48.0,113.3,121.1,119.7,123.9,-6.4,-2.8,0.45,1.38,14.5,0.356,0.698,0.523,0.144,0.542,0.585,95.7,91.0,75.83,90,0.478,1,79,79,79,11,39,130,93,144,105,114,37,78,45,83,64,66,127,94,1,2024,2025,True,NYK,IND,MAY
2024-25,1610612752,NYK,New York Knicks,42400301,2025-05-21,NYK vs. IND,L,53.0,118.8,126.2,127.4,129.0,-8.6,-2.8,0.5,1.6,15.7,0.423,0.712,0.567,0.14,0.569,0.605,100.5,96.91,80.75,107,0.49,1,79,79,79,1,22,141,94,121,80,100,8,61,16,73,46,44,75,83,1,2024,2025,True,NYK,IND,MAY
2024-25,1610612752,NYK,New York Knicks,42400216,2025-05-16,NYK vs. BOS,W,48.0,119.9,125.3,83.2,86.2,36.7,39.1,0.595,1.79,17.9,0.42,0.793,0.62,0.147,0.549,0.594,98.3,94.5,78.75,95,0.735,1,1,1,1,11,24,3,7,71,64,59,9,13,3,88,61,53,95,4,1,2024,2025,True,NYK,BOS,MAY
2024-25,1610612752,NYK,New York Knicks,42400215,2025-05-14,NYK @ BOS,L,48.0,104.5,112.1,137.4,139.6,-32.9,-27.5,0.586,1.55,13.2,0.386,0.644,0.5,0.121,0.432,0.517,95.0,91.0,75.83,91,0.369,1,79,79,79,11,77,153,146,75,87,131,20,119,76,45,143,123,127,141,1,2024,2025,False,BOS,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400214,2025-05-12,NYK vs. BOS,W,48.0,125.7,128.7,118.4,120.2,7.3,8.5,0.5,2.08,18.5,0.381,0.75,0.57,0.128,0.609,0.622,95.9,94.0,78.33,94,0.558,1,1,1,1,11,17,113,46,121,47,47,24,29,14,58,18,27,105,46,1,2024,2025,True,NYK,BOS,MAY
2024-25,1610612752,NYK,New York Knicks,42400213,2025-05-10,NYK vs. BOS,L,48.0,104.0,103.3,127.1,129.2,-23.1,-25.9,0.5,1.45,12.7,0.37,0.674,0.505,0.122,0.431,0.487,89.9,89.5,74.58,90,0.378,1,79,79,79,11,121,143,142,121,97,139,30,99,72,47,144,139,135,138,1,2024,2025,True,NYK,BOS,MAY
