season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612752,NYK,New York Knicks,22401188,2025-04-13,NYK @ BKN,W,48.0,31.0,8.0,16.0,36.0,12.0,9.0,16.0,48.0,0,0,0,0,121,65,2061,1001,2168,441,401,1307,1072,1,2024,2025,False,BKN,NYK,APR
2024-25,1610612752,NYK,New York Knicks,22401175,2025-04-11,NYK vs. CLE,L,48.0,15.0,16.0,20.0,34.0,16.0,7.0,19.0,52.0,0,0,0,0,121,1425,786,529,2262,1037,198,1733,1433,1,2024,2025,True,NYK,CLE,APR
2024-25,1610612752,NYK,New York Knicks,22401167,2025-04-10,NYK @ DET,L,48.0,13.0,15.0,13.0,48.0,20.0,16.0,9.0,66.0,0,0,0,0,121,1758,939,1473,1205,1593,1523,367,2307,1,2024,2025,False,DET,NYK,APR
2024-25,1610612752,NYK,New York Knicks,22401151,2025-04-08,NYK vs. BOS,L,53.0,22.0,23.0,12.0,60.0,15.0,19.0,9.0,30.0,0,0,0,0,9,524,156,1616,305,871,1948,367,47,1,2024,2025,True,NYK,BOS,APR
2024-25,1610612752,NYK,New York Knicks,22401140,2025-04-06,NYK vs. PHX,W,48.0,12.0,9.0,19.0,50.0,12.0,18.0,9.0,60.0,0,0,0,0,121,1893,1934,628,1029,441,1817,367,2051,1,2024,2025,True,NYK,PHX,APR
2024-25,1610612752,NYK,New York Knicks,22401128,2025-04-05,NYK @ ATL,W,48.0,18.0,8.0,16.0,54.0,16.0,11.0,17.0,50.0,0,0,0,0,121,1020,2061,1001,690,1037,675,1461,1257,1,2024,2025,False,ATL,NYK,APR
2024-25,1610612752,NYK,New York Knicks,22401103,2025-04-02,NYK @ CLE,L,48.0,22.0,23.0,14.0,52.0,23.0,14.0,14.0,64.0,0,0,0,0,121,524,156,1323,856,1938,1212,989,2246,1,2024,2025,False,CLE,NYK,APR
2024-25,1610612752,NYK,New York Knicks,22401098,2025-04-01,NYK vs. PHI,W,48.0,24.0,16.0,17.0,44.0,22.0,16.0,15.0,54.0,0,0,0,0,121,362,786,857,1576,1844,1523,1139,1606,1,2024,2025,True,NYK,PHI,APR
2024-25,1610612752,NYK,New York Knicks,22401082,2025-03-30,NYK vs. POR,W,48.0,18.0,4.0,26.0,62.0,15.0,10.0,16.0,50.0,0,0,0,0,121,1020,2388,146,216,871,528,1307,1257,1,2024,2025,True,NYK,POR,MAR
2024-25,1610612752,NYK,New York Knicks,22401070,2025-03-28,NYK @ MIL,W,48.0,26.0,15.0,22.0,44.0,13.0,11.0,18.0,40.0,0,0,0,0,121,236,939,354,1576,569,675,1605,405,1,2024,2025,False,MIL,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22401056,2025-03-26,NYK vs. LAC,L,48.0,9.0,9.0,2.0,50.0,18.0,19.0,14.0,50.0,0,0,0,0,121,2197,1934,2439,1029,1310,1948,989,1257,1,2024,2025,True,NYK,LAC,MAR
2024-25,1610612752,NYK,New York Knicks,22401048,2025-03-25,NYK vs. DAL,W,48.0,19.0,17.0,27.0,76.0,15.0,6.0,13.0,64.0,0,0,0,0,121,869,645,119,13,871,106,846,2246,1,2024,2025,True,NYK,DAL,MAR
2024-25,1610612752,NYK,New York Knicks,22401026,2025-03-22,NYK vs. WAS,W,48.0,26.0,14.0,21.0,52.0,20.0,18.0,17.0,56.0,0,0,0,0,121,236,1097,439,856,1593,1817,1461,1772,1,2024,2025,True,NYK,WAS,MAR
2024-25,1610612752,NYK,New York Knicks,22401010,2025-03-20,NYK @ CHA,L,48.0,8.0,10.0,10.0,46.0,8.0,12.0,9.0,52.0,0,0,0,0,121,2266,1787,1863,1390,142,852,367,1433,1,2024,2025,False,CHA,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22401003,2025-03-19,NYK @ SAS,L,48.0,19.0,17.0,14.0,50.0,20.0,18.0,19.0,52.0,0,0,0,0,121,869,645,1323,1029,1593,1817,1733,1433,1,2024,2025,False,SAS,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400984,2025-03-17,NYK vs. MIA,W,48.0,29.0,18.0,21.0,56.0,15.0,10.0,20.0,58.0,0,0,0,0,121,118,514,439,553,871,528,1834,1909,1,2024,2025,True,NYK,MIA,MAR
2024-25,1610612752,NYK,New York Knicks,22400974,2025-03-15,NYK @ GSW,L,48.0,8.0,17.0,9.0,48.0,19.0,9.0,15.0,38.0,0,0,0,0,121,2266,645,1994,1205,1442,401,1139,294,1,2024,2025,False,GSW,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400953,2025-03-12,NYK @ POR,W,53.0,31.0,22.0,18.0,58.0,16.0,19.0,11.0,44.0,0,0,0,0,9,65,201,729,411,1037,1948,599,713,1,2024,2025,False,POR,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400939,2025-03-10,NYK @ SAC,W,48.0,24.0,12.0,26.0,40.0,25.0,15.0,8.0,44.0,0,0,0,0,121,362,1435,146,1902,2100,1365,247,713,1,2024,2025,False,SAC,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400911,2025-03-07,NYK @ LAC,L,48.0,17.0,10.0,10.0,42.0,16.0,11.0,10.0,36.0,0,0,0,0,121,1152,1787,1863,1749,1037,675,468,200,1,2024,2025,False,LAC,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400903,2025-03-06,NYK @ LAL,L,53.0,15.0,15.0,17.0,42.0,20.0,7.0,18.0,44.0,0,0,0,0,9,1425,939,857,1749,1593,198,1605,713,1,2024,2025,False,LAL,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400885,2025-03-04,NYK vs. GSW,L,48.0,12.0,12.0,10.0,52.0,23.0,9.0,25.0,50.0,0,0,0,0,121,1893,1435,1863,856,1938,401,2231,1257,1,2024,2025,True,NYK,GSW,MAR
2024-25,1610612752,NYK,New York Knicks,22400869,2025-03-02,NYK @ MIA,W,53.0,11.0,19.0,9.0,58.0,17.0,8.0,5.0,56.0,0,0,0,0,9,2021,412,1994,411,1181,275,73,1772,1,2024,2025,False,MIA,NYK,MAR
2024-25,1610612752,NYK,New York Knicks,22400856,2025-02-28,NYK @ MEM,W,48.0,28.0,12.0,15.0,44.0,11.0,18.0,20.0,74.0,0,0,0,0,121,151,1435,1155,1576,349,1817,1834,2418,1,2024,2025,False,MEM,NYK,FEB
2024-25,1610612752,NYK,New York Knicks,22400838,2025-02-26,NYK vs. PHI,W,48.0,21.0,14.0,14.0,50.0,18.0,11.0,11.0,42.0,0,0,0,0,121,618,1097,1323,1029,1310,675,599,560,1,2024,2025,True,NYK,PHI,FEB
2024-25,1610612752,NYK,New York Knicks,22400811,2025-02-23,NYK @ BOS,L,48.0,18.0,13.0,17.0,48.0,15.0,16.0,21.0,50.0,0,0,0,0,121,1020,1250,857,1205,871,1523,1933,1257,1,2024,2025,False,BOS,NYK,FEB
2024-25,1610612752,NYK,New York Knicks,22400797,2025-02-21,NYK @ CLE,L,48.0,18.0,6.0,6.0,38.0,22.0,13.0,23.0,66.0,0,0,0,0,121,1020,2264,2287,2057,1844,1027,2108,2307,1,2024,2025,False,CLE,NYK,FEB
2024-25,1610612752,NYK,New York Knicks,22400792,2025-02-20,NYK vs. CHI,W,53.0,17.0,9.0,17.0,48.0,18.0,10.0,8.0,40.0,0,0,0,0,9,1152,1934,857,1205,1310,528,247,405,1,2024,2025,True,NYK,CHI,FEB
2024-25,1610612752,NYK,New York Knicks,22400773,2025-02-12,NYK vs. ATL,W,53.0,18.0,13.0,11.0,72.0,30.0,24.0,24.0,78.0,0,0,0,0,9,1020,1250,1760,44,2344,2306,2180,2449,1,2024,2025,True,NYK,ATL,FEB
2024-25,1610612752,NYK,New York Knicks,22400765,2025-02-11,NYK @ IND,W,48.0,15.0,19.0,20.0,68.0,16.0,6.0,18.0,58.0,0,0,0,0,121,1425,412,529,71,1037,106,1605,1909,1,2024,2025,False,IND,NYK,FEB
2024-25,1610612752,NYK,New York Knicks,22400748,2025-02-08,NYK vs. BOS,L,48.0,8.0,4.0,11.0,42.0,15.0,16.0,7.0,46.0,0,0,0,0,121,2266,2388,1760,1749,871,1523,175,886,1,2024,2025,True,NYK,BOS,FEB
2024-25,1610612752,NYK,New York Knicks,22400713,2025-02-04,NYK @ TOR,W,48.0,14.0,24.0,12.0,62.0,14.0,5.0,22.0,56.0,0,0,0,0,121,1591,113,1616,216,704,74,2023,1772,1,2024,2025,False,TOR,NYK,FEB
2024-25,1610612752,NYK,New York Knicks,22400702,2025-02-03,NYK vs. HOU,W,48.0,26.0,20.0,19.0,80.0,15.0,17.0,21.0,68.0,0,0,0,0,121,236,326,628,4,871,1676,1933,2354,1,2024,2025,True,NYK,HOU,FEB
2024-25,1610612752,NYK,New York Knicks,22400692,2025-02-01,NYK vs. LAL,L,48.0,15.0,21.0,9.0,54.0,19.0,2.0,18.0,52.0,0,0,0,0,121,1425,253,1994,690,1442,8,1605,1433,1,2024,2025,True,NYK,LAL,FEB
2024-25,1610612752,NYK,New York Knicks,22400668,2025-01-29,NYK vs. DEN,W,48.0,23.0,9.0,25.0,60.0,3.0,14.0,18.0,52.0,0,0,0,0,121,439,1934,190,305,6,1212,1605,1433,1,2024,2025,True,NYK,DEN,JAN
2024-25,1610612752,NYK,New York Knicks,22400653,2025-01-27,NYK vs. MEM,W,48.0,36.0,28.0,31.0,70.0,14.0,18.0,9.0,60.0,0,0,0,0,121,17,39,41,54,704,1817,367,2051,1,2024,2025,True,NYK,MEM,JAN
2024-25,1610612752,NYK,New York Knicks,22400641,2025-01-25,NYK vs. SAC,W,48.0,16.0,25.0,21.0,58.0,14.0,12.0,13.0,48.0,0,0,0,0,121,1281,83,439,411,704,852,846,1072,1,2024,2025,True,NYK,SAC,JAN
2024-25,1610612752,NYK,New York Knicks,22400606,2025-01-21,NYK @ BKN,W,48.0,22.0,15.0,16.0,56.0,8.0,21.0,17.0,38.0,0,0,0,0,121,524,939,1001,553,142,2136,1461,294,1,2024,2025,False,BKN,NYK,JAN
2024-25,1610612752,NYK,New York Knicks,22400602,2025-01-20,NYK vs. ATL,W,48.0,29.0,11.0,18.0,58.0,19.0,13.0,13.0,52.0,0,0,0,0,121,118,1610,729,411,1442,1027,846,1433,1,2024,2025,True,NYK,ATL,JAN
2024-25,1610612752,NYK,New York Knicks,22400578,2025-01-17,NYK vs. MIN,L,48.0,19.0,9.0,8.0,34.0,12.0,17.0,8.0,36.0,0,0,0,0,121,869,1934,2095,2262,441,1676,247,200,1,2024,2025,True,NYK,MIN,JAN
2024-25,1610612752,NYK,New York Knicks,22400561,2025-01-15,NYK @ PHI,W,53.0,25.0,17.0,18.0,54.0,20.0,18.0,13.0,56.0,0,0,0,0,9,291,645,729,690,1593,1817,846,1772,1,2024,2025,False,PHI,NYK,JAN
2024-25,1610612752,NYK,New York Knicks,22400549,2025-01-13,NYK vs. DET,L,48.0,21.0,9.0,16.0,48.0,21.0,18.0,15.0,56.0,0,0,0,0,121,618,1934,1001,1205,1739,1817,1139,1772,1,2024,2025,True,NYK,DET,JAN
2024-25,1610612752,NYK,New York Knicks,22400539,2025-01-12,NYK vs. MIL,W,48.0,22.0,14.0,8.0,60.0,12.0,14.0,14.0,52.0,0,0,0,0,121,524,1097,2095,305,441,1212,989,1433,1,2024,2025,True,NYK,MIL,JAN
2024-25,1610612752,NYK,New York Knicks,22400529,2025-01-10,NYK vs. OKC,L,48.0,26.0,25.0,12.0,62.0,14.0,10.0,8.0,58.0,0,0,0,0,121,236,83,1616,216,704,528,247,1909,1,2024,2025,True,NYK,OKC,JAN
2024-25,1610612752,NYK,New York Knicks,22400511,2025-01-08,NYK vs. TOR,W,48.0,28.0,16.0,9.0,48.0,22.0,12.0,16.0,50.0,0,0,0,0,121,151,786,1994,1205,1844,852,1307,1257,1,2024,2025,True,NYK,TOR,JAN
2024-25,1610612752,NYK,New York Knicks,22400496,2025-01-06,NYK vs. ORL,L,48.0,15.0,6.0,8.0,58.0,13.0,11.0,9.0,48.0,0,0,0,0,121,1425,2264,2095,411,569,675,367,1072,1,2024,2025,True,NYK,ORL,JAN
2024-25,1610612752,NYK,New York Knicks,22400482,2025-01-04,NYK @ CHI,L,48.0,9.0,21.0,20.0,72.0,19.0,16.0,18.0,56.0,0,0,0,0,121,2197,253,529,44,1442,1523,1605,1772,1,2024,2025,False,CHI,NYK,JAN
2024-25,1610612752,NYK,New York Knicks,22400473,2025-01-03,NYK @ OKC,L,48.0,15.0,13.0,10.0,64.0,18.0,15.0,23.0,54.0,0,0,0,0,121,1425,1250,1863,155,1310,1365,2108,1606,1,2024,2025,False,OKC,NYK,JAN
2024-25,1610612752,NYK,New York Knicks,22400458,2025-01-01,NYK vs. UTA,W,48.0,22.0,3.0,34.0,70.0,11.0,13.0,15.0,50.0,0,0,0,0,121,524,2427,18,54,349,1027,1139,1257,1,2024,2025,True,NYK,UTA,JAN
2024-25,1610612752,NYK,New York Knicks,22400443,2024-12-30,NYK @ WAS,W,48.0,16.0,16.0,12.0,48.0,12.0,17.0,18.0,50.0,0,0,0,0,121,1281,786,1616,1205,441,1676,1605,1257,1,2024,2025,False,WAS,NYK,DEC
2024-25,1610612752,NYK,New York Knicks,22400429,2024-12-28,NYK @ WAS,W,53.0,26.0,14.0,14.0,78.0,18.0,14.0,18.0,60.0,0,0,0,0,9,236,1097,1323,9,1310,1212,1605,2051,1,2024,2025,False,WAS,NYK,DEC
2024-25,1610612752,NYK,New York Knicks,22400419,2024-12-27,NYK @ ORL,W,48.0,24.0,13.0,21.0,60.0,10.0,7.0,2.0,34.0,0,0,0,0,121,362,1250,439,305,265,198,7,129,1,2024,2025,False,ORL,NYK,DEC
2024-25,1610612752,NYK,New York Knicks,22400405,2024-12-25,NYK vs. SAS,W,48.0,21.0,19.0,13.0,58.0,7.0,13.0,22.0,50.0,0,0,0,0,121,618,412,1473,411,91,1027,2023,1257,1,2024,2025,True,NYK,SAS,DEC
2024-25,1610612752,NYK,New York Knicks,22400397,2024-12-23,NYK vs. TOR,W,48.0,18.0,18.0,29.0,62.0,25.0,7.0,20.0,48.0,0,0,0,0,121,1020,514,65,216,2100,198,1834,1072,1,2024,2025,True,NYK,TOR,DEC
2024-25,1610612752,NYK,New York Knicks,22400384,2024-12-21,NYK @ NOP,W,48.0,19.0,16.0,15.0,40.0,23.0,10.0,15.0,40.0,0,0,0,0,121,869,786,1155,1902,1938,528,1139,405,1,2024,2025,False,NOP,NYK,DEC
2024-25,1610612752,NYK,New York Knicks,22400367,2024-12-19,NYK @ MIN,W,48.0,16.0,14.0,14.0,54.0,12.0,5.0,23.0,48.0,0,0,0,0,121,1281,1097,1323,690,441,74,2108,1072,1,2024,2025,False,MIN,NYK,DEC
2024-25,1610612752,NYK,New York Knicks,22401227,2024-12-15,NYK @ ORL,W,48.0,17.0,12.0,10.0,42.0,17.0,9.0,15.0,48.0,0,0,0,0,121,1152,1435,1863,1749,1181,401,1139,1072,1,2024,2025,False,ORL,NYK,DEC
2024-25,1610612752,NYK,New York Knicks,22401202,2024-12-11,NYK vs. ATL,L,48.0,18.0,12.0,10.0,54.0,13.0,14.0,20.0,66.0,0,0,0,0,121,1020,1435,1863,690,569,1212,1834,2307,1,2024,2025,True,NYK,ATL,DEC
2024-25,1610612752,NYK,New York Knicks,22400359,2024-12-09,NYK @ TOR,W,48.0,15.0,11.0,16.0,50.0,12.0,16.0,20.0,56.0,0,0,0,0,121,1425,1610,1001,1029,441,1523,1834,1772,1,2024,2025,False,TOR,NYK,DEC
