season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612752,NYK,New York Knicks,42400306,2025-05-31,NYK @ IND,L,48.0,41,86,0.477,9,32,0.281,17,26,0.654,13,28,41,23,18.0,10,6,9,16,23,108,-17.0,1,79,79,79,11,51,63,51,122,97,124,76,48,139,34,115,85,73,131,27,43,144,16,32,83,132,1,2024,2025,False,IND,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400305,2025-05-29,NYK vs. IND,W,48.0,44,89,0.494,8,29,0.276,15,22,0.682,11,34,45,22,15.0,11,3,7,22,22,111,17.0,1,1,1,1,11,24,42,40,136,125,126,93,75,130,71,44,47,87,96,17,110,115,90,50,71,23,1,2024,2025,True,NYK,IND,MAY
2024-25,1610612752,NYK,New York Knicks,42400304,2025-05-27,NYK @ IND,L,48.0,38,82,0.463,12,28,0.429,33,39,0.846,13,31,44,17,17.0,7,4,4,27,27,121,-9.0,1,79,79,79,11,88,107,68,75,136,33,2,5,33,34,74,53,134,123,77,81,48,142,8,22,111,1,2024,2025,False,IND,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400303,2025-05-25,NYK @ IND,W,48.0,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,15.0,7,4,4,25,27,106,6.0,1,1,1,1,11,120,138,94,91,97,88,16,31,12,98,115,128,153,96,77,81,48,133,8,89,53,1,2024,2025,False,IND,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400302,2025-05-23,NYK vs. IND,L,48.0,40,84,0.476,11,32,0.344,18,21,0.857,10,28,38,18,13.0,6,4,3,19,23,109,-5.0,1,79,79,79,11,61,90,54,91,97,88,68,87,27,88,115,111,122,59,97,81,26,48,32,78,98,1,2024,2025,True,NYK,IND,MAY
2024-25,1610612752,NYK,New York Knicks,42400301,2025-05-21,NYK vs. IND,L,53.0,48,94,0.511,11,34,0.324,28,40,0.7,13,33,46,24,15.0,7,8,3,23,24,135,-3.0,1,79,79,79,1,10,16,28,91,81,101,10,2,119,34,46,37,57,96,77,14,26,108,25,5,91,1,2024,2025,True,NYK,IND,MAY
2024-25,1610612752,NYK,New York Knicks,42400216,2025-05-16,NYK vs. BOS,W,48.0,42,91,0.462,16,45,0.356,19,21,0.905,15,40,55,25,14.0,7,6,3,23,22,119,38.0,1,1,1,1,11,44,26,71,25,14,81,57,87,11,17,9,5,45,74,77,43,26,108,50,32,5,1,2024,2025,True,NYK,BOS,MAY
2024-25,1610612752,NYK,New York Knicks,42400215,2025-05-14,NYK @ BOS,L,48.0,29,81,0.358,12,30,0.4,32,40,0.8,12,28,40,17,11.0,5,4,12,20,25,102,-25.0,1,79,79,79,11,154,119,151,75,115,49,5,2,59,54,115,97,134,31,124,81,156,62,20,108,144,1,2024,2025,False,BOS,NYK,MAY
2024-25,1610612752,NYK,New York Knicks,42400214,2025-05-12,NYK vs. BOS,W,48.0,50,92,0.543,12,34,0.353,9,12,0.75,13,30,43,25,12.0,5,2,2,20,16,121,8.0,1,1,1,1,11,3,24,9,75,81,84,147,146,93,34,89,62,45,50,124,132,12,62,131,22,47,1,2024,2025,True,NYK,BOS,MAY
2024-25,1610612752,NYK,New York Knicks,42400213,2025-05-10,NYK vs. BOS,L,48.0,32,80,0.4,5,25,0.2,24,35,0.686,17,26,43,16,11.0,3,2,8,16,26,93,-22.0,1,79,79,79,11,144,126,134,153,148,150,29,12,128,13,134,62,143,31,149,132,133,16,16,135,140,1,2024,2025,True,NYK,BOS,MAY
