season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612743,DEN,Denver Nuggets,22001076,2021-05-16,DEN @ POR,L,48.0,115.3,118.4,130.1,136.1,-14.8,-17.7,0.455,3.33,15.3,0.255,0.659,0.434,0.061,0.52,0.554,101.0,97.5,81.25,98,0.418,1,1081,1081,1081,113,626,2129,1921,2022,117,1746,1195,1900,1965,26,1313,1325,1425,1805,1,2020,2021,False,POR,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22001054,2021-05-14,DEN @ DET,W,48.0,109.3,110.6,96.7,97.8,12.6,12.8,0.69,2.42,21.6,0.289,0.792,0.561,0.128,0.541,0.564,94.6,93.5,77.92,94,0.575,1,1,1,1,113,1166,237,402,405,456,244,734,432,223,890,1018,1167,1973,407,1,2020,2021,False,DET,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22001052,2021-05-13,DEN @ MIN,W,48.0,113.1,115.2,105.0,105.1,8.0,10.0,0.652,2.14,20.4,0.36,0.769,0.569,0.141,0.542,0.565,99.5,98.5,82.08,99,0.589,1,1,1,1,113,838,630,523,654,697,463,158,686,175,1179,1001,1151,1221,310,1,2020,2021,False,MIN,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22000448,2021-05-11,DEN @ CHA,W,48.0,115.3,114.7,110.0,107.7,5.3,7.0,0.634,1.53,18.8,0.227,0.653,0.452,0.167,0.572,0.619,101.6,103.0,85.83,102,0.495,1,1,1,1,113,873,782,699,796,1485,812,1497,1927,1837,1684,653,492,483,1111,1,2020,2021,False,CHA,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22001015,2021-05-08,DEN vs. BKN,L,48.0,114.3,120.2,130.9,126.3,-16.6,-6.1,0.5,1.75,15.3,0.333,0.929,0.544,0.121,0.533,0.583,99.8,99.0,82.5,99,0.414,1,1081,1081,1081,113,511,1944,1404,1823,1155,1732,282,4,377,733,1127,915,1131,1836,1,2020,2021,True,DEN,BKN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22001008,2021-05-07,DEN @ UTA,L,48.0,120.2,123.7,124.4,129.6,-4.1,-5.9,0.721,1.82,22.3,0.286,0.674,0.489,0.175,0.62,0.654,101.0,97.5,81.25,97,0.502,1,1081,1081,1081,113,328,2048,1392,264,1075,162,768,1789,1296,1818,239,208,1425,1069,1,2020,2021,False,UTA,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22000995,2021-05-05,DEN vs. NYK,W,48.0,103.2,108.7,90.8,94.2,12.4,14.5,0.622,1.53,15.3,0.393,0.828,0.605,0.144,0.443,0.507,108.2,103.5,86.25,104,0.614,1,1,1,1,113,1311,137,354,914,1466,1730,57,189,35,1232,2018,1856,415,168,1,2020,2021,True,DEN,NYK,MAY
2020-21,1610612743,DEN,Denver Nuggets,22000982,2021-05-03,DEN @ LAL,L,48.0,92.7,93.7,96.8,97.9,-4.1,-4.2,0.611,1.69,17.3,0.208,0.778,0.484,0.137,0.476,0.5,96.1,95.0,79.17,95,0.51,1,1081,1081,1081,113,2042,239,1275,1002,1231,1234,1707,579,1364,1087,1778,1909,1813,994,1,2020,2021,False,LAL,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22000966,2021-05-01,DEN @ LAC,W,48.0,119.3,123.6,116.1,118.2,3.1,5.4,0.667,2.36,20.6,0.268,0.745,0.533,0.124,0.563,0.616,90.9,88.5,73.75,89,0.535,1,1,1,1,113,332,1520,795,534,487,411,1005,967,537,786,769,534,2151,766,1,2020,2021,False,LAC,DEN,MAY
2020-21,1610612743,DEN,Denver Nuggets,22000948,2021-04-29,DEN vs. TOR,W,48.0,119.3,122.2,111.1,113.3,8.2,9.0,0.5,2.0,15.9,0.346,0.778,0.546,0.111,0.538,0.579,100.7,98.5,82.08,99,0.521,1,1,1,1,113,396,1176,580,1823,807,1590,235,579,343,534,1070,951,1221,898,1,2020,2021,True,DEN,TOR,APR
