player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203458,Alex Len,Alex,1610612764,WAS,28.0,5,1,4,0.2,42.16666666666666,138.2,7,0.219,0.318,1,0.25,0,0.0,8,14,15,60,-1.66,120,137,95,163,162,235,148,28,34,146,54,156,156,55,84,99,95,93,WAS
1630264,Anthony Gill,Anthony,1610612764,WAS,28.0,4,1,3,0.25,32.89833333333333,113.2,3,0.103,0.143,0,0.0,0,0.0,13,6,12,22,-0.84,169,137,64,152,173,149,179,158,165,180,180,156,156,74,59,83,60,75,WAS
203078,Bradley Beal,Bradley,1610612764,WAS,28.0,5,1,4,0.2,195.45333333333332,125.2,25,0.124,0.187,4,0.222,3,0.158,64,53,58,234,-6.46,120,137,95,163,71,215,71,120,123,78,76,64,98,173,171,187,188,175,WAS
1630216,Cassius Winston,Cassius,1610612764,WAS,23.0,1,0,1,0.0,5.483333333333333,100.0,1,0.2,0.333,0,0.0,0,0.0,3,0,2,4,-0.09,228,201,8,201,222,54,198,39,22,180,180,156,156,33,1,36,18,22,WAS
1628990,Chandler Hutchison,Chandler,1610612764,WAS,25.0,2,0,2,0.0,18.14666666666667,97.4,3,0.188,0.273,0,0.0,0,0.0,11,2,6,20,-0.32,209,201,35,201,186,51,179,53,54,180,180,156,156,65,20,57,55,54,WAS
1629655,Daniel Gafford,Daniel,1610612764,WAS,22.0,5,1,4,0.2,117.12,115.1,15,0.115,0.181,5,0.294,10,0.769,38,31,32,118,-3.21,120,137,95,163,112,164,105,136,130,66,35,18,10,138,128,136,131,130,WAS
202722,Dāvis Bertāns,Dāvis,1610612764,WAS,28.0,4,1,3,0.25,105.93666666666668,124.3,11,0.103,0.153,1,0.077,2,0.143,18,30,21,122,-3.48,169,137,64,152,123,213,127,160,154,146,168,89,103,89,124,110,135,135,WAS
1629726,Garrison Mathews,Garrison,1610612764,WAS,24.0,3,0,3,0.0,17.133333333333333,97.1,2,0.133,0.182,0,0.0,0,0.0,3,2,5,8,-0.29,193,201,64,201,191,50,187,106,126,180,180,156,156,33,20,48,30,51,WAS
1629067,Isaac Bonga,Isaac,1610612764,WAS,21.0,4,1,3,0.25,9.51,63.2,0,0.0,0.0,0,0.0,1,1.0,0,2,2,4,0.01,169,137,64,152,209,10,219,219,219,180,180,113,1,1,20,36,18,10,WAS
202397,Ish Smith,Ish,1610612764,WAS,32.0,5,1,4,0.2,111.31,110.4,15,0.125,0.188,7,0.583,2,0.2,33,29,13,116,-2.79,120,137,95,163,118,130,105,115,118,53,4,89,83,128,120,88,130,117,WAS
203526,Raul Neto,Raul,1610612764,WAS,29.0,5,1,4,0.2,112.415,114.9,8,0.07,0.103,2,0.182,0,0.0,34,25,37,130,-3.16,120,137,95,163,116,161,143,194,192,110,107,156,156,129,113,149,140,129,WAS
201577,Robin Lopez,Robin,1610612764,WAS,33.0,5,1,4,0.2,73.05166666666666,116.9,5,0.071,0.096,0,0.0,4,0.5,22,15,16,82,-2.2,120,137,95,163,141,172,165,192,196,180,180,52,25,99,89,100,110,101,WAS
1629060,Rui Hachimura,Rui,1610612764,WAS,23.0,5,1,4,0.2,173.20833333333334,123.2,31,0.174,0.261,2,0.105,1,0.053,53,44,55,190,-5.57,120,137,95,163,83,207,56,59,57,110,155,113,146,162,151,183,170,169,WAS
201566,Russell Westbrook,Russell,1610612764,WAS,32.0,5,1,4,0.2,186.16666666666663,122.7,38,0.199,0.299,2,0.1,1,0.05,55,52,51,220,-5.96,120,137,95,163,75,203,44,45,40,110,157,113,151,167,169,174,182,171,WAS
