TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,11,6,5,0.545,52.4,39.7,89.8,0.442,15.3,42.6,0.36,19.6,24.5,0.799,11.7,34.9,46.6,21.6,14.3,7.3,5.8,3.9,21.1,21.7,114.4,6.0,7,6,10,6,2,8,5,12,1,2,6,6,7,5,8,2,3,11,7,11,4,3,8,7,4,3
1610612739,Cleveland Cavaliers,9,5,4,0.556,49.3,42.0,90.1,0.466,15.3,42.1,0.363,23.4,28.6,0.817,12.7,33.2,45.8,23.5,12.4,9.1,3.6,5.5,19.0,22.6,122.6,12.0,8,7,1,4,12,2,3,3,2,4,5,1,2,3,3,6,4,6,2,3,14,11,3,4,1,1
1610612743,Denver Nuggets,14,7,7,0.5,49.8,39.4,88.4,0.446,12.1,35.0,0.347,18.4,24.1,0.764,12.6,34.9,47.4,23.1,16.1,7.7,4.3,6.6,20.4,21.6,109.3,-5.0,5,5,12,7,10,10,10,10,10,9,11,9,8,10,5,3,2,7,12,8,11,16,6,9,11,11
1610612765,Detroit Pistons,6,2,4,0.333,49.2,38.1,84.8,0.45,10.4,32.1,0.324,22.7,28.5,0.796,11.3,33.7,45.0,20.5,16.9,7.4,6.5,5.8,23.4,22.4,109.4,-1.4,11,11,1,11,13,14,15,8,14,15,14,2,3,6,10,4,5,14,14,10,2,13,15,5,10,9
1610612744,Golden State Warriors,12,5,7,0.417,50.6,38.8,90.1,0.431,14.4,40.8,0.353,16.6,21.6,0.768,12.7,29.8,42.5,24.5,15.2,9.4,4.1,5.5,22.3,20.4,108.6,-3.2,6,7,12,10,7,13,4,14,6,5,8,12,13,9,2,15,12,4,10,2,13,12,12,11,13,10
1610612745,Houston Rockets,7,3,4,0.429,51.5,39.4,88.2,0.446,11.3,30.3,0.374,21.4,30.6,0.7,14.4,35.8,50.2,21.0,14.5,8.4,5.5,5.2,19.0,23.0,111.5,0.0,9,9,1,8,6,11,11,9,13,16,3,3,1,14,1,1,1,12,9,5,7,8,2,2,8,7
1610612754,Indiana Pacers,23,15,8,0.652,48.7,41.0,84.9,0.484,13.3,33.9,0.39,19.5,24.8,0.785,8.1,32.7,40.9,26.6,14.4,8.1,5.7,4.7,23.4,21.7,114.8,2.1,1,2,15,2,14,4,14,2,8,12,1,7,6,7,16,8,15,2,8,7,5,6,14,8,3,5
1610612746,LA Clippers,7,3,4,0.429,52.1,44.0,90.5,0.486,12.8,35.3,0.364,15.0,20.9,0.715,10.7,31.5,42.2,27.8,12.8,8.6,7.6,4.1,20.6,19.6,115.9,0.6,9,9,1,8,4,1,2,1,9,8,4,15,14,13,12,13,14,1,3,4,1,4,7,12,2,6
1610612747,Los Angeles Lakers,5,1,4,0.2,52.2,37.6,85.7,0.439,14.8,42.2,0.351,19.1,23.0,0.83,10.4,32.0,42.4,23.0,15.9,5.4,5.4,3.9,22.8,22.6,109.1,-7.6,12,12,1,12,3,15,13,13,4,3,9,8,9,2,14,10,13,8,11,15,8,2,13,3,12,12
1610612763,Memphis Grizzlies,4,0,4,0.0,46.6,35.0,84.2,0.415,10.2,33.5,0.304,17.5,19.9,0.878,10.0,33.0,43.0,19.9,18.7,5.6,6.3,6.6,20.1,18.2,97.6,-18.9,15,15,1,15,16,16,16,16,15,13,15,11,15,1,15,7,11,16,16,14,3,15,5,15,16,15
1610612748,Miami Heat,4,0,4,0.0,51.6,39.0,87.6,0.445,14.8,42.7,0.346,9.9,14.2,0.698,10.8,29.3,40.1,22.8,17.2,4.8,3.2,3.2,18.5,14.2,102.7,-32.8,15,15,1,15,5,12,12,11,3,1,12,16,16,15,11,16,16,10,15,16,16,1,1,16,15,16
1610612749,Milwaukee Bucks,5,1,4,0.2,49.4,40.1,88.5,0.453,14.5,38.3,0.379,16.3,22.6,0.723,10.5,33.5,44.0,24.0,13.1,6.0,3.6,4.8,19.8,19.4,111.1,-7.7,12,12,1,12,11,7,9,7,5,7,2,13,12,12,13,5,8,5,5,13,15,7,4,13,9,13
1610612750,Minnesota Timberwolves,15,9,6,0.6,50.0,41.1,89.0,0.462,13.8,38.6,0.358,17.6,22.8,0.771,12.2,31.7,44.0,25.2,16.3,7.6,4.9,4.2,21.7,21.9,113.6,2.8,4,4,11,3,8,3,7,4,7,6,7,10,11,8,6,11,7,3,13,9,9,5,11,6,6,4
1610612752,New York Knicks,18,10,8,0.556,49.9,40.5,89.0,0.455,11.4,32.6,0.349,20.3,26.7,0.76,12.1,31.7,43.8,20.4,14.2,8.1,4.8,5.9,21.5,23.5,112.7,0.0,3,3,15,4,9,6,8,6,12,14,10,5,4,11,7,12,9,15,6,6,10,14,10,1,7,7
1610612760,Oklahoma City Thunder,23,16,7,0.696,48.1,40.9,89.5,0.456,11.8,34.9,0.338,20.8,26.0,0.801,11.4,32.0,43.4,22.9,12.3,10.7,5.6,5.4,21.4,21.6,114.3,8.3,1,1,12,1,15,5,6,5,11,10,13,4,5,4,9,9,10,9,1,1,6,10,9,10,5,2
1610612753,Orlando Magic,5,1,4,0.2,53.2,39.5,93.6,0.422,9.1,34.6,0.263,15.7,22.8,0.689,12.6,31.5,44.1,20.6,12.9,7.1,4.2,5.3,23.7,19.3,103.8,-14.2,12,12,1,12,1,9,1,15,16,11,16,14,10,16,4,14,6,13,4,12,12,9,16,14,14,14
