TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612738,Boston Celtics,11,6,5,0.545,52.4,16.6,16.1,12.1,40.5,16.3,16.9,12.2,45.8,7,6,10,6,7,9,5,8,15,6,13,4,8
1610612739,Cleveland Cavaliers,9,5,4,0.556,49.3,18.1,18.7,12.3,50.6,14.7,12.1,12.7,45.2,8,7,1,4,8,4,1,7,2,5,2,6,7
1610612743,Denver Nuggets,14,7,7,0.5,49.8,12.7,16.0,12.9,45.7,20.1,13.8,18.2,53.0,5,5,14,7,5,12,6,6,8,13,4,15,14
1610612765,Detroit Pistons,6,2,4,0.333,49.2,16.8,16.4,17.6,46.5,17.6,17.3,15.4,47.9,11,11,1,11,11,7,4,1,7,10,14,12,9
1610612744,Golden State Warriors,12,5,7,0.417,50.6,16.8,15.5,11.9,41.8,18.6,14.7,12.3,52.2,6,7,14,10,6,6,8,10,12,11,8,5,13
1610612745,Houston Rockets,7,3,4,0.429,51.5,18.5,15.5,10.9,50.2,16.7,14.9,13.3,38.9,9,9,1,8,10,2,7,13,4,7,9,8,1
1610612754,Indiana Pacers,20,14,6,0.7,48.6,18.1,11.4,14.7,43.5,13.2,15.6,9.3,47.9,1,1,11,1,1,5,16,4,10,2,10,1,10
1610612746,LA Clippers,7,3,4,0.429,52.1,16.7,13.3,16.5,57.2,14.2,16.8,15.0,53.8,9,9,1,8,9,8,13,2,1,4,12,10,15
1610612747,Los Angeles Lakers,5,1,4,0.2,52.2,11.5,15.0,10.4,37.8,20.4,20.4,17.4,54.3,12,12,1,12,13,14,9,14,16,14,16,14,16
1610612763,Memphis Grizzlies,4,0,4,0.0,46.6,9.7,12.9,7.3,41.7,25.5,13.3,19.2,50.5,15,15,1,15,15,16,15,16,13,16,3,16,12
1610612748,Miami Heat,4,0,4,0.0,51.6,10.8,14.8,11.8,42.5,21.2,18.0,14.0,48.9,15,15,1,15,15,15,10,11,11,15,15,9,11
1610612749,Milwaukee Bucks,5,1,4,0.2,49.4,11.9,13.1,9.3,41.1,13.5,9.5,15.1,42.7,12,12,1,12,12,13,14,15,14,3,1,11,3
1610612750,Minnesota Timberwolves,15,9,6,0.6,50.0,18.4,16.9,13.1,50.3,16.9,14.7,11.1,44.9,4,4,11,3,4,3,3,5,3,8,7,3,6
1610612752,New York Knicks,18,10,8,0.556,49.9,14.9,17.5,11.9,48.5,18.9,16.0,15.6,42.7,3,3,16,4,3,11,2,9,6,12,11,13,4
1610612760,Oklahoma City Thunder,20,14,6,0.7,47.9,22.0,13.4,15.9,49.4,13.2,14.4,9.6,40.1,1,1,11,1,2,1,12,3,5,1,6,2,2
1610612753,Orlando Magic,5,1,4,0.2,53.2,15.3,14.6,11.8,44.8,17.1,14.0,13.1,44.3,12,12,1,12,13,10,11,12,9,9,5,7,5
