game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21800011,2018-10-17,UTA,SAC,1,117,123.0
21800022,2018-10-19,SAC,NOP,2,129,149.0
21800037,2018-10-21,SAC,OKC,3,131,120.0
21800051,2018-10-23,SAC,DEN,4,112,126.0
21800061,2018-10-24,MEM,SAC,5,97,92.0
21800073,2018-10-26,WAS,SAC,6,116,112.0
21800089,2018-10-29,SAC,MIA,7,123,113.0
21800098,2018-10-30,SAC,ORL,8,107,99.0
21800114,2018-11-01,SAC,ATL,9,146,115.0
21800133,2018-11-04,SAC,MIL,10,109,144.0
21800161,2018-11-07,TOR,SAC,11,105,114.0
21800173,2018-11-09,MIN,SAC,12,121,110.0
21800183,2018-11-10,LAL,SAC,13,86,101.0
21800197,2018-11-12,SAS,SAC,14,104,99.0
21800220,2018-11-16,SAC,MEM,15,104,112.0
21800231,2018-11-17,SAC,HOU,16,112,132.0
21800247,2018-11-19,OKC,SAC,17,117,113.0
21800263,2018-11-21,SAC,UTA,18,119,110.0
21800285,2018-11-24,SAC,GSW,19,116,117.0
21800292,2018-11-25,UTA,SAC,20,112,133.0
21800318,2018-11-29,LAC,SAC,21,121,133.0
21800336,2018-12-01,IND,SAC,22,111,110.0
21800353,2018-12-04,SAC,PHX,23,122,105.0
21800372,2018-12-07,SAC,CLE,24,129,110.0
21800379,2018-12-08,SAC,IND,25,97,107.0
21800394,2018-12-10,SAC,CHI,26,108,89.0
21800414,2018-12-12,MIN,SAC,27,141,130.0
21800428,2018-12-14,GSW,SAC,28,125,130.0
21800440,2018-12-16,SAC,DAL,29,120,113.0
21800446,2018-12-17,SAC,MIN,30,105,132.0
21800466,2018-12-19,OKC,SAC,31,113,132.0
21800477,2018-12-21,MEM,SAC,32,102,99.0
21800492,2018-12-23,NOP,SAC,33,122,117.0
21800511,2018-12-26,SAC,LAC,34,118,127.0
21800514,2018-12-27,LAL,SAC,35,117,116.0
21800541,2018-12-30,SAC,LAL,36,114,121.0
21800552,2019-01-01,POR,SAC,37,108,113.0
21800564,2019-01-03,DEN,SAC,38,113,117.0
21800583,2019-01-05,GSW,SAC,39,123,127.0
21800598,2019-01-07,ORL,SAC,40,111,95.0
21800604,2019-01-08,SAC,PHX,41,111,115.0
21800620,2019-01-10,DET,SAC,42,112,102.0
21800636,2019-01-12,CHA,SAC,43,104,97.0
21800649,2019-01-14,POR,SAC,44,115,107.0
21800666,2019-01-17,SAC,CHA,45,95,114.0
21800680,2019-01-19,SAC,DET,46,103,101.0
21800696,2019-01-21,SAC,BKN,47,94,123.0
21800702,2019-01-22,SAC,TOR,48,105,120.0
21800725,2019-01-25,SAC,MEM,49,99,96.0
21800736,2019-01-27,SAC,LAC,50,108,122.0
21800762,2019-01-30,ATL,SAC,51,135,113.0
21800785,2019-02-02,PHI,SAC,52,115,108.0
21800795,2019-02-04,SAS,SAC,53,127,112.0
21800809,2019-02-06,HOU,SAC,54,101,127.0
21800824,2019-02-08,MIA,SAC,55,102,96.0
21800836,2019-02-10,PHX,SAC,56,117,104.0
21800860,2019-02-13,SAC,DEN,57,118,120.0
21800871,2019-02-21,SAC,GSW,58,123,125.0
21800890,2019-02-23,SAC,OKC,59,119,116.0
21800905,2019-02-25,SAC,MIN,60,105,112.0
21800920,2019-02-27,MIL,SAC,61,140,141.0
21800933,2019-03-01,LAC,SAC,62,109,116.0
21800957,2019-03-04,NYK,SAC,63,115,108.0
21800973,2019-03-06,BOS,SAC,64,109,111.0
21800986,2019-03-09,SAC,NYK,65,102,94.0
21801002,2019-03-11,SAC,WAS,66,115,121.0
21801022,2019-03-14,SAC,BOS,67,120,126.0
21801027,2019-03-15,SAC,PHI,68,114,123.0
21801047,2019-03-17,CHI,SAC,69,129,102.0
21801063,2019-03-19,BKN,SAC,70,121,123.0
21801078,2019-03-21,DAL,SAC,71,116,100.0
21801094,2019-03-23,PHX,SAC,72,112,103.0
21801102,2019-03-24,SAC,LAL,73,106,111.0
21801114,2019-03-26,SAC,DAL,74,125,121.0
21801128,2019-03-28,SAC,NOP,75,118,121.0
21801138,2019-03-30,SAC,HOU,76,108,119.0
21801149,2019-03-31,SAC,SAS,77,113,106.0
21801163,2019-04-02,HOU,SAC,78,105,130.0
21801178,2019-04-04,CLE,SAC,79,117,104.0
21801188,2019-04-05,SAC,UTA,80,98,119.0
21801207,2019-04-07,NOP,SAC,81,129,133.0
21801230,2019-04-10,SAC,POR,82,131,136.0
