player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1627763,Malcolm Brogdon,1610612754,IND,27.0,4,4,0.431,2.75,7.0,0.393,0.5,0.169,1.25,2.75,0.455,0.262,1.5,4.25,0.353
203933,T.J. Warren,1610612754,IND,26.0,4,4,0.382,2.5,6.5,0.385,0.404,0.309,2.25,5.25,0.429,0.074,0.25,1.25,0.2
203506,Victor Oladipo,1610612754,IND,28.0,4,3,0.357,1.25,5.0,0.25,0.35,0.125,0.25,1.75,0.143,0.232,1.0,3.25,0.308
203200,Justin Holiday,1610612754,IND,31.0,4,4,0.286,0.5,1.5,0.333,0.417,0.095,0.25,0.5,0.5,0.19,0.25,1.0,0.25
1628988,Aaron Holiday,1610612754,IND,23.0,4,4,0.238,0.25,1.25,0.2,0.2,0.095,0.25,0.5,0.5,0.143,0.0,0.75,0.0
204456,T.J. McConnell,1610612754,IND,28.0,3,1,0.25,0.33,0.67,0.5,0.5,0.25,0.33,0.67,0.5,0.0,0.0,0.0,
203960,JaKarr Sampson,1610612754,IND,27.0,4,2,0.125,0.0,0.5,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,
1628410,Edmond Sumner,1610612754,IND,24.0,3,1,0.143,0.0,0.33,0.0,0.0,0.143,0.0,0.33,0.0,0.0,0.0,0.0,
203926,Doug McDermott,1610612754,IND,28.0,4,1,0.067,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.067,0.0,0.25,0.0
1626167,Myles Turner,1610612754,IND,24.0,4,1,0.023,0.0,0.25,0.0,0.0,0.023,0.0,0.25,0.0,0.0,0.0,0.0,
