SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2021-22,1610612738,BOS,Boston Celtics,0042100406,2022-06-16T00:00:00,BOS vs. GSW,L,51.6,29.0,14.0,12.9,40.9,21.5,22.6,14.0,34.4,0,0,0,88,3,7,74,70,108,130,161,120,31,1
2021-22,1610612744,GSW,Golden State Warriors,0042100406,2022-06-16T00:00:00,GSW @ BOS,W,51.1,21.3,22.3,13.8,34.0,28.7,13.8,12.8,40.4,0,0,0,1,3,49,14,56,143,167,100,102,64,1
2021-22,1610612738,BOS,Boston Celtics,0042100405,2022-06-13T00:00:00,BOS @ GSW,L,49.0,9.2,16.3,8.2,36.7,22.4,7.1,12.2,51.0,0,0,0,88,3,153,52,128,128,139,29,95,129,1
2021-22,1610612744,GSW,Golden State Warriors,0042100405,2022-06-13T00:00:00,GSW vs. BOS,W,49.5,22.7,7.2,12.4,51.5,9.3,16.5,8.2,37.1,0,0,0,1,3,35,145,79,45,23,122,47,49,1
2021-22,1610612738,BOS,Boston Celtics,0042100404,2022-06-10T00:00:00,BOS vs. GSW,L,50.0,17.7,12.5,14.6,33.3,19.8,19.8,8.3,39.6,0,0,0,88,3,79,88,49,147,117,148,49,58,1
2021-22,1610612744,GSW,Golden State Warriors,0042100404,2022-06-10T00:00:00,GSW @ BOS,W,50.0,19.8,19.8,8.3,39.6,17.7,12.5,14.6,33.3,0,0,0,1,3,57,26,127,116,96,86,123,24,1
2021-22,1610612744,GSW,Golden State Warriors,0042100403,2022-06-08T00:00:00,GSW @ BOS,L,51.1,20.2,11.7,19.1,27.7,18.1,23.4,4.3,55.3,0,0,0,88,3,53,96,20,167,99,163,11,147,1
2021-22,1610612738,BOS,Boston Celtics,0042100403,2022-06-08T00:00:00,BOS vs. GSW,W,50.5,17.9,23.2,4.2,54.7,20.0,11.6,18.9,27.4,0,0,0,1,3,76,13,165,35,118,74,154,7,1
2021-22,1610612744,GSW,Golden State Warriors,0042100402,2022-06-05T00:00:00,GSW vs. BOS,W,49.5,34.0,6.2,12.4,41.2,15.5,6.2,13.4,24.7,0,0,0,1,3,2,155,79,103,79,18,112,2,1
2021-22,1610612738,BOS,Boston Celtics,0042100402,2022-06-05T00:00:00,BOS @ GSW,L,49.0,15.3,6.1,13.3,24.5,33.7,6.1,12.2,40.8,0,0,0,88,3,94,159,64,173,172,16,95,70,1
2021-22,1610612744,GSW,Golden State Warriors,0042100401,2022-06-02T00:00:00,GSW vs. BOS,L,51.1,10.6,27.7,11.7,27.7,22.3,16.0,12.8,36.2,0,0,0,88,3,141,3,86,167,136,119,102,45,1
2021-22,1610612738,BOS,Boston Celtics,0042100401,2022-06-02T00:00:00,BOS @ GSW,W,51.6,22.6,16.1,12.9,36.6,10.8,28.0,11.8,28.0,0,0,0,1,3,37,54,70,129,36,171,91,8,1
2021-22,1610612738,BOS,Boston Celtics,0042100307,2022-05-29T00:00:00,BOS @ MIA,W,49.5,14.4,8.2,20.6,47.4,13.4,9.3,13.4,57.7,0,0,0,1,3,105,134,13,63,58,48,112,158,1
2021-22,1610612748,MIA,Miami Heat,0042100307,2022-05-29T00:00:00,MIA vs. BOS,L,49.5,13.4,9.3,13.4,57.7,14.4,8.2,20.6,47.4,0,0,0,88,3,117,126,62,16,70,41,161,110,1
2021-22,1610612738,BOS,Boston Celtics,0042100306,2022-05-27T00:00:00,BOS vs. MIA,L,50.0,24.0,11.5,14.6,39.6,22.9,8.3,13.5,35.4,0,0,0,88,3,28,102,49,116,142,43,114,38,1
2021-22,1610612748,MIA,Miami Heat,0042100306,2022-05-27T00:00:00,MIA @ BOS,W,50.0,22.9,8.3,13.5,35.4,24.0,11.5,14.6,39.6,0,0,0,1,3,34,132,60,138,146,72,123,58,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100315,2022-05-26T00:00:00,DAL @ GSW,L,52.2,7.6,13.0,9.8,34.8,17.4,18.5,10.9,54.3,0,0,0,88,3,159,82,107,142,93,136,80,140,1
2021-22,1610612744,GSW,Golden State Warriors,0042100315,2022-05-26T00:00:00,GSW vs. DAL,W,51.6,17.2,18.3,10.8,53.8,7.5,12.9,9.7,34.4,0,0,0,1,3,82,40,97,37,14,92,64,31,1
2021-22,1610612748,MIA,Miami Heat,0042100305,2022-05-25T00:00:00,MIA vs. BOS,L,52.7,18.7,26.4,5.5,44.0,15.4,4.4,14.3,39.6,0,0,0,88,3,69,6,153,89,76,10,121,56,1
2021-22,1610612738,BOS,Boston Celtics,0042100305,2022-05-25T00:00:00,BOS @ MIA,W,52.2,15.2,4.3,14.1,39.1,18.5,26.1,5.4,43.5,0,0,0,1,3,97,166,54,120,105,169,21,84,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100314,2022-05-24T00:00:00,DAL vs. GSW,W,49.5,9.3,3.1,10.3,37.1,6.2,9.3,11.3,45.4,0,0,0,1,3,152,171,103,127,5,48,86,93,1
2021-22,1610612744,GSW,Golden State Warriors,0042100314,2022-05-24T00:00:00,GSW @ DAL,L,49.0,6.1,9.2,11.2,44.9,9.2,3.1,10.2,36.7,0,0,0,88,3,170,128,90,81,22,4,71,48,1
2021-22,1610612738,BOS,Boston Celtics,0042100304,2022-05-23T00:00:00,BOS vs. MIA,W,52.2,14.1,10.9,9.8,41.3,7.6,7.6,13.0,30.4,0,0,0,1,3,109,109,107,101,15,34,108,12,1
2021-22,1610612748,MIA,Miami Heat,0042100304,2022-05-23T00:00:00,MIA @ BOS,L,52.2,7.6,7.6,13.0,30.4,14.1,10.9,9.8,41.3,0,0,0,88,3,159,141,68,162,65,66,66,74,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100313,2022-05-22T00:00:00,DAL vs. GSW,L,52.7,11.0,4.4,5.5,37.4,8.8,19.8,5.5,50.5,0,0,0,88,3,135,165,153,126,21,147,22,127,1
