player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
1627790,Ante Zizic,Ante,1610612739,CLE,21.0,32,21,11,0.656,6.7,107.1,105.7,105.7,114.1,114.9,114.9,-7.0,-9.1,-9.1,0.039,0.45,5.3,0.112,0.179,0.145,0.11699999999999999,0.115,0.00731,0.00746,0.171,0.183,100.93,101.27,84.39,101.27,0.132,453,49,67,1.5,2.1,0.731,361,284,134,85,479,162,235,235,500,510,510,417,451,451,490,495,503,27,113,65,361,352,10,9,261,247,152,152,152,57,380,417,388,456,5
1626224,Cedi Osman,Cedi,1610612739,CLE,23.0,61,35,26,0.574,11.0,110.8,111.8,111.8,109.1,107.9,107.9,1.7,3.9,3.9,0.084,1.28,14.7,0.028,0.149,0.089,0.115,0.115,0.005699999999999999,0.00577,0.151,0.156,99.96,100.14,83.45,100.14,0.067,1394,90,186,1.5,3.0,0.484,240,168,285,183,422,61,51,51,404,347,347,181,116,116,340,317,259,270,189,209,349,351,98,148,366,368,223,220,220,377,318,327,395,415,154
201588,George Hill,George,1610612739,CLE,32.0,67,28,39,0.418,27.0,107.2,108.5,108.5,111.4,111.8,111.8,-4.3,-3.3,-3.3,0.145,2.11,22.0,0.023,0.081,0.051,0.10400000000000001,0.10400000000000001,0.005430000000000001,0.0058,0.161,0.164,97.04,96.27,80.23,96.27,0.079,3633,236,513,3.5,7.7,0.46,199,208,443,348,130,161,123,123,466,480,480,364,339,339,174,130,120,303,450,436,280,281,150,138,316,333,461,506,506,317,173,175,182,189,211
2747,JR Smith,JR,1610612739,CLE,32.0,80,49,31,0.613,28.1,110.5,110.9,110.9,112.8,113.2,113.2,-2.3,-2.3,-2.3,0.087,1.74,16.7,0.013,0.092,0.053,0.096,0.096,0.00524,0.00534,0.136,0.139,99.36,99.03,82.53,99.03,0.052,4626,240,595,3.0,7.4,0.403,42,31,339,122,110,65,61,61,489,496,496,302,311,311,327,195,206,438,395,420,227,229,210,296,428,435,265,297,297,445,170,149,227,200,393
201145,Jeff Green,Jeff,1610612739,CLE,31.0,78,47,31,0.603,23.4,109.5,109.9,109.9,105.4,106.2,106.2,4.1,3.7,3.7,0.081,1.32,11.0,0.034,0.095,0.066,0.084,0.084,0.0052,0.005869999999999999,0.19,0.194,100.62,100.04,83.37,100.04,0.09,3793,295,618,3.8,7.9,0.477,69,52,339,133,193,90,80,80,236,265,265,114,124,124,354,304,395,228,377,324,144,145,222,120,197,203,174,227,227,247,131,141,168,183,166
204066,John Holland,John,1610612739,CLE,29.0,24,17,7,0.708,7.3,104.9,103.5,103.5,112.5,112.3,112.3,-7.5,-8.8,-8.8,0.04,0.63,6.4,0.036,0.104,0.07,0.10300000000000001,0.10300000000000001,0.00381,0.00417,0.178,0.186,100.35,101.12,84.27,101.12,0.034,369,17,59,0.7,2.5,0.288,388,328,94,54,470,277,316,316,483,489,489,427,445,445,488,476,492,220,329,302,270,274,492,488,244,240,193,160,160,488,433,420,478,442,503
203903,Jordan Clarkson,Jordan,1610612739,CLE,26.0,81,40,41,0.494,23.3,104.4,104.6,104.6,105.3,106.5,106.5,-0.8,-1.9,-1.9,0.193,1.74,16.1,0.029,0.08,0.055,0.09300000000000001,0.092,0.00509,0.00542,0.253,0.264,101.81,101.14,84.29,101.14,0.115,3994,430,954,5.3,11.8,0.451,27,120,457,283,197,293,278,278,219,281,281,260,289,289,114,196,225,266,453,406,206,200,268,268,52,49,102,159,159,112,48,42,85,77,239
101181,Jose Calderon,Jose,1610612739,CLE,36.0,57,33,24,0.579,16.0,111.8,110.9,110.9,108.7,107.7,107.7,3.1,3.2,3.2,0.175,2.85,32.9,0.017,0.079,0.049,0.115,0.115,0.00624,0.00643,0.118,0.121,96.71,97.51,81.26,97.51,0.067,1860,93,185,1.6,3.2,0.503,260,183,264,178,326,46,59,59,382,340,340,143,136,136,138,44,26,383,460,455,353,354,33,33,483,487,479,444,444,380,313,330,379,404,110
2570,Kendrick Perkins,Kendrick,1610612739,CLE,33.0,1,0,1,0.0,14.5,123.4,134.5,134.5,116.6,116.1,116.1,6.8,18.4,18.4,0.182,2.0,33.3,0.0,0.091,0.042,0.16699999999999998,0.17,0.005,0.00521,0.118,0.115,103.18,99.08,82.57,99.08,0.042,29,1,2,1.0,2.0,0.5,524,520,11,520,356,7,2,2,514,522,522,61,11,11,129,146,22,500,403,485,502,506,299,342,484,499,48,293,293,472,509,519,440,459,114
201567,Kevin Love,Kevin,1610612739,CLE,29.0,59,37,22,0.627,28.0,112.2,112.7,112.7,111.3,111.3,111.3,0.9,1.4,1.4,0.099,1.14,9.9,0.065,0.274,0.172,0.087,0.087,0.005520000000000001,0.00614,0.248,0.252,98.98,98.75,82.29,98.75,0.15,3410,334,729,5.7,12.4,0.458,248,147,242,107,113,39,37,37,465,469,469,206,186,186,273,359,428,112,13,23,159,159,136,66,65,67,305,321,321,35,105,104,69,68,220
