close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
202696,Nikola Vučević,1610612741,CHI,C,32.0,82,82,0.562,5.96,9.54,0.625,0.613,0.012
201942,DeMar DeRozan,1610612741,CHI,G-F,33.0,74,74,0.462,3.39,5.51,0.615,0.597,0.018
1630172,Patrick Williams,1610612741,CHI,F,21.0,82,82,0.476,2.91,5.29,0.551,0.594,-0.043
203897,Zach LaVine,1610612741,CHI,G,28.0,77,77,0.403,2.82,5.18,0.544,0.581,-0.037
201976,Patrick Beverley,1610612741,CHI,G,34.0,67,67,0.457,3.16,4.87,0.65,0.593,0.057
1627936,Alex Caruso,1610612741,CHI,G,29.0,67,66,0.424,2.6,4.69,0.554,0.581,-0.027
1630245,Ayo Dosunmu,1610612741,CHI,G,23.0,80,77,0.455,2.53,4.44,0.569,0.578,-0.009
1629632,Coby White,1610612741,CHI,G,23.0,74,72,0.397,2.32,3.92,0.593,0.584,0.009
203083,Andre Drummond,1610612741,CHI,C,29.0,67,64,0.565,2.22,3.81,0.584,0.613,-0.029
1629750,Javonte Green,1610612741,CHI,G,29.0,32,29,0.468,1.56,3.19,0.49,0.594,-0.104
1627884,Derrick Jones Jr.,1610612741,CHI,F,26.0,61,55,0.475,1.56,2.75,0.565,0.589,-0.024
1630637,Carlik Jones,1610612741,CHI,G,25.0,3,2,0.5,2.33,2.67,0.875,0.587,0.288
1630678,Terry Taylor,1610612741,CHI,F,23.0,21,16,0.416,1.05,1.76,0.595,0.588,0.006
1630250,Marko Simonovic,1610612741,CHI,C,23.0,3,3,0.8,0.67,1.33,0.5,0.606,-0.106
1631207,Dalen Terry,1610612741,CHI,F,20.0,26,18,0.418,0.81,1.27,0.636,0.572,0.064
1628396,Tony Bradley,1610612741,CHI,C-F,25.0,11,9,0.55,0.73,1.0,0.727,0.626,0.102
