season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2023-24,1630530,Trey Murphy III,Trey,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,42.8,3,2,3,0,15,5,13,42,2,0,4,1,29.7,1,835,835,835,80,262,316,194,1131,1494,776,1504,1511,62,1,1409,725,475,1,42:48,2023,2024
2023-24,203468,CJ McCollum,CJ,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,37.46666666666667,2,5,2,12,17,7,16,40,1,0,4,0,33.2,1,835,835,835,352,378,68,310,123,1564,1029,1624,1467,163,1,1409,1106,385,1,37:28,2023,2024
2023-24,1627742,Brandon Ingram,Brandon,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,38.75,1,0,1,0,14,5,11,34,2,4,3,4,31.8,1,835,835,835,280,660,642,587,1131,1450,776,1381,1242,62,1674,1138,216,419,1,38:45,2023,2024
2023-24,1630230,Naji Marshall,Naji,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,21.526666666666667,0,0,2,2,13,2,7,16,1,1,4,2,23.1,1,835,835,835,928,687,642,310,788,1396,348,1010,625,163,1123,1409,451,660,1,21:32,2023,2024
2023-24,1641722,Jordan Hawkins,Jordan,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,3.716666666666667,0,0,0,0,0,0,0,4,0,0,0,0,1.2,1,835,835,835,1519,687,642,608,1131,1,1,1,173,538,1,1,1106,1537,1,3:43,2023,2024
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,33.81666666666667,2,3,2,6,16,7,12,34,1,1,5,3,27.8,1,835,835,835,513,378,197,310,429,1534,1029,1438,1242,163,1123,1581,328,537,1,33:49,2023,2024
2023-24,1630631,Jose Alvarado,Jose,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,14.716666666666669,0,0,0,2,5,2,5,14,1,0,0,1,20.4,1,835,835,835,1152,687,642,608,788,681,348,766,556,163,1,1,725,739,1,14:43,2023,2024
2023-24,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,25.79,0,4,0,10,5,7,8,24,0,1,4,6,36.1,1,835,835,835,786,687,114,608,186,681,1029,1115,904,538,1123,1409,74,293,1,25:47,2023,2024
2023-24,1626204,Larry Nance Jr.,Larry,1610612740,NOP,New Orleans Pelicans,42300144,2024-04-29T00:00:00,NOP vs. OKC,L,21.416666666666668,0,2,0,4,15,0,8,22,0,0,1,1,14.7,1,835,835,835,933,687,316,608,577,1494,1,1115,830,538,1,408,725,924,1,21:25,2023,2024
2023-24,1630530,Trey Murphy III,Trey,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,43.56333333333333,0,6,2,4,21,7,21,38,0,2,2,1,27.2,1,835,835,835,57,687,35,310,577,1650,1029,1675,1389,538,1524,782,725,557,1,43:34,2023,2024
2023-24,1630346,Matt Ryan,Matt,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,2.533333333333333,0,0,0,0,0,0,0,2,0,0,0,0,3.2,1,835,835,835,1600,687,642,608,1131,1,1,1,90,538,1,1,1106,1424,1,2:32,2023,2024
2023-24,1630700,Dyson Daniels,Dyson,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,6.526666666666666,2,0,2,4,3,0,3,2,0,0,0,0,10.2,1,835,835,835,1414,378,642,310,577,472,1,533,90,538,1,1,1106,1115,1,6:32,2023,2024
2023-24,1630604,E.J. Liddell,E.J.,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,2.533333333333333,0,0,0,0,0,0,0,2,0,0,0,0,1.2,1,835,835,835,1600,687,642,608,1131,1,1,1,90,538,1,1,1106,1537,1,2:32,2023,2024
2023-24,1630230,Naji Marshall,Naji,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,21.35333333333333,0,0,2,2,8,4,9,16,0,0,1,0,6.4,1,835,835,835,934,687,642,310,788,973,617,1213,625,538,1,408,1106,1275,1,21:21,2023,2024
2023-24,1630631,Jose Alvarado,Jose,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,10.773333333333332,0,0,0,0,5,0,0,8,0,0,2,1,7.2,1,835,835,835,1279,687,642,608,1131,681,1,1,345,538,1,782,725,1247,1,10:46,2023,2024
2023-24,1626204,Larry Nance Jr.,Larry,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,29.35,0,4,0,4,16,2,12,26,0,0,3,4,36.1,1,835,835,835,680,687,114,608,577,1534,348,1438,964,538,1,1138,216,293,1,29:21,2023,2024
2023-24,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,11.966666666666669,3,2,0,4,4,5,6,12,0,0,1,2,9.8,1,835,835,835,1249,262,316,608,577,562,776,885,484,538,1,408,451,1139,1,11:58,2023,2024
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,37.61666666666667,2,3,7,6,18,7,21,32,0,0,4,3,27.9,1,835,835,835,340,378,197,34,429,1597,1029,1675,1182,538,1,1409,328,534,1,37:37,2023,2024
2023-24,1641722,Jordan Hawkins,Jordan,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,2.533333333333333,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1,835,835,835,1600,687,642,608,1131,1,1,1,90,538,1,1,1106,1587,1,2:32,2023,2024
2023-24,203468,CJ McCollum,CJ,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,34.51,3,0,0,8,20,3,15,30,1,1,2,0,35.5,1,835,835,835,479,262,642,608,292,1633,536,1588,1101,163,1123,782,1106,312,1,34:31,2023,2024
2023-24,1627742,Brandon Ingram,Brandon,1610612740,NOP,New Orleans Pelicans,42300143,2024-04-27T00:00:00,NOP vs. OKC,L,36.74,2,0,3,6,20,7,18,30,1,2,0,3,29.3,1,835,835,835,383,378,642,194,429,1633,1029,1664,1101,163,1524,1,328,487,1,36:44,2023,2024
2023-24,1630530,Trey Murphy III,Trey,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,37.59,0,0,0,2,22,7,14,38,1,0,3,3,18.0,1,835,835,835,345,687,642,608,788,1661,1029,1546,1389,163,1,1138,328,808,1,37:35,2023,2024
2023-24,203468,CJ McCollum,CJ,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,36.306666666666665,2,4,0,10,17,9,14,42,0,0,3,2,29.0,1,835,835,835,406,378,114,608,186,1564,1210,1546,1511,538,1,1138,451,495,1,36:18,2023,2024
2023-24,1630631,Jose Alvarado,Jose,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,16.783333333333335,0,0,0,0,8,2,5,16,0,0,1,0,3.2,1,835,835,835,1089,687,642,608,1131,973,348,766,625,538,1,408,1106,1424,1,16:47,2023,2024
2023-24,1626204,Larry Nance Jr.,Larry,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,14.433333333333334,0,2,0,2,12,0,3,8,0,0,4,0,7.7,1,835,835,835,1163,687,316,608,788,1328,1,533,345,538,1,1409,1106,1223,1,14:26,2023,2024
2023-24,1630700,Dyson Daniels,Dyson,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,7.513333333333334,0,0,0,0,0,2,2,4,0,0,0,0,1.2,1,835,835,835,1384,687,642,608,1131,1,348,330,173,538,1,1,1106,1537,1,7:31,2023,2024
2023-24,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,35.905,0,0,2,4,14,7,12,36,0,0,4,1,19.9,1,835,835,835,424,687,642,310,577,1450,1029,1438,1323,538,1,1409,725,758,1,35:54,2023,2024
2023-24,1630230,Naji Marshall,Naji,1610612740,NOP,New Orleans Pelicans,42300142,2024-04-24T00:00:00,NOP @ OKC,L,25.47,2,0,2,6,10,7,2,32,0,0,3,2,15.4,1,835,835,835,801,378,642,310,429,1155,1029,330,1182,538,1,1138,451,902,1,25:28,2023,2024
