group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1627854,Bryn Forbes,Bryn,1610612759,SAS,25.0,35,19,16,0.543,3.0,0.1,0.0,0.1,0.2,0.7,0.9,0.6,2.7,0.0,0.0,0.2,0.1,1.3,55,44,368,155,184,160,235,93,271,207,284,305,161,217,240,143,314,294,SAS
Players,200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,33.0,39,23,16,0.59,4.1,0.0,0.7,0.2,1.1,1.1,1.1,0.7,3.6,0.2,0.1,0.2,0.9,4.8,24,11,368,113,41,227,6,82,42,331,334,379,58,32,383,175,17,34,SAS
Players,202722,Dāvis Bertāns,Dāvis,1610612759,SAS,26.0,25,17,8,0.68,2.2,0.0,0.0,0.1,0.0,0.5,0.3,0.2,1.8,0.0,0.0,0.2,0.1,1.5,135,74,220,48,282,229,235,111,315,157,87,114,306,217,1,129,301,260,SAS
Players,200752,Rudy Gay,Rudy,1610612759,SAS,32.0,27,15,12,0.556,3.3,0.2,0.0,0.0,0.2,1.0,1.0,0.9,3.0,0.1,0.0,0.4,0.3,2.8,117,91,299,141,139,133,235,182,246,299,291,408,126,123,260,304,151,133,SAS
Players,201942,DeMar DeRozan,DeMar,1610612759,SAS,29.0,38,22,16,0.579,4.0,0.2,0.1,0.1,1.2,0.9,1.1,0.7,3.5,0.1,0.3,0.3,0.4,4.8,32,14,368,119,46,117,170,166,39,288,345,365,71,119,436,234,113,35,SAS
Players,202347,Quincy Pondexter,Quincy,1610612759,SAS,31.0,4,2,2,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.3,0.0,0.0,354,331,72,178,421,229,235,182,315,135,1,1,332,217,1,192,329,405,SAS
Players,201158,Marco Belinelli,Marco,1610612759,SAS,33.0,23,14,9,0.609,2.2,0.1,0.1,0.2,0.2,0.8,0.4,0.2,2.1,0.0,0.0,0.3,0.1,2.1,153,102,242,92,287,199,198,61,270,241,114,121,248,217,1,286,264,198,SAS
Players,201988,Patty Mills,Patty,1610612759,SAS,30.0,30,19,11,0.633,3.2,0.1,0.0,0.1,0.1,1.0,0.8,0.6,3.1,0.0,0.0,0.2,0.0,1.4,90,44,280,82,146,215,235,153,287,324,252,338,109,202,1,154,329,279,SAS
Players,1627751,Jakob Poeltl,Jakob,1610612759,SAS,23.0,6,5,1,0.833,1.1,0.2,0.2,0.0,0.7,0.3,0.2,0.0,1.3,0.2,0.0,0.0,0.2,1.8,327,262,19,20,389,144,143,182,104,103,73,1,346,42,1,1,234,234,SAS
Players,1628401,Derrick White,Derrick,1610612759,SAS,24.0,24,16,8,0.667,3.0,0.5,0.0,0.3,0.9,0.5,0.9,0.3,2.4,0.1,0.1,0.2,0.4,3.5,150,83,220,50,187,25,235,27,64,166,261,143,202,109,330,162,110,81,SAS
Players,1629002,Chimezie Metu,Chimezie,1610612759,SAS,22.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,415,365,1,1,442,229,235,182,315,435,1,1,254,217,1,1,329,405,SAS
Players,201967,Dante Cunningham,Dante,1610612759,SAS,32.0,8,3,5,0.375,1.4,0.0,0.0,0.0,0.0,1.4,0.9,1.5,0.8,0.0,0.0,0.3,0.0,0.9,292,301,156,327,354,229,235,182,315,396,261,437,402,217,1,192,329,350,SAS
