season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2019-20,1610612760,41900171,2020-08-18,OKC,HOU,1610612745,108,123,L,-15,rnd1,1
2019-20,1610612760,41900172,2020-08-20,OKC,HOU,1610612745,98,111,L,-13,rnd1,2
2019-20,1610612760,41900173,2020-08-22,HOU,OKC,1610612745,119,107,W,12,rnd1,3
2019-20,1610612760,41900174,2020-08-24,HOU,OKC,1610612745,117,114,W,3,rnd1,4
2019-20,1610612760,41900175,2020-08-29,OKC,HOU,1610612745,80,114,L,-34,rnd1,5
2019-20,1610612760,41900176,2020-08-31,HOU,OKC,1610612745,104,100,W,4,rnd1,6
2019-20,1610612760,41900177,2020-09-02,OKC,HOU,1610612745,102,104,L,-2,rnd1,7
