close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203924,Jerami Grant,1610612743,DEN,F,26.0,19,19,0.529,2.84,7.63,0.372,0.378,-0.006
1627750,Jamal Murray,1610612743,DEN,G,23.0,19,19,0.471,1.89,6.37,0.298,0.38,-0.082
203999,Nikola Jokić,1610612743,DEN,C,25.0,19,19,0.287,2.26,5.21,0.434,0.383,0.052
200794,Paul Millsap,1610612743,DEN,F,35.0,19,18,0.447,1.42,4.47,0.318,0.384,-0.067
203914,Gary Harris,1610612743,DEN,G,25.0,14,14,0.567,1.36,4.21,0.322,0.385,-0.063
1628470,Torrey Craig,1610612743,DEN,F,29.0,19,17,0.519,1.32,3.63,0.362,0.386,-0.024
1629008,Michael Porter Jr.,1610612743,DEN,F,22.0,19,18,0.353,1.26,3.11,0.407,0.383,0.024
1628420,Monté Morris,1610612743,DEN,G,25.0,19,18,0.475,1.32,3.05,0.431,0.381,0.05
1628408,PJ Dozier,1610612743,DEN,G-F,23.0,9,9,0.476,1.11,2.22,0.5,0.364,0.136
1629076,Tyler Cook,1610612743,DEN,F,22.0,1,1,0.667,0.0,2.0,0.0,0.267,-0.267
203486,Mason Plumlee,1610612743,DEN,F-C,30.0,19,16,0.344,0.53,1.68,0.313,0.355,-0.043
203584,Troy Daniels,1610612743,DEN,G,28.0,4,3,0.75,1.0,1.5,0.667,0.307,0.36
1628966,Keita Bates-Diop,1610612743,DEN,F,24.0,3,2,0.333,0.33,1.33,0.25,0.336,-0.086
1629626,Bol Bol,1610612743,DEN,C-F,20.0,4,2,0.2,0.0,0.5,0.0,0.273,-0.273
