group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,28.0,19,12,7,0.632,3.6,0.292,0.708,0.171,0.057,0.771,0.0,0.058,0.257,0.114,0.333,0.667,0.778,0.222,0.667,0.333,12,24,0.5,152,93,238,88,92,321,80,289,96,32,150,288,60,291,182,113,170,75,159,176,75,94,117
Players,1629164,Brandon Goodwin,Brandon,1610612737,ATL,25.0,5,2,3,0.4,2.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,328,318,109,288,229,360,1,315,113,245,150,1,225,305,254,245,235,85,325,251,355,356,355
Players,1629629,Cam Reddish,Cam,1610612737,ATL,21.0,10,3,7,0.3,2.9,0.444,0.556,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,4,9,0.444,259,284,238,360,189,260,141,50,113,245,150,189,225,45,1,245,235,85,1,251,189,196,191
Players,203991,Clint Capela,Clint,1610612737,ATL,27.0,28,14,14,0.5,3.1,1.0,0.0,0.898,0.0,0.0,0.041,0.102,0.163,0.898,0.818,0.182,0.0,0.0,0.818,0.182,22,28,0.786,58,64,383,176,171,1,320,38,113,245,141,277,116,35,76,239,235,85,126,226,35,77,39
Players,201568,Danilo Gallinari,Danilo,1610612737,ATL,32.0,15,8,7,0.533,2.3,0.667,0.333,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,9,0.222,193,171,238,163,285,155,233,315,113,33,150,154,225,305,254,245,1,85,1,251,245,196,341
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,23.0,11,3,8,0.273,3.7,0.4,0.6,0.154,0.0,0.692,0.0,0.154,0.0,0.154,0.0,1.0,1.0,0.0,0.75,0.25,4,15,0.267,246,284,264,370,71,269,120,293,113,46,150,240,225,276,254,1,1,85,133,212,189,140,322
Players,1628381,John Collins,John,1610612737,ATL,23.0,29,13,16,0.448,3.1,0.75,0.25,0.238,0.0,0.214,0.119,0.548,0.095,0.238,0.6,0.4,1.0,0.0,0.75,0.25,8,16,0.5,46,77,410,244,169,123,270,270,113,194,74,28,185,243,111,198,1,85,133,212,112,131,117
Players,1628989,Kevin Huerter,Kevin,1610612737,ATL,22.0,33,16,17,0.485,2.8,0.25,0.75,0.091,0.0,0.682,0.045,0.227,0.273,0.091,1.0,0.0,0.8,0.2,0.833,0.167,6,16,0.375,18,40,425,215,194,330,62,309,113,49,134,175,54,296,1,245,167,76,120,230,149,131,251
Players,101150,Lou Williams,Lou,1610612737,ATL,34.0,18,8,10,0.444,1.7,0.688,0.313,0.32,0.0,0.36,0.08,0.32,0.2,0.32,0.0,1.0,0.667,0.333,0.286,0.714,7,16,0.438,163,171,302,247,341,153,248,242,113,136,100,118,89,211,254,1,185,47,298,55,130,131,198
Players,203524,Solomon Hill,Solomon,1610612737,ATL,30.0,14,8,6,0.571,1.9,0.5,0.5,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,205,171,205,125,320,221,156,315,113,56,150,61,225,305,254,245,1,85,1,251,284,269,324
Players,203503,Tony Snell,Tony,1610612737,ATL,29.0,11,5,6,0.455,3.9,0.286,0.714,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,7,0.571,246,237,205,238,59,322,75,315,113,1,8,295,225,305,254,245,1,85,1,251,189,217,86
Players,1629027,Trae Young,Trae,1610612737,ATL,22.0,32,15,17,0.469,3.5,0.645,0.355,0.515,0.04,0.238,0.079,0.247,0.03,0.475,0.115,0.885,0.125,0.875,0.118,0.882,34,76,0.447,22,51,425,229,93,173,228,150,108,188,103,167,224,138,247,68,234,11,322,33,9,12,188
