group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,8,4,4,0.5,3.8,0.222,0.778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,9,0.333,8,10,123,51,23,76,17,60,22,1,9,42,27,54,36,48,1,8,1,48,18,13,58,MEM
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,5,3,2,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,16,62,35,103,78,69,60,22,42,9,1,27,54,36,48,38,8,60,48,75,93,75,MEM
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,2,1,1,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,80,63,21,51,55,78,1,60,22,42,9,42,27,54,36,48,38,8,60,48,75,70,75,MEM
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,7,3,4,0.429,3.3,0.625,0.375,0.571,0.0,0.429,0.0,0.0,0.0,0.571,0.5,0.5,1.0,0.0,0.667,0.333,3,8,0.375,12,16,123,71,40,41,52,31,22,24,9,42,27,21,21,32,1,8,33,37,18,17,57,MEM
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,3,1,2,0.333,1.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,57,63,62,86,97,78,1,60,22,42,9,42,27,54,36,48,38,8,60,48,75,70,75,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,7,4,3,0.571,3.9,1.0,0.0,0.667,0.0,0.0,0.133,0.333,0.267,0.667,0.6,0.4,0.0,0.0,0.6,0.4,5,10,0.5,12,10,99,46,21,1,69,27,22,42,6,22,17,18,20,40,38,8,39,36,5,10,29,MEM
Players,1629630,Ja Morant,Ja,1610612763,MEM,22.0,7,4,3,0.571,4.0,0.852,0.148,0.571,0.0,0.143,0.095,0.286,0.095,0.571,0.083,0.917,0.5,0.5,0.143,0.857,14,27,0.519,12,10,99,46,20,28,65,31,22,41,7,25,25,21,35,25,35,5,59,16,1,1,28,MEM
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,106,105,21,105,118,78,69,60,22,42,9,42,27,54,36,48,38,8,60,48,75,93,75,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,5,3,2,0.6,3.2,0.25,0.75,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,8,0.25,23,16,62,35,44,72,18,42,22,13,9,42,27,36,36,1,1,8,40,24,30,17,69,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,7,3,4,0.429,2.9,0.571,0.429,0.8,0.0,0.0,0.0,0.2,0.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,2,7,0.286,12,16,123,71,63,46,45,19,22,42,9,33,27,14,1,48,38,8,1,48,30,21,67,MEM
