group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1630214,Xavier Tillman,Xavier,1610612763,MEM,23.0,3,1,2,0.333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,375,100,378,413,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,MEM
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,7,4,3,0.571,20.0,0.316,0.267,0.375,0.0,0.5,0.417,0.4,0.25,0.0,0.125,0.125,0.125,0.167,0.0,0.0,0.4,0.375,0.289,305,275,139,155,288,35,78,22,252,11,35,34,123,380,313,216,285,176,199,1,449,41,60,MEM
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,29,19,10,0.655,119.0,0.192,0.247,0.224,0.458,0.355,0.077,0.092,0.048,0.137,0.104,0.111,0.147,0.238,0.0,0.211,0.217,0.116,0.218,70,32,322,83,40,146,105,120,38,55,259,255,280,292,354,234,319,137,199,379,300,256,124,MEM
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,20,12,8,0.6,53.0,0.134,0.2,0.165,0.111,0.188,0.075,0.083,0.071,0.176,0.146,0.071,0.111,0.333,0.273,0.125,0.125,0.065,0.147,171,113,282,125,181,253,149,217,211,203,262,266,261,229,274,268,274,73,106,324,155,319,235,MEM
Players,1629681,Killian Tillie,Killian,1610612763,MEM,24.0,2,2,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,408,339,1,1,448,431,364,419,252,333,305,316,290,380,406,307,1,1,199,1,1,344,382,MEM
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,19,13,6,0.684,46.0,0.079,0.054,0.099,0.0,0.03,0.065,0.054,0.474,0.3,0.367,0.375,0.0,0.0,0.429,0.111,0.207,0.065,0.053,184,97,239,71,193,378,346,356,252,327,272,301,54,77,43,46,1,247,67,315,282,319,368,MEM
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,17,12,5,0.706,38.0,0.136,0.235,0.149,0.0,0.0,0.107,0.135,0.667,0.208,0.385,0.25,0.167,0.2,0.3,0.0,0.389,0.217,0.184,202,113,211,65,215,251,114,249,252,333,229,217,17,183,35,115,332,152,98,1,447,145,164,MEM
Players,1629723,John Konchar,John,1610612763,MEM,26.0,8,5,3,0.625,14.0,0.028,0.067,0.034,0.333,0.1,0.0,0.0,0.0,0.143,0.083,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.075,293,247,139,98,315,429,342,415,75,282,305,316,290,274,381,307,1,247,199,1,171,344,355,MEM
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,15,11,4,0.733,39.0,0.107,0.129,0.093,0.143,0.036,0.143,0.121,0.154,0.182,0.171,0.357,0.091,0.143,0.0,0.0,0.0,0.182,0.134,214,136,177,58,213,326,265,365,187,326,192,226,201,221,241,55,256,196,199,1,1,179,265,MEM
Players,1630583,Santi Aldama,Santi,1610612763,MEM,21.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,452,431,364,419,252,333,305,316,290,380,406,307,1,247,199,1,1,344,382,MEM
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,19,12,7,0.632,58.0,0.054,0.073,0.029,0.0,0.0,0.075,0.085,0.333,0.219,0.264,0.417,0.167,0.222,0.286,0.0,0.143,0.107,0.067,184,113,255,93,166,414,341,416,252,333,262,263,80,173,118,36,332,141,101,1,171,269,358,MEM
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,14,9,5,0.643,30.0,0.12,0.045,0.143,0.0,0.24,0.143,0.095,0.143,0.25,0.217,0.0,0.0,0.25,0.0,0.143,0.2,0.071,0.061,224,173,211,87,242,291,356,261,252,140,192,250,210,119,178,307,1,125,199,335,261,308,362,MEM
Players,1629630,Ja Morant,Ja,1610612763,MEM,22.0,26,17,9,0.654,108.0,0.413,0.4,0.405,0.19,0.222,0.618,0.6,0.077,0.224,0.17,0.323,0.321,0.333,0.056,0.389,0.22,0.552,0.446,101,43,298,84,63,9,21,15,159,157,10,10,260,164,242,89,435,73,196,437,303,12,10,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,29,20,9,0.69,97.0,0.188,0.153,0.193,0.35,0.305,0.153,0.156,0.194,0.219,0.21,0.069,0.28,0.0,0.556,0.353,0.216,0.131,0.169,70,26,298,70,77,150,232,160,69,86,188,192,163,173,186,272,416,247,40,431,298,233,199,MEM
Players,1629633,Jarrett Culver,Jarrett,1610612763,MEM,23.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,466,431,364,419,252,333,305,316,290,1,1,307,1,247,199,1,1,344,382,MEM
