group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,7,4,3,0.571,3.9,125.2,129.6,129.6,103.6,101.8,101.8,21.6,27.8,27.8,0.2,4.0,23.5,0.237,0.118,0.181,5.9,5.7,0.5,0.593,0.176,0.19,96.73,95.9,79.91,95.9,0.187,54,5,10,0.7,1.4,0.5,12,10,99,46,21,30,17,17,62,59,59,30,27,27,23,5,23,3,51,12,101,101,42,44,46,45,48,73,73,27,5,10,21,30,29
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,2,1,1,0.5,3.0,156.3,141.7,141.7,79.9,84.6,84.6,76.3,57.1,57.1,0.0,0.0,0.0,0.2,0.143,0.167,0.0,0.0,0.0,0.0,0.067,0.078,97.08,98.5,82.08,98.5,0.054,12,0,1,0.0,0.5,0.0,80,63,21,51,55,9,11,11,23,33,33,7,13,13,55,25,55,5,35,13,1,1,75,83,88,86,45,58,58,64,75,70,75,67,75
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,8,4,4,0.5,3.8,117.4,123.8,123.8,106.1,101.6,101.6,11.3,22.2,22.2,0.0,0.0,0.0,0.0,0.056,0.025,0.0,0.0,0.5,0.5,0.11,0.111,101.27,100.73,83.94,100.73,0.018,63,3,9,0.4,1.1,0.333,8,10,123,51,23,47,25,25,67,57,57,44,34,34,55,25,55,38,77,84,1,1,42,55,73,77,30,43,43,76,18,13,51,36,58
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,7,3,4,0.429,3.3,103.8,108.0,108.0,106.0,101.9,101.9,-2.2,6.1,6.1,0.118,2.0,18.2,0.0,0.107,0.048,9.1,9.1,0.438,0.438,0.141,0.143,105.89,105.84,88.2,105.84,0.025,50,3,8,0.4,1.1,0.375,12,16,123,71,40,70,61,61,66,60,60,75,50,50,43,8,35,38,56,77,107,107,57,66,61,62,23,28,28,74,18,17,41,35,57
Players,1629630,Ja Morant,Ja,1610612763,MEM,22.0,7,4,3,0.571,4.0,129.5,135.7,135.7,101.7,100.0,100.0,27.8,35.7,35.7,0.417,5.0,12.5,0.079,0.2,0.137,2.5,2.5,0.556,0.617,0.461,0.469,99.32,97.83,81.52,97.83,0.336,56,14,27,2.0,3.9,0.519,12,10,99,46,20,27,13,13,49,46,46,25,20,20,11,3,44,22,18,22,99,99,38,40,5,5,36,62,62,5,1,1,2,2,28
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,7,3,4,0.429,2.9,106.6,111.6,111.6,119.3,109.1,109.1,-12.7,2.5,2.5,0.0,0.0,0.0,0.036,0.136,0.08,0.0,0.0,0.286,0.317,0.151,0.149,101.32,103.37,86.14,103.37,0.007,43,2,7,0.3,1.0,0.286,12,16,123,71,63,67,56,56,87,77,77,84,58,58,55,25,55,34,42,47,1,1,70,79,58,59,29,35,35,81,30,21,61,40,67
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,5,3,2,0.6,1.3,116.0,112.5,112.5,102.5,100.0,100.0,13.5,12.5,12.5,0.2,0.0,50.0,0.111,0.125,0.118,0.0,0.0,0.0,0.568,0.053,0.05,110.01,113.07,94.22,113.07,0.102,16,0,0,0.0,0.0,0.0,23,16,62,35,103,53,55,55,55,46,46,40,46,46,23,25,5,17,46,28,1,1,75,46,93,94,18,24,24,51,75,93,75,93,75
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,1,0,1,0.0,0.2,100.0,100.0,100.0,227.3,100.0,100.0,-127.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.5,562.5,468.75,562.5,-0.333,2,0,0,0.0,0.0,0.0,106,105,21,105,118,82,68,68,129,46,46,124,61,61,55,25,55,38,84,88,1,1,75,83,100,100,8,8,8,133,75,93,75,93,75
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,5,3,2,0.6,3.2,117.5,117.6,117.6,95.7,91.7,91.7,21.8,26.0,26.0,0.1,1.0,10.0,0.0,0.158,0.071,10.0,10.0,0.313,0.313,0.209,0.209,101.79,103.99,86.66,103.99,0.019,34,2,8,0.4,1.6,0.25,23,16,62,35,44,46,47,47,37,39,39,29,29,29,46,12,49,38,34,53,108,108,69,80,32,34,28,31,31,75,30,17,45,20,69
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,3,1,2,0.333,1.8,146.0,141.7,141.7,142.4,138.5,138.5,3.6,3.2,3.2,0.0,0.0,0.0,0.2,0.0,0.091,0.0,0.0,0.0,0.0,0.071,0.079,105.25,108.37,90.31,108.37,-0.02,12,0,1,0.0,0.3,0.0,57,63,62,86,97,16,11,11,114,118,118,56,54,54,55,25,55,5,84,41,1,1,75,83,85,85,24,25,25,116,75,70,75,75,75
