group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,17,12,5,0.706,2.2,1.0,0.0,0.842,0.0,0.0,0.0,0.158,0.0,0.842,0.25,0.75,0.0,0.0,0.25,0.75,8,11,0.727,202,113,211,65,308,1,333,48,141,252,158,251,241,45,230,85,232,98,305,52,130,194,53
Players,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,20,12,8,0.6,2.6,0.571,0.429,0.625,0.125,0.188,0.5,0.187,0.188,0.5,0.8,0.2,1.0,0.0,0.833,0.167,6,14,0.429,171,113,282,125,245,213,202,112,70,209,9,224,101,123,84,237,1,98,111,245,156,159,192
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,29,19,10,0.655,4.1,0.449,0.551,0.361,0.131,0.541,0.098,0.098,0.131,0.23,0.273,0.727,0.909,0.091,0.591,0.409,22,49,0.449,70,32,322,83,37,285,134,238,69,77,95,285,162,265,227,97,155,96,205,159,36,38,175
Players,1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,7,4,3,0.571,2.9,0.6,0.4,0.615,0.154,0.0,0.0,0.385,0.231,0.462,0.5,0.5,0.0,0.0,0.5,0.5,4,15,0.267,305,275,139,155,205,201,211,115,59,252,158,69,77,147,149,152,232,98,222,116,204,151,322
Players,1629630,Ja Morant,Ja,1610612763,MEM,22.0,26,17,9,0.654,4.1,0.827,0.173,0.504,0.017,0.101,0.143,0.395,0.176,0.487,0.1,0.9,0.25,0.75,0.118,0.882,34,81,0.42,101,43,298,84,30,110,308,165,140,233,62,65,108,138,270,55,225,25,330,34,8,8,203
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,29,20,9,0.69,3.3,0.486,0.514,0.2,0.0,0.525,0.0,0.275,0.2,0.2,1.0,0.0,0.857,0.143,0.909,0.091,11,35,0.314,70,26,298,70,122,268,151,305,141,81,158,154,87,274,1,250,163,85,99,264,107,78,293
Players,1629633,Jarrett Culver,Jarrett,1610612763,MEM,23.0,1,1,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,375,1,1,453,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364
Players,1629723,John Konchar,John,1610612763,MEM,26.0,8,5,3,0.625,1.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,293,247,139,98,367,381,1,326,141,1,158,305,1,317,279,250,1,98,1,267,299,364,1
Players,1629681,Killian Tillie,Killian,1610612763,MEM,24.0,2,2,0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,408,339,1,1,442,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364
Players,203937,Kyle Anderson,Kyle,1610612763,MEM,28.0,19,13,6,0.684,2.4,0.889,0.111,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,2,9,0.222,184,97,239,71,284,96,323,80,141,252,158,85,241,68,279,1,232,98,334,1,256,218,336
Players,1630583,Santi Aldama,Santi,1610612763,MEM,21.0,1,1,0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,375,1,1,394,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,19,12,7,0.632,3.1,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.222,0.667,0.0,1.0,0.0,0.0,0.0,1.0,3,3,1.0,184,113,255,93,176,1,333,80,141,252,158,85,80,68,279,1,232,98,334,1,228,311,1
Players,1626145,Tyus Jones,Tyus,1610612763,MEM,26.0,15,11,4,0.733,2.6,0.857,0.143,0.462,0.0,0.231,0.0,0.307,0.0,0.462,0.333,0.667,0.0,1.0,0.25,0.75,4,7,0.571,214,136,177,58,259,102,315,192,141,187,158,123,241,147,204,106,232,1,305,52,204,240,88
Players,1630214,Xavier Tillman,Xavier,1610612763,MEM,23.0,3,1,2,0.333,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,383,375,100,378,408,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364
Players,1630533,Ziaire Williams,Ziaire,1610612763,MEM,20.0,14,9,5,0.643,2.1,0.25,0.75,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,8,0.125,224,173,211,87,320,347,64,166,6,252,9,27,241,317,279,1,232,98,334,1,299,227,362
