team_id,team_name,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,five_sec,eight_sec,shot_clock,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,delay_of_game,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,five_sec_rank,eight_sec_rank,shot_clock_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,delay_of_game_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1610612747,Los Angeles Lakers,82,26,56,0.317,68.0,6.0,6.0,11.0,0.0,4.0,40.0,1.0,8.0,1.0,1.0,0.0,18.0,48.0,29.0,19.0,5.0,1.0,34.0,1,28,28,28,11,3,2,12,7,1,18,7,9,26,18,23,19,12,2,12,4,3,14,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,43,39,0.524,62.0,1.0,1.0,5.0,0.0,2.0,36.0,0.0,7.0,2.0,3.0,2.0,19.0,42.0,34.0,13.0,1.0,0.0,48.0,1,11,11,11,15,22,22,27,7,2,26,19,14,23,7,10,17,16,1,20,20,12,4,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,41,41,0.5,72.0,1.0,4.0,16.0,0.0,1.0,60.0,1.0,6.0,10.0,4.0,1.0,11.0,42.0,13.0,28.0,2.0,0.0,25.0,1,15,15,15,6,22,8,5,7,3,2,7,18,1,4,15,26,16,21,2,11,12,23,MIAMI HEAT
1610612749,Milwaukee Bucks,82,42,40,0.512,79.0,7.0,2.0,10.0,0.0,0.0,48.0,0.0,3.0,6.0,6.0,3.0,31.0,62.0,18.0,25.0,6.0,2.0,34.0,1,13,13,13,5,2,15,15,7,16,9,19,26,8,1,4,1,4,12,5,1,2,14,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,31,51,0.378,83.0,1.0,5.0,9.0,0.0,0.0,48.0,2.0,8.0,7.0,0.0,0.0,11.0,56.0,10.0,27.0,1.0,3.0,85.0,1,24,24,24,2,22,6,19,7,16,9,1,9,5,25,23,26,5,27,4,20,1,1,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,34,48,0.415,59.0,3.0,6.0,6.0,1.0,1.0,39.0,2.0,5.0,9.0,4.0,2.0,19.0,45.0,18.0,10.0,1.0,0.0,58.0,1,21,21,21,18,9,2,26,2,3,19,1,22,2,4,10,17,14,12,26,20,12,2,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,31,51,0.378,69.0,3.0,1.0,9.0,0.0,1.0,54.0,1.0,11.0,9.0,3.0,5.0,22.0,24.0,22.0,10.0,1.0,0.0,24.0,1,24,24,24,10,9,22,19,7,3,5,7,5,2,7,1,7,29,5,26,20,12,25,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,47,35,0.573,70.0,2.0,3.0,20.0,0.0,0.0,29.0,0.0,3.0,6.0,0.0,3.0,12.0,56.0,13.0,24.0,4.0,1.0,40.0,1,10,10,10,8,13,12,2,7,16,29,19,26,8,25,4,25,5,21,6,5,3,6,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,29,53,0.354,67.0,8.0,1.0,14.0,0.0,0.0,34.0,2.0,5.0,5.0,2.0,0.0,17.0,32.0,12.0,30.0,2.0,1.0,35.0,1,26,26,26,13,1,22,6,7,16,28,1,22,13,13,23,20,25,25,1,11,3,12,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,28,54,0.341,112.0,6.0,1.0,10.0,0.0,1.0,50.0,2.0,12.0,3.0,5.0,1.0,16.0,80.0,15.0,21.0,2.0,0.0,27.0,1,27,27,27,1,3,22,15,7,3,6,1,3,19,2,15,22,1,17,10,11,12,21,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,24,58,0.293,50.0,2.0,4.0,14.0,1.0,0.0,39.0,1.0,9.0,7.0,1.0,2.0,29.0,69.0,19.0,23.0,6.0,0.0,39.0,1,29,29,29,23,13,8,6,2,16,19,7,6,5,18,10,2,2,9,7,1,12,7,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,41,41,0.5,60.0,0.0,1.0,11.0,1.0,0.0,44.0,1.0,6.0,6.0,2.0,3.0,24.0,49.0,15.0,20.0,2.0,0.0,18.0,1,15,15,15,17,29,22,12,2,16,11,7,18,8,13,4,4,11,17,11,11,12,30,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,32,50,0.39,54.0,4.0,1.0,4.0,0.0,1.0,41.0,0.0,9.0,3.0,1.0,1.0,9.0,41.0,20.0,12.0,6.0,0.0,38.0,1,23,23,23,21,6,22,29,7,3,16,19,6,19,18,15,29,20,8,21,1,12,8,SACRAMENTO KINGS
1610612759,San Antonio Spurs,82,61,21,0.744,68.0,2.0,3.0,8.0,0.0,0.0,41.0,0.0,12.0,6.0,2.0,2.0,11.0,29.0,15.0,15.0,0.0,1.0,22.0,1,2,2,2,11,13,12,22,7,16,16,19,3,8,13,10,26,26,17,17,27,3,27,SAN ANTONIO SPURS
1610612761,Toronto Raptors,82,51,31,0.622,46.0,2.0,6.0,10.0,1.0,0.0,65.0,0.0,7.0,3.0,0.0,0.0,21.0,52.0,21.0,18.0,4.0,1.0,37.0,1,5,5,5,28,13,2,15,2,16,1,19,14,19,25,23,9,9,6,13,5,3,10,TORONTO RAPTORS
1610612762,Utah Jazz,82,51,31,0.622,70.0,1.0,2.0,14.0,0.0,1.0,55.0,0.0,8.0,5.0,1.0,1.0,20.0,42.0,9.0,14.0,3.0,0.0,31.0,1,5,5,5,8,22,15,6,7,3,4,19,9,13,18,15,13,16,28,18,9,12,18,UTAH JAZZ
1610612764,Washington Wizards,82,49,33,0.598,46.0,2.0,5.0,8.0,0.0,1.0,57.0,0.0,2.0,4.0,3.0,1.0,22.0,42.0,19.0,5.0,1.0,0.0,36.0,1,9,9,9,28,13,6,22,7,3,3,19,29,15,7,15,7,16,9,30,20,12,11,WASHINGTON WIZARDS
