player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1626151,Aaron Harrison,Aaron,1610612766,CHA,22.0,5,2,3,0.4,48.7,0.0,0.0,0.0,0.0,17.6,11.8,11.8,52.9,0.0,0.0,5.9,2.9,26.8,458,452,26,325,284,463,460,449,475,350,104,120,13,447,1,407,298,463
203148,Brian Roberts,Brian,1610612766,CHA,31.0,41,16,25,0.39,49.9,1.3,0.5,1.0,2.9,16.8,10.2,12.9,41.4,0.1,1.2,2.2,4.1,32.4,338,345,207,339,103,440,450,390,445,270,28,199,369,436,352,25,167,396
1627362,Briante Weber,Briante,1610612766,CHA,24.0,20,12,8,0.6,51.9,6.1,1.0,2.8,11.1,12.2,10.9,17.5,48.1,0.3,0.5,4.1,3.5,39.4,410,383,54,119,6,13,414,161,110,21,55,463,74,393,107,232,231,244
1626174,Christian Wood,Christian,1610612766,CHA,21.0,13,5,8,0.385,50.0,2.8,5.6,0.9,11.2,21.0,12.1,14.5,40.2,2.8,0.9,5.1,7.9,43.4,437,434,54,345,85,252,26,393,105,459,141,355,406,23,264,361,15,162
203469,Cody Zeller,Cody,1610612766,CHA,24.0,62,33,29,0.532,49.8,3.0,3.1,2.1,13.6,12.0,11.0,10.4,40.4,1.7,1.6,5.5,4.6,45.3,244,177,250,167,105,211,135,250,61,19,62,49,402,94,429,379,123,127
1626163,Frank Kaminsky,Frank,1610612766,CHA,24.0,75,31,44,0.413,49.1,3.1,2.3,0.6,8.8,13.5,11.0,13.8,41.8,0.9,0.9,3.5,2.9,42.3,111,196,419,316,222,206,229,422,195,44,65,294,352,196,252,154,302,189
203087,Jeremy Lamb,Jeremy,1610612766,CHA,25.0,62,27,35,0.435,50.1,4.1,3.4,2.3,10.8,13.1,12.1,12.5,42.1,1.0,0.7,4.3,4.9,50.1,244,243,330,295,75,88,108,216,122,35,135,161,336,167,187,268,107,83
203948,Johnny O'Bryant III,Johnny,1610612766,CHA,24.0,11,4,7,0.364,47.7,4.1,2.4,2.4,11.8,17.2,10.7,16.0,50.9,0.6,0.0,5.9,2.4,39.5,442,440,48,376,396,84,213,207,85,305,43,426,24,273,1,408,372,242
202689,Kemba Walker,Kemba,1610612766,CHA,27.0,79,36,43,0.456,49.8,4.9,2.6,3.4,10.2,12.3,12.2,13.0,40.9,0.4,2.0,2.2,6.0,54.6,54,140,413,273,109,40,193,107,137,23,145,222,387,334,465,27,51,52
201158,Marco Belinelli,Marco,1610612766,CHA,31.0,74,34,40,0.459,48.5,2.6,1.7,1.3,3.9,13.2,10.8,13.8,42.8,0.2,0.3,2.5,4.0,35.6,126,164,387,268,305,282,315,352,413,36,52,295,305,399,57,39,170,338
101107,Marvin Williams,Marvin,1610612766,CHA,31.0,76,32,44,0.421,49.7,2.7,3.3,1.7,6.1,12.8,12.6,13.5,41.8,1.1,0.8,2.9,2.8,40.7,97,188,419,309,126,271,121,296,298,32,192,268,351,151,193,72,326,212
203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,23.0,81,36,45,0.444,50.1,2.8,2.3,3.2,9.0,12.7,11.4,12.7,39.5,1.6,1.5,4.0,3.8,42.9,18,140,431,286,74,262,224,118,179,29,80,175,425,98,412,222,208,177
1627861,Mike Tobey,Mike,1610612766,CHA,22.0,2,0,2,0.0,51.4,0.0,4.1,0.0,4.1,8.2,0.0,36.7,36.7,0.0,2.0,4.1,0.0,12.4,477,479,13,479,24,463,73,449,399,8,1,486,457,447,468,242,478,483
203101,Miles Plumlee,Miles,1610612766,CHA,28.0,45,19,26,0.422,49.9,1.6,1.2,0.5,8.8,19.5,13.5,9.6,44.4,1.3,1.2,7.5,4.1,33.1,329,317,215,308,101,411,386,430,192,444,300,33,216,124,362,458,163,380
201587,Nicolas Batum,Nicolas,1610612766,CHA,28.0,77,35,42,0.455,49.4,3.2,1.9,1.4,4.7,13.4,12.3,13.2,42.4,0.5,0.8,2.1,3.5,48.6,85,151,402,275,175,180,265,335,365,41,163,233,320,283,192,22,237,95
201196,Ramon Sessions,Ramon,1610612766,CHA,31.0,50,23,27,0.46,47.5,1.1,0.9,2.6,7.5,16.0,11.6,13.5,42.1,0.2,1.5,2.5,5.1,37.4,308,287,221,267,411,455,430,184,243,210,91,264,335,422,407,43,85,286
1626203,Treveon Graham,Treveon,1610612766,CHA,23.0,27,10,17,0.37,50.1,1.9,0.0,1.9,4.8,14.6,11.4,13.5,38.7,0.3,1.9,4.8,3.7,29.3,391,397,128,370,73,385,460,285,358,89,83,267,431,387,459,328,213,439
