group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630264,Anthony Gill,Anthony,1610612764,WAS,30.0,5,3,2,0.6,3.54,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,1,0,2,2.7,0,0,2.0,338,304,72,113,401,361,396,361,257,325,257,295,305,295,288,319,342,238,281,250,204,1,1,266,382,183,392,205,27,392,WAS
Players,1641645,Xavier Cooks,Xavier,1610612764,WAS,27.0,1,0,1,0.0,3.2116666666666664,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,1,0,0,0,-8,4.2,1,0,3.0,425,418,18,418,407,361,356,361,257,325,257,295,305,295,205,373,342,297,281,145,204,243,1,329,382,300,366,148,27,378,WAS
Players,204001,Kristaps Porziņģis,Kristaps,1610612764,WAS,27.0,32,9,23,0.281,113.39166666666668,11,33,0.333,4,13,0.308,27,32,0.844,6,14,20,6,3,1,6,2,18,22,53,-52,104.0,10,0,97.0,79,189,440,393,81,112,89,286,85,86,163,22,25,110,56,72,72,98,116,145,9,340,426,25,70,442,63,32,27,69,WAS
Players,1630166,Deni Avdija,Deni,1610612764,WAS,22.0,29,11,18,0.379,81.795,5,13,0.385,3,7,0.429,7,8,0.875,1,21,22,4,8,2,2,2,9,5,20,-31,56.4,7,0,57.0,105,158,384,334,136,190,176,253,104,146,88,122,137,92,205,32,58,130,33,90,77,340,319,148,167,413,143,49,27,137,WAS
Players,1628398,Kyle Kuzma,Kyle,1610612764,WAS,27.0,36,15,21,0.417,129.36,18,54,0.333,7,32,0.219,10,18,0.556,5,16,21,1,7,2,2,0,12,11,53,-11,84.7,9,0,90.0,42,91,424,304,53,68,43,286,39,16,215,92,70,238,74,57,63,238,41,90,77,1,373,85,70,329,98,36,27,86,WAS
Players,1629134,Kendrick Nunn,Kendrick,1610612764,WAS,27.0,7,2,5,0.286,9.743333333333334,1,3,0.333,1,3,0.333,0,0,0.0,0,2,2,0,0,0,0,0,3,0,3,10,5.4,0,0,6.0,309,326,166,390,344,295,302,286,179,208,131,295,305,295,288,273,300,297,281,250,204,1,179,329,316,106,349,205,27,339,WAS
Players,1630557,Corey Kispert,Corey,1610612764,WAS,24.0,28,9,19,0.321,81.30166666666666,0,8,0.0,0,7,0.0,3,3,1.0,3,6,9,2,1,1,1,0,6,2,3,-32,21.8,0,0,18.0,118,189,398,383,138,361,225,361,257,146,257,186,223,1,114,175,163,193,199,145,123,1,271,232,316,414,233,205,27,248,WAS
Players,201959,Taj Gibson,Taj,1610612764,WAS,38.0,8,4,4,0.5,16.226666666666667,1,3,0.333,0,1,0.0,0,0,0.0,1,5,6,3,0,0,3,0,2,2,2,13,22.7,0,0,17.0,290,278,136,188,298,295,302,286,257,275,257,295,305,295,205,198,217,155,281,250,45,1,132,232,341,90,230,205,27,254,WAS
Players,1629655,Daniel Gafford,Daniel,1610612764,WAS,24.0,17,7,10,0.412,29.356666666666666,5,7,0.714,0,0,0.0,3,4,0.75,7,9,16,0,0,1,5,0,0,5,13,24,50.2,5,0,41.0,203,223,268,310,250,190,234,48,257,325,257,186,201,156,44,126,95,297,281,145,20,1,1,148,205,56,153,62,27,175,WAS
Players,1626153,Delon Wright,Delon,1610612764,WAS,31.0,18,8,10,0.444,63.513333333333335,5,11,0.455,1,4,0.25,0,0,0.0,6,4,10,6,1,6,2,2,2,1,11,-10,55.0,0,0,44.0,199,204,268,272,166,190,195,187,179,187,186,295,305,295,56,219,149,98,199,11,77,340,132,266,222,317,146,205,27,167,WAS
Players,1631245,Quenton Jackson,Quenton,1610612764,WAS,24.0,1,0,1,0.0,2.678333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0,0,0,0.0,425,418,18,418,411,361,396,361,257,325,257,295,305,295,288,373,388,297,281,250,204,1,1,329,382,285,413,205,27,413,WAS
Players,1630225,Isaiah Todd,Isaiah,1610612764,WAS,21.0,1,0,1,0.0,3.2116666666666664,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-8,0.0,0,0,0.0,425,418,18,418,407,361,396,361,257,325,257,295,305,295,288,373,388,297,281,250,204,1,77,329,382,300,413,205,27,413,WAS
Players,1631123,Jamaree Bouyea,Jamaree,1610612764,WAS,24.0,1,0,1,0.0,0.0266666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,425,418,18,418,449,361,396,361,257,325,257,295,305,295,288,373,388,297,281,250,204,1,1,329,382,207,413,205,27,413,WAS
Players,1631098,Johnny Davis,Johnny,1610612764,WAS,21.0,2,0,2,0.0,6.83,0,5,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,-12,0.0,0,0,0.0,394,418,72,418,362,361,261,361,257,187,257,295,305,295,288,373,388,297,281,250,204,1,77,329,382,337,413,205,27,413,WAS
Players,1628420,Monté Morris,Monté,1610612764,WAS,28.0,23,7,16,0.304,58.45333333333333,7,20,0.35,2,8,0.25,6,8,0.75,1,6,7,3,2,1,2,1,9,5,22,-18,41.9,1,0,40.0,158,223,363,388,172,156,138,281,136,124,186,131,137,156,205,175,199,155,155,145,77,243,319,148,157,375,178,148,27,178,WAS
