team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612739,Cleveland Cavaliers,CLE,18,18,1.0,724,1500,0.483,0.55,0.633,522,949,0.55,0.367,202,551,0.367
1610612738,Boston Celtics,BOS,18,18,1.0,714,1435,0.498,0.559,0.654,538,939,0.573,0.346,176,496,0.355
1610612744,Golden State Warriors,GSW,17,17,1.0,651,1412,0.461,0.523,0.646,477,912,0.523,0.354,174,500,0.348
1610612759,San Antonio Spurs,SAS,16,16,1.0,610,1244,0.49,0.572,0.573,407,713,0.571,0.427,203,531,0.382
1610612764,Washington Wizards,WAS,13,13,1.0,498,1000,0.498,0.57,0.614,354,614,0.577,0.386,144,386,0.373
1610612745,Houston Rockets,HOU,11,11,1.0,448,933,0.48,0.529,0.692,356,646,0.551,0.308,92,287,0.321
1610612762,Utah Jazz,UTA,11,11,1.0,417,839,0.497,0.555,0.673,319,565,0.565,0.327,98,274,0.358
1610612761,Toronto Raptors,TOR,10,10,1.0,367,743,0.494,0.571,0.649,252,482,0.523,0.351,115,261,0.441
1610612746,LA Clippers,LAC,7,7,1.0,253,513,0.493,0.559,0.659,185,338,0.547,0.341,68,175,0.389
1610612737,Atlanta Hawks,ATL,6,6,1.0,236,500,0.472,0.522,0.686,186,343,0.542,0.314,50,157,0.318
1610612741,Chicago Bulls,CHI,6,6,1.0,231,473,0.488,0.569,0.531,155,251,0.618,0.469,76,222,0.342
1610612763,Memphis Grizzlies,MEM,6,6,1.0,223,448,0.498,0.564,0.679,164,304,0.539,0.321,59,144,0.41
1610612749,Milwaukee Bucks,MIL,6,6,1.0,194,413,0.47,0.531,0.656,143,271,0.528,0.344,51,142,0.359
1610612760,Oklahoma City Thunder,OKC,5,5,1.0,191,379,0.504,0.567,0.559,143,212,0.675,0.441,48,167,0.287
1610612757,Portland Trail Blazers,POR,4,4,1.0,169,330,0.512,0.588,0.624,119,206,0.578,0.376,50,124,0.403
1610612754,Indiana Pacers,IND,4,4,1.0,160,316,0.506,0.592,0.579,106,183,0.579,0.421,54,133,0.406
