player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1627747,Caris LeVert,Caris,1610612739,CLE,28.0,74,45,29,0.608,2237.34,108.5,229,0.105,0.158,72,0.229,24,0.105,713,583,593,2176,9.49,79,35,327,112,65,118,136,342,340,58,148,160,358,448,447,445,450,10,CLE
1626224,Cedi Osman,Cedi,1610612739,CLE,28.0,77,48,29,0.623,1548.3133333333333,108.0,151,0.1,0.155,35,0.156,11,0.077,474,414,401,1534,6.81,46,16,327,104,179,103,226,367,347,223,374,298,414,329,349,337,350,61,CLE
201980,Danny Green,Danny,1610612739,CLE,36.0,11,6,5,0.545,138.71833333333333,110.0,11,0.08,0.131,6,0.207,3,0.15,47,47,24,126,0.54,465,452,61,195,453,159,472,468,438,423,215,429,278,83,97,63,78,441,CLE
1629636,Darius Garland,Darius,1610612739,CLE,23.0,69,40,29,0.58,2447.15,108.8,157,0.067,0.1,85,0.227,9,0.038,743,605,657,2296,10.05,123,74,327,144,27,127,217,503,506,31,153,321,481,464,463,476,466,5,CLE
1629731,Dean Wade,Dean,1610612739,CLE,26.0,44,30,14,0.682,891.5633333333334,103.2,130,0.146,0.217,28,0.196,21,0.228,266,234,241,880,5.19,325,207,134,46,287,35,260,187,183,264,251,178,170,214,231,243,243,131,CLE
1628378,Donovan Mitchell,Donovan,1610612739,CLE,26.0,68,44,24,0.647,2432.38,110.4,226,0.097,0.142,99,0.289,27,0.119,779,556,674,2246,8.88,133,40,238,80,30,179,139,381,400,13,63,140,335,482,432,490,458,17,CLE
1629685,Dylan Windler,Dylan,1610612739,CLE,26.0,3,3,0,1.0,10.383333333333333,90.0,0,0.0,0.0,1,0.5,0,0.0,2,0,0,6,0.09,520,481,1,1,526,12,531,531,531,496,5,491,491,7,1,1,7,513,CLE
1630596,Evan Mobley,Evan,1610612739,CLE,22.0,79,48,31,0.608,2715.2616666666668,109.0,524,0.2,0.297,60,0.149,119,0.438,863,674,713,2456,11.05,27,16,357,113,9,129,10,71,68,98,399,6,56,519,510,509,494,2,CLE
1630171,Isaac Okoro,Isaac,1610612739,CLE,22.0,76,48,28,0.632,1652.5666666666666,109.0,135,0.085,0.125,56,0.218,30,0.181,525,406,420,1642,6.86,55,16,312,94,168,131,252,446,452,112,178,118,221,351,341,347,363,57,CLE
1630600,Isaiah Mobley,Isaiah,1610612739,CLE,23.0,12,8,4,0.667,84.24,86.1,16,0.174,0.258,4,0.211,3,0.273,14,15,10,76,0.91,460,436,45,56,477,9,454,121,117,448,205,429,136,35,47,34,58,409,CLE
1628386,Jarrett Allen,Jarrett,1610612739,CLE,25.0,68,44,24,0.647,2220.1116666666667,108.8,445,0.21,0.303,54,0.164,84,0.412,733,503,614,2100,9.12,133,40,238,80,68,125,25,57,60,121,351,20,66,459,396,454,438,14,CLE
1630205,Lamar Stevens,Lamar,1610612739,CLE,25.0,62,39,23,0.629,1120.4833333333331,111.1,159,0.145,0.224,27,0.166,19,0.183,395,304,294,1060,3.89,203,89,226,96,247,202,214,190,162,274,346,198,213,290,282,279,275,206,CLE
1629603,Mamadi Diakite,Mamadi,1610612739,CLE,26.0,22,15,7,0.682,175.87833333333333,103.9,22,0.133,0.216,4,0.138,9,0.529,52,46,24,154,0.98,430,369,84,46,439,41,436,223,187,448,425,321,28,87,95,63,90,405,CLE
203526,Raul Neto,Raul,1610612739,CLE,31.0,48,31,17,0.646,505.2316666666667,109.8,36,0.071,0.113,17,0.236,4,0.069,185,151,85,504,1.94,302,191,162,82,367,152,405,486,482,331,137,412,437,176,178,128,170,334,CLE
201937,Ricky Rubio,Ricky,1610612739,CLE,32.0,33,23,10,0.697,565.9933333333333,104.2,61,0.112,0.175,26,0.31,6,0.103,169,147,163,566,3.1,390,281,105,34,357,46,364,299,281,279,47,365,361,163,176,189,182,251,CLE
201577,Robin Lopez,Robin,1610612739,CLE,35.0,37,25,12,0.676,298.49833333333333,111.0,28,0.097,0.147,2,0.056,8,0.348,125,75,103,320,1.08,365,262,116,50,408,197,428,387,377,476,512,333,93,136,127,140,131,394,CLE
1630241,Sam Merrill,Sam,1610612739,CLE,27.0,5,4,1,0.8,58.516666666666666,102.5,9,0.167,0.243,4,0.286,0,0.0,14,15,5,52,0.36,499,468,9,11,492,33,479,130,135,448,65,491,491,35,47,20,45,471,CLE
