player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1627747,Caris LeVert,Caris,1610612739,CLE,28.0,74,45,29,0.608,2237.34,149,77,101,358,713,583,593,2176,24,33,170,165,1837.9,79,35,327,112,65,91,171,133,134,448,447,445,450,160,404,465,95,113,CLE
1626224,Cedi Osman,Cedi,1610612739,CLE,28.0,77,48,29,0.623,1548.3133333333333,146,58,114,240,474,414,401,1534,11,22,122,112,1138.7,46,16,327,104,179,97,220,113,199,329,349,337,350,298,336,370,165,214,CLE
201980,Danny Green,Danny,1610612739,CLE,36.0,11,6,5,0.545,138.71833333333333,8,0,0,8,47,47,24,126,3,1,16,2,103.8,465,452,61,195,453,440,500,494,483,83,97,63,78,429,42,96,489,460,CLE
1629636,Darius Garland,Darius,1610612739,CLE,23.0,69,40,29,0.58,2447.15,277,138,148,540,743,605,657,2296,9,54,148,298,2602.0,123,74,327,143,27,7,58,62,62,464,463,476,466,321,492,423,27,38,CLE
1629731,Dean Wade,Dean,1610612739,CLE,26.0,44,30,14,0.682,891.5633333333334,48,19,31,54,266,234,241,880,21,7,89,28,571.5,325,207,134,46,287,293,378,303,390,214,231,243,243,178,158,278,372,326,CLE
1628378,Donovan Mitchell,Donovan,1610612739,CLE,26.0,68,44,24,0.647,2432.38,288,130,249,692,779,556,674,2246,27,56,168,279,2918.3,133,40,238,80,30,5,66,15,35,482,432,490,458,140,498,461,34,16,CLE
1629685,Dylan Windler,Dylan,1610612739,CLE,26.0,3,3,0,1.0,10.383333333333333,0,0,0,2,2,0,0,6,0,0,0,0,8.5,520,481,1,1,526,510,500,494,512,7,1,1,7,491,1,1,526,526,CLE
1630596,Evan Mobley,Evan,1610612739,CLE,22.0,79,48,31,0.608,2715.2616666666668,205,193,94,934,863,674,713,2456,119,63,218,249,2857.2,27,16,357,112,9,41,26,139,7,519,510,509,494,6,513,519,48,20,CLE
1630171,Isaac Okoro,Isaac,1610612739,CLE,22.0,76,48,28,0.632,1652.5666666666666,113,50,118,224,525,406,420,1642,30,16,158,79,1060.9,55,16,312,94,168,141,250,103,210,351,341,347,363,118,277,441,221,227,CLE
1630600,Isaiah Mobley,Isaiah,1610612739,CLE,23.0,12,8,4,0.667,84.24,4,4,2,18,14,15,10,76,3,2,8,3,79.5,460,436,45,56,477,467,458,469,451,35,47,34,58,429,69,62,481,469,CLE
1628386,Jarrett Allen,Jarrett,1610612739,CLE,25.0,68,44,24,0.647,2220.1116666666667,135,216,64,778,733,503,614,2100,84,44,153,224,2258.7,133,40,238,80,68,108,14,202,22,459,396,454,438,20,459,430,55,60,CLE
1630205,Lamar Stevens,Lamar,1610612739,CLE,25.0,62,39,23,0.629,1120.4833333333331,72,32,58,170,395,304,294,1060,19,30,79,44,736.9,203,89,226,96,247,236,323,212,251,290,282,279,275,198,386,250,306,288,CLE
1629603,Mamadi Diakite,Mamadi,1610612739,CLE,26.0,22,15,7,0.682,175.87833333333333,15,6,6,32,52,46,24,154,9,3,26,3,132.0,430,369,84,46,439,404,444,432,424,87,95,63,90,321,96,123,481,444,CLE
203526,Raul Neto,Raul,1610612739,CLE,31.0,48,31,17,0.646,505.2316666666667,36,11,16,82,185,151,85,504,4,5,49,47,369.7,302,191,162,82,367,326,418,367,343,176,178,128,170,412,131,168,296,374,CLE
201937,Ricky Rubio,Ricky,1610612739,CLE,32.0,33,23,10,0.697,565.9933333333333,24,6,14,38,169,147,163,566,6,12,51,47,492.5,390,281,105,34,357,371,444,376,407,163,176,189,182,365,228,173,296,343,CLE
201577,Robin Lopez,Robin,1610612739,CLE,35.0,37,25,12,0.676,298.49833333333333,15,21,0,88,125,75,103,320,8,7,43,27,206.7,365,262,116,50,408,404,369,494,339,136,127,140,131,333,158,157,377,417,CLE
1630241,Sam Merrill,Sam,1610612739,CLE,27.0,5,4,1,0.8,58.516666666666666,7,2,6,6,14,15,5,52,0,0,3,1,55.3,499,468,9,11,492,444,481,432,491,35,47,20,45,491,1,27,505,483,CLE
