group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1628988,Aaron Holiday,Aaron,1610612754,IND,22.0,4,2,2,0.5,5.316666666666666,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,2,0,0,0,2,0,2,-6,0.0,0,0,2.0,354,331,72,178,367,291,303,264,234,236,234,295,308,295,276,365,378,297,140,242,217,1,140,329,327,289,405,203,25,372
Players,1628993,Alize Johnson,Alize,1610612754,IND,23.0,1,1,0,1.0,5.066666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-4,1.2,0,0,1.0,415,365,1,1,374,348,393,348,234,314,234,295,308,295,276,308,334,297,275,242,217,1,90,329,364,262,390,203,25,388
Players,202711,Bojan Bogdanović,Bojan,1610612754,IND,30.0,40,22,18,0.55,110.92166666666668,15,40,0.375,7,21,0.333,5,6,0.833,0,18,18,9,9,2,0,3,5,4,42,43,74.1,0,0,80.0,21,14,405,149,65,75,58,233,40,40,113,147,160,117,276,47,77,58,26,101,217,384,237,173,86,16,104,203,25,89
Players,202709,Cory Joseph,Cory,1610612754,IND,27.0,26,17,9,0.654,45.23833333333334,2,10,0.2,0,4,0.0,0,0,0.0,0,4,4,4,0,0,0,0,5,2,4,15,14.8,0,0,12.0,127,74,242,70,205,249,215,329,234,194,234,295,308,295,276,215,249,127,275,242,217,1,237,223,296,79,279,203,25,283
Players,201954,Darren Collison,Darren,1610612754,IND,31.0,36,20,16,0.556,95.81333333333332,19,35,0.543,5,8,0.625,15,20,0.75,5,10,15,6,12,5,0,1,11,16,58,30,88.0,5,0,94.0,43,35,368,141,97,55,70,82,65,120,27,53,54,163,68,118,104,93,15,15,217,229,353,47,56,41,83,69,25,70
Players,1628432,Davon Reed,Davon,1610612754,IND,24.0,1,1,0,1.0,5.066666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,1,0,-4,4.2,0,0,3.0,415,365,1,1,374,348,355,348,234,314,234,295,308,295,276,308,334,297,275,151,217,1,1,266,364,262,358,203,25,358
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,23.0,22,13,9,0.591,37.876666666666665,8,9,0.889,0,0,0.0,7,8,0.875,3,4,7,8,2,1,0,0,3,7,23,41,44.4,10,0,40.0,161,117,242,111,224,139,223,22,234,314,234,116,131,95,120,215,191,66,140,151,217,1,173,119,153,18,169,39,25,180
Players,203926,Doug McDermott,Doug,1610612754,IND,27.0,9,4,5,0.444,8.031666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0,0.0,282,277,156,266,342,348,355,348,234,314,234,295,308,295,276,365,378,297,275,242,217,1,90,329,364,166,405,203,25,406
Players,1628410,Edmond Sumner,Edmond,1610612754,IND,23.0,1,1,0,1.0,5.066666666666666,1,2,0.5,0,1,0.0,3,3,1.0,0,0,0,1,0,0,0,0,1,1,5,-4,6.5,0,0,6.0,415,365,1,1,374,291,326,99,234,263,234,190,214,1,276,365,378,231,275,242,217,1,90,266,280,262,331,203,25,323
Players,1626167,Myles Turner,Myles,1610612754,IND,23.0,35,18,17,0.514,86.09166666666667,10,20,0.5,2,6,0.333,7,9,0.778,0,17,17,3,5,0,10,0,10,10,29,3,78.9,13,0,71.0,55,60,386,175,117,112,133,99,129,150,113,116,119,151,276,53,83,148,67,242,3,1,335,77,118,151,99,29,25,101
Players,1628388,T.J. Leaf,T.J.,1610612754,IND,22.0,2,1,1,0.5,5.178333333333334,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,4,-4,7.0,1,0,6.0,388,365,19,178,370,249,280,99,234,314,234,295,308,295,276,365,378,297,275,151,217,1,1,329,296,262,327,147,25,323
Players,201152,Thaddeus Young,Thaddeus,1610612754,IND,31.0,34,18,16,0.529,98.29,15,33,0.455,1,4,0.25,1,1,1.0,14,15,29,10,1,2,3,4,11,1,32,12,95.8,7,0,82.0,59,60,368,163,90,75,76,156,168,194,175,250,292,1,9,67,31,51,197,101,51,406,353,266,108,94,71,53,25,84
Players,201936,Tyreke Evans,Tyreke,1610612754,IND,29.0,14,6,8,0.429,12.441666666666666,2,4,0.5,0,2,0.0,2,2,1.0,0,3,3,1,2,1,0,0,1,1,6,-4,12.1,1,0,12.0,240,240,220,284,307,249,280,99,234,236,234,212,238,1,276,242,269,231,140,151,217,1,90,266,261,262,290,147,25,283
Players,203506,Victor Oladipo,Victor,1610612754,IND,27.0,15,11,4,0.733,50.265,24,38,0.632,12,20,0.6,16,21,0.762,1,11,12,10,2,3,2,3,1,16,76,49,118.4,3,0,120.0,229,149,129,33,193,41,60,57,10,45,28,47,48,160,199,100,130,51,140,62,80,384,90,47,38,10,54,91,25,47
Players,202083,Wesley Matthews,Wesley,1610612754,IND,32.0,34,12,22,0.353,96.39333333333332,9,26,0.346,7,21,0.333,2,4,0.5,1,8,9,3,1,2,0,1,20,6,27,-24,47.3,0,0,50.0,59,136,436,344,94,124,99,260,40,40,113,212,190,237,199,143,158,148,197,101,217,229,438,132,127,405,162,203,25,149
