group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1628432,Davon Reed,Davon,1610612754,IND,24.0,1,1,0,1.0,5.066666666666666,0,0,0,0,0,3,2,6,0,0,0,1,4.2,415,365,1,1,374,229,235,182,315,1,110,112,80,217,1,1,266,358,IND
Players,1628410,Edmond Sumner,Edmond,1610612754,IND,23.0,1,1,0,1.0,5.066666666666666,0,0,0,0,0,3,2,6,0,0,1,1,6.5,415,365,1,1,374,229,235,182,315,1,110,112,80,217,1,90,266,331,IND
Players,202709,Cory Joseph,Cory,1610612754,IND,27.0,26,17,9,0.654,45.23833333333334,0,0,0,2,19,10,11,46,0,0,5,2,14.8,127,74,242,70,205,229,235,182,249,302,218,293,263,217,1,237,223,279,IND
Players,203926,Doug McDermott,Doug,1610612754,IND,27.0,9,4,5,0.444,8.031666666666666,0,0,0,0,0,0,0,6,0,0,1,0,0.0,282,277,156,266,342,229,235,182,315,1,1,1,80,217,1,90,329,405,IND
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,23.0,22,13,9,0.591,37.876666666666665,0,8,0,12,13,2,7,18,0,0,3,7,44.4,161,117,242,111,224,229,52,182,104,240,72,230,167,217,1,173,119,169,IND
Players,1628388,T.J. Leaf,T.J.,1610612754,IND,22.0,2,1,1,0.5,5.178333333333334,2,0,2,4,0,3,2,6,0,0,0,0,7.0,388,365,19,178,370,161,235,107,199,1,110,112,80,217,1,1,329,327,IND
Players,1628993,Alize Johnson,Alize,1610612754,IND,23.0,1,1,0,1.0,5.066666666666666,0,0,0,0,0,3,2,6,0,0,1,0,1.2,415,365,1,1,374,229,235,182,315,1,110,112,80,217,1,90,329,390,IND
Players,201954,Darren Collison,Darren,1610612754,IND,31.0,36,20,16,0.556,95.81333333333332,10,6,4,12,30,23,21,68,0,1,11,16,88.0,43,35,368,141,97,44,71,59,104,368,321,384,320,217,229,353,47,83,IND
Players,201152,Thaddeus Young,Thaddeus,1610612754,IND,31.0,34,18,16,0.529,98.29,6,13,2,28,34,25,23,78,3,4,11,1,95.8,59,60,368,163,90,83,21,107,42,387,331,401,342,51,406,353,266,71,IND
Players,202711,Bojan Bogdanović,Bojan,1610612754,IND,30.0,40,22,18,0.55,110.92166666666668,4,3,3,14,36,28,21,82,0,3,5,4,74.1,21,14,405,149,65,110,137,75,91,392,355,384,355,217,384,237,173,104,IND
Players,1626167,Myles Turner,Myles,1610612754,IND,23.0,35,18,17,0.514,86.09166666666667,3,0,0,10,23,26,14,70,10,0,10,10,78.9,55,60,386,175,117,131,235,182,119,320,343,331,324,3,1,335,77,99,IND
Players,1628988,Aaron Holiday,Aaron,1610612754,IND,22.0,4,2,2,0.5,5.316666666666666,0,0,0,2,0,3,2,6,0,0,2,0,0.0,354,331,72,178,367,229,235,182,249,1,110,112,80,217,1,140,329,405,IND
Players,202083,Wesley Matthews,Wesley,1610612754,IND,32.0,34,12,22,0.353,96.39333333333332,10,2,3,4,16,13,10,82,0,1,20,6,47.3,59,136,436,344,94,44,160,75,199,275,244,282,355,217,229,438,132,162,IND
Players,201936,Tyreke Evans,Tyreke,1610612754,IND,29.0,14,6,8,0.429,12.441666666666666,0,0,2,4,7,6,6,18,0,0,1,1,12.1,240,240,220,284,307,229,235,107,199,174,166,212,167,217,1,90,266,290,IND
Players,203506,Victor Oladipo,Victor,1610612754,IND,27.0,15,11,4,0.733,50.265,4,11,7,10,12,13,8,32,2,3,1,16,118.4,229,149,129,33,193,110,30,30,119,230,244,246,220,80,384,90,47,54,IND
