season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612748,MIA,Miami Heat,22001069,2021-05-16,MIA @ DET,W,48.0,47,84,0.56,13,34,0.382,13,20,0.65,6,33,39,32,12.0,11,5,4,19,21,120,13.0,1,1,1,1,113,248,1570,94,857,1091,902,1536,1178,1922,1795,1212,1630,146,641,206,801,663,942,610,555,390,1,2020,2021,False,DET,MIA,MAY
2020-21,1610612748,MIA,Miami Heat,22001062,2021-05-15,MIA @ MIL,L,48.0,40,96,0.417,22,49,0.449,6,8,0.75,9,29,38,25,11.0,8,3,3,18,15,108,-14.0,1,1081,1081,1081,113,1175,245,1763,29,42,353,2119,2132,1298,1118,1773,1731,938,440,751,1499,332,725,1786,1320,1772,1,2020,2021,False,MIL,MIA,MAY
2020-21,1610612748,MIA,Miami Heat,22001050,2021-05-13,MIA vs. PHI,W,48.0,41,81,0.506,13,35,0.371,11,11,1.0,15,32,47,26,20.0,5,6,1,15,18,106,12.0,1,1,1,1,113,1001,1845,485,857,956,991,1784,2039,1,135,1363,656,775,1987,1628,490,24,247,1220,1440,422,1,2020,2021,True,MIA,PHI,MAY
2020-21,1610612748,MIA,Miami Heat,22001032,2021-05-11,MIA @ BOS,W,48.0,48,81,0.593,16,30,0.533,17,22,0.773,6,37,43,25,14.0,7,4,5,21,21,129,8.0,1,1,1,1,113,185,1845,29,370,1546,45,948,940,1166,1795,599,1194,938,1048,1036,1137,1024,1376,610,178,625,1,2020,2021,False,BOS,MIA,MAY
2020-21,1610612748,MIA,Miami Heat,22000145,2021-05-09,MIA @ BOS,W,48.0,47,82,0.573,16,35,0.457,20,22,0.909,3,32,35,30,11.0,8,2,3,20,22,130,6.0,1,1,1,1,113,248,1768,58,370,956,303,562,940,178,2118,1363,1991,272,440,751,1830,332,1160,454,151,737,1,2020,2021,False,BOS,MIA,MAY
2020-21,1610612748,MIA,Miami Heat,22001005,2021-05-07,MIA vs. MIN,W,48.0,44,87,0.506,13,32,0.406,20,27,0.741,8,29,37,27,14.0,9,2,4,22,24,121,9.0,1,1,1,1,113,567,1147,509,857,1338,674,562,435,1415,1377,1773,1845,611,1048,535,1830,663,1552,235,504,573,1,2020,2021,True,MIA,MIN,MAY
2020-21,1610612748,MIA,Miami Heat,22000986,2021-05-04,MIA vs. DAL,L,48.0,39,84,0.464,18,41,0.439,17,21,0.81,8,31,39,30,12.0,9,2,4,17,17,113,-14.0,1,1081,1081,1081,113,1321,1570,1108,185,354,423,948,1061,863,1377,1517,1630,272,641,535,1830,663,553,1437,960,1772,1,2020,2021,True,MIA,DAL,MAY
2020-21,1610612748,MIA,Miami Heat,22000969,2021-05-02,MIA @ CHA,W,48.0,45,88,0.511,11,38,0.289,20,27,0.741,11,31,42,30,11.0,10,6,1,22,20,121,10.0,1,1,1,1,113,434,1017,441,1302,606,1759,562,435,1415,636,1517,1306,272,440,348,490,24,1552,786,504,518,1,2020,2021,False,CHA,MIA,MAY
2020-21,1610612748,MIA,Miami Heat,22000960,2021-05-01,MIA @ CLE,W,48.0,47,87,0.54,18,36,0.5,12,15,0.8,10,27,37,30,8.0,12,1,4,16,17,124,17.0,1,1,1,1,113,248,1147,198,185,838,112,1667,1776,911,847,1958,1845,272,104,126,2021,663,376,1437,354,252,1,2020,2021,False,CLE,MIA,MAY
2020-21,1610612748,MIA,Miami Heat,22000938,2021-04-28,MIA vs. SAS,W,48.0,43,85,0.506,9,25,0.36,21,24,0.875,10,38,48,26,13.0,4,1,3,23,20,116,5.0,1,1,1,1,113,710,1438,496,1687,1954,1112,459,705,345,847,473,545,775,826,1867,2021,332,1707,786,762,789,1,2020,2021,True,MIA,SAS,APR
2020-21,1610612748,MIA,Miami Heat,22000922,2021-04-26,MIA vs. CHI,L,48.0,36,84,0.429,7,36,0.194,23,25,0.92,6,28,34,18,6.0,13,4,4,19,21,102,-8.0,1,1081,1081,1081,113,1771,1570,1617,1962,838,2108,295,595,149,1795,1878,2041,1962,14,66,1137,663,942,610,1673,1479,1,2020,2021,True,MIA,CHI,APR
2020-21,1610612748,MIA,Miami Heat,22000907,2021-04-24,MIA vs. CHI,W,48.0,36,80,0.45,14,37,0.378,20,24,0.833,6,31,37,22,13.0,11,2,2,12,20,106,5.0,1,1,1,1,113,1771,1918,1340,674,716,936,562,705,641,1795,1517,1845,1454,826,206,1830,141,49,786,1440,789,1,2020,2021,True,MIA,CHI,APR
