season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,1629023,P.J. Washington,P.J.,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,30.371666666666663,4,10,0.4,3,9,0.333,0,0,0.0,1,8,9,4,2,2,1,0,4,0,11,2,34.8,0,0,33.0,1,11623,11623,11623,6285,8251,7133,12966,1926,930,7875,12008,12752,12008,5246,1175,1852,3751,3645,1208,2271,1,19926,16020,8773,8969,4067,1849,143,4133,1,30:22,2020,2021
2020-21,1628970,Miles Bridges,Miles,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,39.55,6,18,0.333,2,9,0.222,3,3,1.0,1,3,4,0,3,0,4,0,2,3,17,-12,30.8,0,0,31.0,1,11623,11623,11623,568,4526,1562,15094,3957,930,11295,3646,5327,1,5246,8835,8731,16819,1707,10665,77,1,10833,3793,4514,19709,5495,1849,143,4847,1,39:33,2020,2021
2020-21,1628370,Malik Monk,Malik,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,5.718333333333334,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,-9,2.7,0,0,2.0,1,11623,11623,11623,20907,19893,19102,19893,12591,14655,12591,12008,12752,12008,11150,15987,17542,11678,14317,10665,7210,1,1,16020,20448,18135,21058,1849,143,21139,1,5:43,2020,2021
2020-21,202687,Bismack Biyombo,Bismack,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,5.218333333333334,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,2,-9,4.4,0,0,4.0,1,11623,11623,11623,21094,16702,20551,1,12591,17891,12591,12008,12752,12008,5246,15987,14385,16819,14317,10665,7210,1,1,16020,18664,18135,20215,1849,143,20179,1,5:13,2020,2021
2020-21,1628984,Devonte' Graham,Devonte',1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,30.846666666666668,4,10,0.4,3,8,0.375,4,4,1.0,0,2,2,2,1,1,0,0,0,2,15,-6,22.4,0,0,24.0,1,11623,11623,11623,5938,8251,7133,12966,1926,1505,7570,2293,3346,1,11150,12139,14385,7995,7632,4032,7210,1,1,6289,5723,16140,9641,1849,143,8016,1,30:51,2020,2021
2020-21,203469,Cody Zeller,Cody,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,29.645,3,6,0.5,0,0,0.0,5,6,0.833,2,2,4,2,1,0,0,2,4,6,11,-2,17.8,0,0,17.0,1,11623,11623,11623,6859,10694,12753,7582,12591,17891,12591,1513,1600,6476,2547,12139,8731,7995,7632,10665,7210,20949,19926,795,8773,12607,12463,1849,143,12215,1,29:39,2020,2021
2020-21,1630163,LaMelo Ball,LaMelo,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,33.475,7,21,0.333,2,8,0.25,3,4,0.75,2,5,7,5,1,2,0,1,1,3,19,-2,39.9,0,0,37.0,1,11623,11623,11623,4007,3206,691,15094,3957,1505,10244,3646,3346,7245,2547,4091,3435,2585,7632,1208,7210,15321,4919,3793,3538,12607,2627,1849,143,2922,1,33:29,2020,2021
2020-21,1629667,Jalen McDaniels,Jalen,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,27.775,4,7,0.571,1,4,0.25,4,4,1.0,1,3,4,2,2,0,0,0,2,2,13,0,18.8,0,0,20.0,1,11623,11623,11623,8300,8251,11165,5826,7373,6909,10244,2293,3346,1,5246,8835,8731,7995,3645,10665,7210,1,10833,6289,7127,10797,11813,1849,143,10341,1,27:47,2020,2021
2020-21,1626179,Terry Rozier,Terry,1610612766,CHA,Charlotte Hornets,22001080,2021-05-16T00:00:00,CHA @ WAS,L,37.4,8,19,0.421,3,6,0.5,3,3,1.0,2,7,9,9,1,3,0,0,2,4,22,13,54.3,0,0,49.0,1,11623,11623,11623,1388,2196,1220,12562,1926,3460,3573,3646,5327,1,2547,1742,1852,544,7632,347,7210,1,10833,2281,2373,2707,564,1849,143,808,1,37:24,2020,2021
2020-21,1629667,Jalen McDaniels,Jalen,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,39.68666666666667,5,10,0.5,2,5,0.4,3,4,0.75,1,9,10,3,1,1,1,1,2,5,15,-4,36.5,1,0,34.0,1,11623,11623,11623,531,6152,7133,7582,3957,4922,6751,3646,3346,7245,5246,746,1298,5509,7632,4032,2271,15321,10833,1350,5723,14475,3550,1,143,3790,1,39:41,2020,2021
2020-21,1628970,Miles Bridges,Miles,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,34.46666666666667,12,21,0.571,5,12,0.417,1,1,1.0,1,4,5,4,0,1,0,0,4,1,30,-4,45.0,0,0,46.0,1,11623,11623,11623,3267,346,691,5826,414,173,6709,9085,11390,1,5246,6156,6466,3751,14317,4032,7210,1,19926,10308,656,14475,1608,1849,143,1183,1,34:28,2020,2021
2020-21,1628984,Devonte' Graham,Devonte',1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,40.88333333333333,6,15,0.4,5,12,0.417,8,8,1.0,2,1,3,8,1,0,0,1,0,5,25,9,39.6,0,0,41.0,1,11623,11623,11623,314,4526,2946,12966,414,173,6709,406,763,1,2547,15987,11352,803,7632,10665,7210,15321,1,1350,1512,4365,2714,1849,143,1987,1,40:53,2020,2021
2020-21,203469,Cody Zeller,Cody,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,36.33833333333333,4,8,0.5,0,0,0.0,2,2,1.0,4,7,11,3,2,0,0,1,4,2,10,2,25.7,1,0,24.0,1,11623,11623,11623,2013,8251,9686,7582,12591,17891,12591,5395,6645,1,564,1742,897,5509,3645,10665,7210,15321,19926,6289,9732,8969,7851,1,143,8016,1,36:20,2020,2021
2020-21,1628370,Malik Monk,Malik,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,15.466666666666669,2,8,0.25,0,4,0.0,0,1,0.0,0,1,1,1,0,0,0,0,2,1,4,8,6.7,0,0,6.0,1,11623,11623,11623,17211,13638,9686,17720,12591,6909,12591,12008,11390,12008,11150,15987,17542,11678,14317,10665,7210,1,10833,10308,16353,4875,19087,1849,143,19107,1,15:28,2020,2021
2020-21,202687,Bismack Biyombo,Bismack,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,0.06,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,11623,11623,11623,23046,19893,21894,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,1,16020,20448,10797,22167,1849,143,22207,1,0:04,2020,2021
2020-21,1626179,Terry Rozier,Terry,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,45.765,4,14,0.286,1,7,0.143,4,6,0.667,1,7,8,4,2,2,0,0,2,4,13,-17,32.6,0,0,30.0,1,11623,11623,11623,23,8251,3568,17105,7373,2331,12315,2293,1600,8322,5246,1742,2498,3751,3645,1208,7210,1,10833,2281,7127,21411,4846,1849,143,5266,1,45:46,2020,2021
2020-21,1629023,P.J. Washington,P.J.,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,31.551666666666662,2,11,0.182,0,5,0.0,0,2,0.0,4,6,10,1,0,0,0,1,4,1,4,-18,17.5,0,0,15.0,1,11623,11623,11623,5394,13638,6027,19269,12591,4922,12591,12008,6645,12008,564,2732,1298,11678,14317,10665,7210,15321,19926,10308,16353,21655,12662,1849,143,13541,1,31:33,2020,2021
2020-21,1630163,LaMelo Ball,LaMelo,1610612766,CHA,Charlotte Hornets,22001064,2021-05-15T00:00:00,CHA @ NYK,L,20.781666666666663,4,15,0.267,0,4,0.0,0,0,0.0,2,1,3,4,2,1,1,3,0,1,8,-21,21.6,0,0,19.0,1,11623,11623,11623,13611,8251,2946,17674,12591,6909,12591,12008,12752,12008,2547,15987,11352,3751,3645,4032,2271,22522,1,10308,11759,22246,10104,1849,143,10964,1,20:47,2020,2021
2020-21,1629667,Jalen McDaniels,Jalen,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,32.47,4,10,0.4,1,4,0.25,1,1,1.0,0,4,4,2,0,0,0,1,2,2,10,-23,17.8,0,0,17.0,1,11623,11623,11623,4708,8251,7133,12966,7373,6909,10244,9085,11390,1,11150,6156,8731,7995,14317,10665,7210,15321,10833,6289,9732,22489,12463,1849,143,12215,1,32:28,2020,2021
2020-21,202687,Bismack Biyombo,Bismack,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,26.23333333333333,6,9,0.667,0,0,0.0,1,2,0.5,5,2,7,1,3,0,0,0,3,2,13,-5,19.9,0,0,21.0,1,11623,11623,11623,9449,4526,8309,2900,12591,17891,12591,9085,6645,9461,296,12139,3435,11678,1707,10665,7210,1,16132,6289,7127,15340,11153,1849,143,9724,1,26:14,2020,2021
2020-21,1629023,P.J. Washington,P.J.,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,34.1,3,13,0.231,1,5,0.2,0,0,0.0,1,4,5,1,1,4,0,2,1,1,7,-10,25.5,0,0,22.0,1,11623,11623,11623,3538,10694,4300,18536,7373,4922,11380,12008,12752,12008,5246,6156,6466,11678,7632,82,7210,20949,4919,10308,12975,18716,7954,1849,143,9111,1,34:06,2020,2021
2020-21,1630203,Grant Riller,Grant,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,3.883333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0.0,1,11623,11623,11623,21601,19893,20551,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,1,16020,20448,11703,22167,1849,143,22207,1,3:53,2020,2021
2020-21,1630163,LaMelo Ball,LaMelo,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,31.38,5,10,0.5,3,4,0.75,5,6,0.833,0,6,6,7,0,2,0,0,2,4,18,-15,41.7,0,0,38.0,1,11623,11623,11623,5532,6152,7133,7582,1926,6909,1455,1513,1600,6476,11150,2732,4746,1198,14317,1208,7210,1,10833,2281,3974,20857,2237,1849,143,2667,1,31:23,2020,2021
2020-21,1630176,Vernon Carey Jr.,Vernon,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,3.883333333333333,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,1,0,0,1,1,-1,5.2,0,0,4.0,1,11623,11623,11623,21601,19893,20551,19893,12591,17891,12591,9085,6645,9461,11150,15987,17542,16819,14317,10665,2271,1,1,10308,20270,11703,19826,1849,143,20179,1,3:53,2020,2021
2020-21,1628997,Caleb Martin,Caleb,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,17.17,4,7,0.571,1,3,0.333,0,0,0.0,0,0,0,1,1,0,0,1,1,1,9,-8,9.5,0,0,11.0,1,11623,11623,11623,16164,8251,11165,5826,7373,9118,7875,12008,12752,12008,11150,19725,20503,11678,7632,10665,7210,15321,4919,10308,10740,17520,17539,1849,143,16119,1,17:10,2020,2021
2020-21,1626179,Terry Rozier,Terry,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,36.11666666666667,3,13,0.231,1,7,0.143,3,4,0.75,0,4,4,5,3,2,0,0,1,3,10,-14,25.3,0,0,24.0,1,11623,11623,11623,2165,10694,4300,18536,7373,2331,12315,3646,3346,7245,11150,6156,8731,2585,1707,1208,7210,1,4919,3793,9732,20507,8044,1849,143,8016,1,36:07,2020,2021
2020-21,1628370,Malik Monk,Malik,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,14.183333333333334,2,6,0.333,1,4,0.25,2,2,1.0,0,0,0,1,0,1,0,0,0,1,7,-5,11.5,0,0,11.0,1,11623,11623,11623,17918,13638,12753,15094,7373,6909,10244,5395,6645,1,11150,19725,20503,11678,14317,4032,7210,1,1,10308,12975,15340,16388,1849,143,16119,1,14:11,2020,2021
2020-21,203469,Cody Zeller,Cody,1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,17.883333333333333,5,7,0.714,0,0,0.0,0,0,0.0,2,4,6,1,2,0,0,1,2,1,10,-17,16.7,0,0,17.0,1,11623,11623,11623,15684,6152,11165,2429,12591,17891,12591,12008,12752,12008,2547,6156,4746,11678,3645,10665,7210,15321,10833,10308,9732,21411,13164,1849,143,12215,1,17:53,2020,2021
2020-21,1628984,Devonte' Graham,Devonte',1610612766,CHA,Charlotte Hornets,22001047,2021-05-13T00:00:00,CHA vs. LAC,L,22.696666666666665,1,7,0.143,1,6,0.167,2,2,1.0,0,2,2,5,0,0,0,1,3,1,5,-16,14.9,0,0,13.0,1,11623,11623,11623,12191,16702,11165,19554,7373,3460,12017,5395,6645,1,11150,12139,14385,2585,14317,10665,7210,15321,16132,10308,15263,21158,14289,1849,143,14865,1,22:42,2020,2021
2020-21,1628984,Devonte' Graham,Devonte',1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,33.03333333333333,10,19,0.526,7,14,0.5,4,4,1.0,1,3,4,5,1,0,0,2,1,4,31,17,42.3,0,0,47.0,1,11623,11623,11623,4317,935,1220,7428,63,59,3573,2293,3346,1,5246,8835,8731,2585,7632,10665,7210,20949,4919,2281,560,1579,2109,1849,143,1033,1,33:02,2020,2021
2020-21,203469,Cody Zeller,Cody,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,29.4,7,9,0.778,0,0,0.0,1,2,0.5,4,6,10,3,1,2,0,0,3,3,15,23,36.5,1,0,32.0,1,11623,11623,11623,7036,3206,8309,1717,12591,17891,12591,9085,6645,9461,564,2732,1298,5509,7632,1208,7210,1,16132,3793,5723,597,3550,1,143,4492,1,29:24,2020,2021
2020-21,1629023,P.J. Washington,P.J.,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,40.2,4,16,0.25,0,9,0.0,5,6,0.833,4,7,11,4,2,4,3,0,4,3,13,-16,51.2,1,0,42.0,1,11623,11623,11623,429,8251,2412,17720,12591,930,12591,1513,1600,6476,564,1742,897,3751,3645,82,231,1,19926,3793,7127,21158,814,1,143,1788,1,40:12,2020,2021
2020-21,1630163,LaMelo Ball,LaMelo,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,31.4,1,9,0.111,0,3,0.0,3,4,0.75,1,11,12,7,5,0,0,0,2,4,5,-1,24.9,0,0,24.0,1,11623,11623,11623,5509,16702,8309,19785,12591,9118,12591,3646,3346,7245,5246,284,644,1198,321,10665,7210,1,10833,2281,15263,11703,8263,1849,143,8016,1,31:24,2020,2021
2020-21,1629667,Jalen McDaniels,Jalen,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,24.73333333333333,7,9,0.778,1,2,0.5,0,0,0.0,4,0,4,2,1,1,0,0,2,1,15,-4,24.8,0,0,24.0,1,11623,11623,11623,10621,3206,8309,1717,7373,11825,3573,12008,12752,12008,564,19725,8731,7995,7632,4032,7210,1,10833,10308,5723,14475,8314,1849,143,8016,1,24:44,2020,2021
2020-21,1628997,Caleb Martin,Caleb,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,6.55,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-4,0.0,0,0,0.0,1,11623,11623,11623,20626,19893,20551,19893,12591,17891,12591,12008,12752,12008,11150,19725,20503,16819,14317,10665,7210,1,1,16020,20448,14475,22167,1849,143,22207,1,6:33,2020,2021
2020-21,202687,Bismack Biyombo,Bismack,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,16.3,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,1,2,0,1,0,3,1,4,-24,7.7,0,0,8.0,1,11623,11623,11623,16719,13638,15987,7582,12591,17891,12591,12008,12752,12008,11150,15987,17542,11678,3645,10665,2271,1,16132,10308,16353,22607,18539,1849,143,17996,1,16:18,2020,2021
2020-21,1626179,Terry Rozier,Terry,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,40.833333333333336,8,18,0.444,2,8,0.25,3,3,1.0,1,2,3,5,2,2,1,0,2,2,21,-12,39.1,0,0,37.0,1,11623,11623,11623,327,2196,1562,11399,3957,1505,10244,3646,5327,1,5246,12139,11352,2585,3645,1208,2271,1,10833,6289,2727,19709,2834,1849,143,2922,1,40:50,2020,2021
2020-21,1628370,Malik Monk,Malik,1610612766,CHA,Charlotte Hornets,22000448,2021-05-11T00:00:00,CHA vs. DEN,L,17.55,3,6,0.5,1,3,0.333,1,1,1.0,0,4,4,3,3,0,0,0,0,1,8,-4,14.3,0,0,16.0,1,11623,11623,11623,15903,10694,12753,7582,7373,9118,7875,9085,11390,1,11150,6156,8731,5509,1707,10665,7210,1,1,10308,11759,14475,14670,1849,143,12891,1,17:33,2020,2021
2020-21,202687,Bismack Biyombo,Bismack,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,25.526666666666667,0,2,0.0,0,0,0.0,0,0,0.0,2,6,8,1,3,0,3,0,4,0,0,-10,17.1,0,0,15.0,1,11623,11623,11623,10048,19893,19102,19893,12591,17891,12591,12008,12752,12008,2547,2732,2498,11678,1707,10665,231,1,19926,16020,20448,18716,12900,1849,143,13541,1,25:32,2020,2021
2020-21,203469,Cody Zeller,Cody,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,22.10833333333333,6,9,0.667,0,0,0.0,5,7,0.714,1,7,8,1,2,1,1,1,3,8,17,5,32.1,0,0,30.0,1,11623,11623,11623,12606,4526,8309,2900,12591,17891,12591,1513,1176,8162,5246,1742,2498,11678,3645,4032,2271,15321,16132,217,4514,6667,5016,1849,143,5266,1,22:07,2020,2021
2020-21,1628997,Caleb Martin,Caleb,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,22.703333333333333,1,6,0.167,1,6,0.167,0,0,0.0,0,2,2,1,0,0,2,0,3,1,3,4,12.9,0,0,11.0,1,11623,11623,11623,12180,16702,12753,19313,7373,3460,12017,12008,12752,12008,11150,12139,14385,11678,14317,10665,697,1,16132,10308,17485,7366,15546,1849,143,16119,1,22:42,2020,2021
2020-21,1628370,Malik Monk,Malik,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,22.045,2,10,0.2,1,6,0.167,0,0,0.0,0,1,1,4,1,0,0,2,1,0,5,-2,11.2,0,0,11.0,1,11623,11623,11623,12664,13638,7133,18781,7373,3460,12017,12008,12752,12008,11150,15987,17542,3751,7632,10665,7210,20949,4919,16020,15263,12607,16547,1849,143,16119,1,22:03,2020,2021
2020-21,1626179,Terry Rozier,Terry,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,41.565,16,26,0.615,7,11,0.636,4,4,1.0,1,4,5,4,3,1,0,1,1,5,43,3,55.0,0,0,61.0,1,11623,11623,11623,229,39,134,4658,63,324,2624,2293,3346,1,5246,6156,6466,3751,1707,4032,7210,15321,4919,1350,49,8138,506,1849,143,159,1,41:34,2020,2021
2020-21,1629023,P.J. Washington,P.J.,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,36.361666666666665,6,16,0.375,2,6,0.333,0,0,0.0,2,10,12,2,2,1,1,1,3,1,14,7,35.4,1,0,34.0,1,11623,11623,11623,1997,4526,2412,14155,3957,3460,7875,12008,12752,12008,2547,470,644,7995,3645,4032,2271,15321,16132,10308,6406,5432,3881,1,143,3790,1,36:22,2020,2021
2020-21,1630163,LaMelo Ball,LaMelo,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,31.41333333333333,10,19,0.526,2,5,0.4,0,3,0.0,2,2,4,5,5,2,0,3,2,3,22,-7,35.3,0,0,37.0,1,11623,11623,11623,5503,935,1220,7428,3957,4922,6751,12008,5327,12008,2547,12139,8731,2585,321,1208,7210,22522,10833,3793,2373,16841,3902,1849,143,2922,1,31:25,2020,2021
2020-21,202954,Brad Wanamaker,Brad,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,23.421666666666667,0,2,0.0,0,0,0.0,4,4,1.0,1,1,2,4,0,1,0,1,1,2,4,13,15.4,0,0,12.0,1,11623,11623,11623,11622,19893,19102,19893,12591,17891,12591,2293,3346,1,5246,15987,14385,3751,14317,4032,7210,15321,4919,6289,16353,2707,13985,1849,143,15506,1,23:25,2020,2021
2020-21,1629667,Jalen McDaniels,Jalen,1610612766,CHA,Charlotte Hornets,22001020,2021-05-09T00:00:00,CHA vs. NOP,L,14.855,1,5,0.2,0,3,0.0,0,0,0.0,2,2,4,0,1,0,1,0,1,0,2,-23,8.8,0,0,8.0,1,11623,11623,11623,17556,16702,14368,18781,12591,9118,12591,12008,12752,12008,2547,12139,8731,16819,7632,10665,2271,1,4919,16020,18664,22489,17962,1849,143,17996,1,14:51,2020,2021
2020-21,1626179,Terry Rozier,Terry,1610612766,CHA,Charlotte Hornets,22001004,2021-05-07T00:00:00,CHA vs. ORL,W,39.05,9,20,0.45,3,11,0.273,7,9,0.778,0,5,5,6,1,0,0,3,2,7,28,16,42.0,0,0,42.0,1,1,1,1,692,1450,933,11351,1926,324,10201,650,542,7189,11150,4091,6466,1788,7632,10665,7210,22522,10833,439,931,1834,2171,1849,143,1788,1,39:03,2020,2021
2020-21,202954,Brad Wanamaker,Brad,1610612766,CHA,Charlotte Hornets,22001004,2021-05-07T00:00:00,CHA vs. ORL,W,20.54,2,4,0.5,0,0,0.0,2,3,0.667,0,1,1,5,2,0,0,0,3,2,6,0,12.7,0,0,12.0,1,1,1,1,13808,13638,15987,7582,12591,17891,12591,5395,5327,8322,11150,15987,17542,2585,3645,10665,7210,1,16132,6289,13920,10797,15681,1849,143,15506,1,20:32,2020,2021
2020-21,1629023,P.J. Washington,P.J.,1610612766,CHA,Charlotte Hornets,22001004,2021-05-07T00:00:00,CHA vs. ORL,W,37.65,8,13,0.615,4,6,0.667,3,4,0.75,1,8,9,2,3,1,1,1,1,2,23,11,39.8,0,0,42.0,1,1,1,1,1261,2196,4300,4658,910,3460,1828,3646,3346,7245,5246,1175,1852,7995,1707,4032,2271,15321,4919,6289,2060,3454,2650,1849,143,1788,1,37:39,2020,2021
