player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
201166,Aaron Brooks,Aaron,1610612741,CHI,31.0,12,6,6,0.5,37.0,0.227,0.296,0.254,0.333,0.474,0.16,0.2,0.111,0.154,0.143,0.429,0.25,0.333,0.0,0.0,0.35,0.158,0.259,257,235,174,188,221,86,72,84,59,19,166,139,200,234,252,47,347,52,200,1,393,191,84
1626171,Bobby Portis,Bobby,1610612741,CHI,21.0,6,2,4,0.333,13.0,0.077,0.167,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.095,312,326,127,330,305,340,196,308,209,275,299,312,270,172,178,287,1,237,200,1,133,326,291
1626245,Cristiano Felicio,Cristiano,1610612741,CHI,23.0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,404,362,1,1,407,390,342,379,209,275,299,312,270,356,370,287,1,237,200,1,427,326,359
201565,Derrick Rose,Derrick,1610612741,CHI,27.0,33,17,16,0.515,149.0,0.302,0.356,0.347,0.118,0.138,0.163,0.147,0.067,0.137,0.121,0.5,0.3,0.083,0.031,0.467,0.094,0.137,0.282,81,88,324,184,34,35,34,27,175,211,163,193,237,269,286,22,371,223,199,400,80,216,63
203926,Doug McDermott,Doug,1610612741,CHI,24.0,27,13,14,0.481,52.0,0.091,0.111,0.127,0.182,0.194,0.043,0.036,0.0,0.034,0.03,0.111,0.043,0.0,0.0,0.5,0.111,0.051,0.092,131,129,298,234,187,317,256,261,140,164,284,303,270,354,368,209,161,237,200,404,93,307,296
202734,E'Twaun Moore,E'Twaun,1610612741,CHI,27.0,22,16,6,0.727,81.0,0.118,0.172,0.157,0.357,0.242,0.0,0.037,0.25,0.138,0.152,0.033,0.042,0.5,0.071,0.4,0.233,0.048,0.146,182,99,174,51,134,274,191,207,55,128,299,302,120,264,244,281,159,15,182,390,285,309,215
202710,Jimmy Butler III,Jimmy,1610612741,CHI,26.0,38,21,17,0.553,192.0,0.28,0.36,0.306,0.348,0.307,0.382,0.358,0.162,0.147,0.15,0.231,0.183,0.444,0.222,0.167,0.228,0.34,0.366,38,33,341,147,7,46,33,44,58,86,40,45,170,245,245,116,296,34,125,285,279,43,29
201149,Joakim Noah,Joakim,1610612741,CHI,31.0,13,8,5,0.615,23.0,0.055,0.059,0.071,0.0,0.0,0.0,0.0,1.0,0.261,0.32,0.333,0.167,0.25,0.25,0.0,0.545,0.0,0.037,250,195,153,96,273,375,319,346,209,275,299,312,1,101,69,66,275,105,107,1,419,326,355
203200,Justin Holiday,Justin,1610612741,CHI,27.0,11,7,4,0.636,23.0,0.075,0.083,0.034,0.0,0.0,0.045,0.077,0.0,0.333,0.267,0.2,0.25,0.0,0.25,0.0,0.0,0.067,0.064,269,215,127,88,270,349,288,376,209,275,281,269,270,41,103,127,347,237,107,1,1,291,334
2399,Mike Dunleavy,Mike,1610612741,CHI,35.0,11,9,2,0.818,16.0,0.143,0.118,0.139,0.286,0.25,0.111,0.1,0.0,0.182,0.125,0.0,0.0,0.0,0.0,0.0,0.222,0.188,0.136,269,182,75,41,292,213,249,238,83,121,221,243,270,195,278,287,1,237,200,1,272,155,231
202703,Nikola Mirotic,Nikola,1610612741,CHI,25.0,29,15,14,0.517,80.0,0.174,0.089,0.149,0.2,0.351,0.273,0.291,0.1,0.339,0.303,0.125,0.172,0.111,0.0,0.0,0.17,0.286,0.169,117,109,298,183,136,161,286,218,127,53,85,77,211,38,79,188,290,203,200,1,188,73,184
2200,Pau Gasol,Pau,1610612741,CHI,35.0,42,24,18,0.571,184.0,0.221,0.177,0.202,0.042,0.051,0.298,0.319,0.342,0.363,0.358,0.25,0.236,0.063,0.606,0.211,0.219,0.298,0.206,16,14,361,127,12,97,186,142,206,260,67,60,83,30,42,102,344,228,30,315,269,65,141
203915,Spencer Dinwiddie,Spencer,1610612741,CHI,23.0,1,1,0,1.0,7.0,0.438,0.5,0.5,0.0,0.333,0.4,0.5,0.5,0.0,0.167,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.462,404,362,1,1,354,6,7,4,209,61,36,12,32,356,215,22,1,237,200,430,1,7,10
201959,Taj Gibson,Taj,1610612741,CHI,31.0,34,19,15,0.559,109.0,0.069,0.032,0.054,0.0,0.0,0.196,0.194,0.407,0.187,0.245,0.0,0.037,0.286,0.304,0.125,0.206,0.26,0.075,76,64,313,140,93,359,337,366,209,275,137,149,67,192,129,287,156,89,91,262,246,86,319
203503,Tony Snell,Tony,1610612741,CHI,24.0,16,7,9,0.438,74.0,0.095,0.061,0.114,0.667,0.407,0.029,0.02,0.05,0.122,0.101,0.125,0.111,0.0,0.0,0.111,0.147,0.061,0.067,222,215,223,263,144,312,317,277,15,30,291,307,255,287,316,188,216,237,200,254,146,304,328
