close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
204001,Kristaps Porziņģis,1610612764,WAS,F-C,27.0,65,64,0.283,111,323,0.344,0.354,-0.011
1630166,Deni Avdija,1610612764,WAS,F,22.0,76,73,0.304,121,298,0.406,0.366,0.04
203078,Bradley Beal,1610612764,WAS,G,30.0,50,50,0.444,91,253,0.36,0.368,-0.008
1630557,Corey Kispert,1610612764,WAS,F,24.0,74,73,0.324,102,249,0.41,0.363,0.047
1628398,Kyle Kuzma,1610612764,WAS,F,27.0,64,61,0.313,80,245,0.327,0.36,-0.034
1629655,Daniel Gafford,1610612764,WAS,F-C,24.0,78,70,0.223,77,207,0.372,0.358,0.014
1630692,Jordan Goodwin,1610612764,WAS,G,24.0,60,53,0.397,81,205,0.395,0.361,0.034
1628420,Monté Morris,1610612764,WAS,G,28.0,62,60,0.323,68,194,0.351,0.367,-0.016
1626153,Delon Wright,1610612764,WAS,G,31.0,50,50,0.349,67,184,0.364,0.361,0.003
1629134,Kendrick Nunn,1610612764,WAS,G,27.0,63,51,0.362,61,139,0.439,0.366,0.073
1630264,Anthony Gill,1610612764,WAS,F,30.0,48,41,0.389,38,102,0.373,0.369,0.004
201959,Taj Gibson,1610612764,WAS,F,38.0,45,27,0.266,17,54,0.315,0.347,-0.032
1631098,Johnny Davis,1610612764,WAS,G,21.0,24,21,0.393,13,53,0.245,0.352,-0.107
1631245,Quenton Jackson,1610612764,WAS,G,24.0,8,7,0.345,6,20,0.3,0.34,-0.04
1641645,Xavier Cooks,1610612764,WAS,F,27.0,9,7,0.323,8,20,0.4,0.333,0.067
1630643,Jay Huff,1610612764,WAS,C,25.0,6,5,0.25,5,12,0.417,0.32,0.097
1630225,Isaiah Todd,1610612764,WAS,F,21.0,3,3,0.333,1,6,0.167,0.298,-0.131
1631123,Jamaree Bouyea,1610612764,WAS,G,24.0,5,3,0.217,1,5,0.2,0.364,-0.164
1629653,Devon Dotson,1610612764,WAS,G,23.0,4,2,0.267,1,4,0.25,0.356,-0.106
