season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612748,MIA,Miami Heat,22301081,2024-03-31,MIA @ WAS,W,48.0,116.9,115.5,100.7,102.9,16.2,12.6,0.55,1.57,16.7,0.163,0.735,0.467,0.136,0.58,0.635,104.0,103.5,86.25,103,0.571,1,1,1,1,119,1149,380,505,2015,1813,1890,2353,1050,1821,1236,738,483,357,490,1,2023,2024,False,WAS,MIA
2023-24,1610612751,BKN,Brooklyn Nets,22301078,2024-03-31,BKN vs. LAL,L,48.0,99.7,101.0,115.2,113.7,-15.6,-12.8,0.487,1.46,14.3,0.211,0.816,0.453,0.126,0.489,0.518,102.5,102.5,85.42,103,0.4,1,1231,1231,1231,119,2169,1157,1962,2323,1976,2314,2029,208,2027,977,1998,2085,521,2180,1,2023,2024,True,BKN,LAL
2023-24,1610612739,CLE,Cleveland Cavaliers,22301077,2024-03-31,CLE @ DEN,L,48.0,100.8,104.1,131.7,132.7,-30.9,-28.5,0.684,1.73,20.0,0.146,0.615,0.356,0.155,0.512,0.553,99.5,97.5,81.25,97,0.383,1,1231,1231,1231,119,1988,2302,2367,684,1571,868,2398,2252,2451,1701,1712,1658,1551,2271,1,2023,2024,False,DEN,CLE
2023-24,1610612752,NYK,New York Knicks,22301082,2024-03-31,NYK vs. OKC,L,48.0,108.8,115.5,117.0,116.5,-8.2,-1.0,0.632,2.18,17.0,0.379,0.727,0.529,0.113,0.484,0.524,99.8,97.0,80.83,97,0.46,1,1231,1231,1231,119,1155,1385,1280,1227,971,1802,229,1117,691,702,2045,2022,1661,1613,1,2023,2024,True,NYK,OKC
2023-24,1610612759,SAS,San Antonio Spurs,22301085,2024-03-31,SAS vs. GSW,L,48.0,113.1,114.1,115.0,118.2,-1.9,-4.0,0.775,1.63,21.1,0.353,0.638,0.49,0.192,0.545,0.583,100.8,99.0,82.5,99,0.468,1,1231,1231,1231,119,1253,1520,1419,134,1734,588,398,2123,1402,2275,1249,1192,1195,1532,1,2023,2024,True,SAS,GSW
2023-24,1610612750,MIN,Minnesota Timberwolves,22301084,2024-03-31,MIN vs. CHI,L,48.0,104.9,106.3,116.9,117.2,-11.9,-10.9,0.737,2.0,20.9,0.234,0.769,0.477,0.147,0.537,0.56,94.8,94.0,78.33,95,0.472,1,1231,1231,1231,119,1853,1438,1881,306,1161,629,1799,624,1642,1550,1362,1569,2147,1482,1,2023,2024,True,MIN,CHI
2023-24,1610612760,OKC,Oklahoma City Thunder,22301082,2024-03-31,OKC @ NYK,W,48.0,117.0,116.5,108.8,115.5,8.2,1.0,0.659,2.23,21.0,0.273,0.621,0.471,0.134,0.616,0.61,99.8,97.0,80.83,97,0.54,1,1,1,1,119,1074,1297,1181,956,903,603,1315,2229,1759,1182,375,767,1661,848,1,2023,2024,False,NYK,OKC
2023-24,1610612761,TOR,Toronto Raptors,22301080,2024-03-31,TOR vs. PHI,L,48.0,115.6,123.7,139.1,137.8,-23.5,-14.0,0.66,2.58,21.7,0.326,0.722,0.5,0.124,0.583,0.607,100.4,97.5,81.25,97,0.453,1,1231,1231,1231,119,549,2401,2028,943,554,464,663,1196,1191,929,690,818,1551,1700,1,2023,2024,True,TOR,PHI
2023-24,1610612762,UTA,Utah Jazz,22301086,2024-03-31,UTA @ SAC,L,48.0,110.0,114.0,132.1,135.1,-22.1,-21.1,0.647,1.83,16.9,0.3,0.571,0.424,0.129,0.506,0.556,96.2,93.5,77.92,93,0.383,1,1231,1231,1231,119,1279,2357,2262,1089,1428,1825,972,2393,2293,1065,1802,1621,2197,2269,1,2023,2024,False,SAC,UTA
2023-24,1610612766,CHA,Charlotte Hornets,22301079,2024-03-31,CHA vs. LAC,L,48.0,121.9,125.5,139.8,139.8,-18.0,-14.3,0.727,3.56,23.5,0.239,0.765,0.463,0.096,0.631,0.636,94.9,93.5,77.92,94,0.418,1,1231,1231,1231,119,439,2417,2036,367,157,168,1738,664,1887,334,256,473,2197,2072,1,2023,2024,True,CHA,LAC
