close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203497,Rudy Gobert,1610612762,UTA,C,28.0,68,68,0.398,3.29,9.1,0.362,0.373,-0.011
1626220,Royce O'Neale,1610612762,UTA,F,27.0,71,69,0.424,1.89,5.11,0.369,0.376,-0.006
201144,Mike Conley,1610612762,UTA,G,32.0,47,47,0.449,1.79,5.04,0.354,0.368,-0.013
202711,Bojan Bogdanović,1610612762,UTA,F,31.0,63,63,0.479,1.81,4.7,0.385,0.368,0.017
1628378,Donovan Mitchell,1610612762,UTA,G,23.0,69,69,0.473,1.8,4.55,0.395,0.368,0.027
204060,Joe Ingles,1610612762,UTA,F-G,32.0,71,69,0.479,1.45,4.42,0.328,0.376,-0.048
203903,Jordan Clarkson,1610612762,UTA,G,28.0,71,69,0.461,1.24,3.54,0.351,0.373,-0.022
202334,Ed Davis,1610612762,UTA,C-F,31.0,28,27,0.481,1.36,3.11,0.437,0.364,0.073
1628396,Tony Bradley,1610612762,UTA,C-F,22.0,57,52,0.354,1.23,2.86,0.429,0.372,0.057
1629671,Miye Oni,1610612762,UTA,G-F,22.0,8,6,0.417,1.0,2.5,0.4,0.405,-0.005
1629742,Stanton Kidd,1610612762,UTA,F,28.0,2,2,0.5,0.0,2.5,0.0,0.324,-0.324
1626144,Emmanuel Mudiay,1610612762,UTA,G,24.0,51,47,0.454,0.9,2.43,0.371,0.361,0.01
1627777,Georges Niang,1610612762,UTA,F,27.0,65,57,0.46,0.91,2.18,0.415,0.362,0.053
1629714,Jarrell Brantley,1610612762,UTA,F,24.0,7,6,0.342,0.71,1.86,0.385,0.412,-0.027
1629730,Rayjon Tucker,1610612762,UTA,G,22.0,16,13,0.5,1.0,1.69,0.593,0.392,0.2
1629752,Juwan Morgan,1610612762,UTA,F,23.0,17,10,0.383,0.18,1.35,0.13,0.35,-0.22
1628430,Nigel Williams-Goss,1610612762,UTA,G,25.0,6,5,0.471,0.5,1.33,0.375,0.407,-0.032
1629625,Justin Wright-Foreman,1610612762,UTA,G,22.0,3,2,0.25,0.33,1.0,0.333,0.402,-0.069
