close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203497,Rudy Gobert,1610612762,UTA,C,28.0,68,68,1.0,9.46,22.87,0.414,0.477,-0.063
1626220,Royce O'Neale,1610612762,UTA,F,27.0,71,71,1.0,5.79,12.06,0.48,0.46,0.02
201144,Mike Conley,1610612762,UTA,G,32.0,47,47,1.0,5.45,11.23,0.485,0.452,0.033
202711,Bojan Bogdanović,1610612762,UTA,F,31.0,63,63,1.0,4.62,9.81,0.471,0.452,0.019
1628378,Donovan Mitchell,1610612762,UTA,G,23.0,69,69,1.0,4.68,9.62,0.486,0.451,0.035
204060,Joe Ingles,1610612762,UTA,F-G,32.0,71,71,1.0,4.37,9.24,0.473,0.453,0.019
1628396,Tony Bradley,1610612762,UTA,C-F,22.0,57,57,1.0,3.68,8.07,0.457,0.471,-0.014
203903,Jordan Clarkson,1610612762,UTA,G,28.0,71,71,1.0,3.39,7.66,0.443,0.449,-0.006
202334,Ed Davis,1610612762,UTA,C-F,31.0,28,28,1.0,3.11,6.46,0.481,0.469,0.012
1629671,Miye Oni,1610612762,UTA,G-F,22.0,8,8,1.0,3.13,6.0,0.521,0.462,0.059
1629714,Jarrell Brantley,1610612762,UTA,F,24.0,7,7,1.0,2.86,5.43,0.526,0.475,0.051
1626144,Emmanuel Mudiay,1610612762,UTA,G,24.0,51,51,1.0,2.45,5.35,0.458,0.446,0.012
1629742,Stanton Kidd,1610612762,UTA,F,28.0,2,2,1.0,1.0,5.0,0.2,0.402,-0.202
1627777,Georges Niang,1610612762,UTA,F,27.0,65,65,1.0,2.43,4.75,0.511,0.445,0.067
1629625,Justin Wright-Foreman,1610612762,UTA,G,22.0,3,3,1.0,2.67,4.0,0.667,0.433,0.233
1629752,Juwan Morgan,1610612762,UTA,F,23.0,17,17,1.0,1.35,3.53,0.383,0.463,-0.079
1629730,Rayjon Tucker,1610612762,UTA,G,22.0,16,16,1.0,1.88,3.38,0.556,0.437,0.119
1628430,Nigel Williams-Goss,1610612762,UTA,G,25.0,6,6,1.0,1.17,2.83,0.412,0.46,-0.048
